crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
LARCENY-FROM VEHICLE,113042239,10312011,275 PHARR RD NE,206,Buckhead Village,B,33.83715,-84.37923
AUTO THEFT,113030922,10302011,1962 GRANGE DR SE,308,Thomasville Heights,Z,33.70046,-84.36063
LARCENY-NON VEHICLE,113031219,10302011,455 NORTH AVE NE,603,Old Fourth Ward,M,33.77066,-84.37225
AGG ASSAULT,113021535,10292011,1138 DONNELLY AVE SW,402,Oakland City,S,33.73166,-84.42523
AGG ASSAULT,113020468,10292011,3114 HICKMAN DR NW ; ALLEN HILL APTS,111,,I,33.75423,-84.48889
LARCENY-FROM VEHICLE,113021265,10292011,805 DONALD LEE HOLLOWELL PARKWAY,103,Grove Park,J,33.7743,-84.4455
LARCENY-NON VEHICLE,113010728,10282011,710 PEACHTREE ST NE,505,Midtown,E,33.77411,-84.38484
LARCENY-FROM VEHICLE,113011568,10282011,802 MARTIN L KING JR DR SW,101,Atlanta University Center,T,33.7545,-84.41354
LARCENY-NON VEHICLE,113012283,10282011,67 PARK PL NE,510,Downtown,M,33.75636,-84.38709
LARCENY-FROM VEHICLE,113000679,10272011,98 CONE STREET,508,Downtown,M,33.75746,-84.3911
LARCENY-FROM VEHICLE,113001383,10272011,1280 WEST PACES FERRY RD,202,West Paces Ferry/Northside,A,33.84862,-84.42869
LARCENY-FROM VEHICLE,113002280,10272011,275 13TH STREET ,503,Midtown,E,33.7851,-84.37935
LARCENY-FROM VEHICLE,112991849,10262011,265 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76158,-84.38496
BURGLARY-RESIDENCE,112990596,10262011,1440 LAKEWOOD AVE SE,305,South Atlanta,Y,33.71506,-84.38087
AUTO THEFT,112991257,10262011,600 HOPKINS ST SW,401,West End,T,33.73916,-84.43056
BURGLARY-RESIDENCE,112980854,10252011,1522 EZRA CHURCH DR NW,105,Hunter Hills,K,33.75637,-84.43722
LARCENY-NON VEHICLE,112981435,10252011,330 BROWNLEE RD SW,406,,I,33.74739,-84.49619
LARCENY-NON VEHICLE,112988017,10252011,5952 SPINE RD,703,,,33.64068,-84.44204
BURGLARY-RESIDENCE,112971293,10242011,2270 BAGWELL DR SW,310,Polar Rock,Z,33.69247,-84.39813
LARCENY-NON VEHICLE,112970055,10242011,1975 CAMPBELLTON RD SW,408,Venetian Hills,S,33.70827,-84.45385
BURGLARY-RESIDENCE,112971836,10242011,452 E ONTARIO AVE SW,404,Westview,T,33.74289,-84.43792
BURGLARY-RESIDENCE,112960190,10232011,3757 STAMFORD RD SW,407,Wisteria Gardens,H,33.75611,-84.51075
BURGLARY-RESIDENCE,112960918,10232011,3867 BONNIE LN SE,313,South River Gardens,Z,33.64894,-84.35852
AGG ASSAULT,112961437,10232011,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292
LARCENY-FROM VEHICLE,112952230,10222011,365 CLEVELAND AVE SE,312,Rosedale Heights,Z,33.67953,-84.37899
BURGLARY-RESIDENCE,112951395,10222011,1930 PINEDALE DR NW,107,Grove Park,J,33.7656,-84.45013
AUTO THEFT,112950428,10222011,490 FAIRBURN RD SW,407,Fairburn Mays,H,33.74107,-84.50997
BURGLARY-NONRES,112940174,10212011,2020 CAMPBELLTON RD SW,409,Adams Park,R,33.70653,-84.45745
LARCENY-FROM VEHICLE,112941332,10212011,12 ATLANTA AVE SE,304,Peoplestown,V,33.73048,-84.38742
AUTO THEFT,112680979,10212011,265 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76158,-84.38496
AUTO THEFT,112931311,10202011,820 W MARIETTA ST NW,103,English Avenue,L,33.78045,-84.41554
AUTO THEFT,112932765,10202011,1328 SHARON ST NW,105,Hunter Hills,K,33.75437,-84.43089
ROBBERY-PEDESTRIAN,112921068,10192011,479 JOSEPH E BOONE BLVD NW,103,English Avenue,L,33.7638,-84.40349
LARCENY-NON VEHICLE,112921826,10192011,1570 AVON AVE SW,408,Venetian Hills,S,33.72227,-84.43924
LARCENY-NON VEHICLE,112928029,10192011,6000 S TERMINAL PKWY,704,,,33.63915,-84.44264
LARCENY-FROM VEHICLE,112902274,10192011,265 PEACHTREE CENTER AVE,509,Downtown,M,33.76158,-84.38496
AUTO THEFT,112911156,10182011,2200 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70504,-84.46063
BURGLARY-RESIDENCE,112911875,10182011,310 BROADLAND RD NW,202,Chastain Park,A,33.86799,-84.39814
AUTO THEFT,112912572,10182011,3755 CARMIA DR SW,414,Princeton Lakes,P,33.65674,-84.5076
LARCENY-FROM VEHICLE,112900147,10172011,1661 NEWTON AVE SE,612,East Atlanta,W,33.73774,-84.33333
BURGLARY-RESIDENCE,112901095,10172011,1940 FISHER RD SE,607,Custer/McDonough/Guice,W,33.70979,-84.35849
LARCENY-NON VEHICLE,112901930,10172011,479 RANKIN PLACE,603,Old Fourth Ward,M,33.76777,-84.37106
AGG ASSAULT,112890561,10162011,2184 RHINEHILL RD SE,310,Lakewood,Z,33.69462,-84.3787
AGG ASSAULT,112891466,10162011,1020 VIOLET ST SW,402,Bush Mountain,S,33.72723,-84.43149
LARCENY-NON VEHICLE,112881885,10152011,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201
AGG ASSAULT,112880001,10152011,PEACHTREE ST NE / 15TH ST NE,502,Ansley Park,E,33.78888,-84.38225
BURGLARY-RESIDENCE,112881229,10152011,851 MCDANIEL ST SW,302,Pittsburgh,V,33.73171,-84.40191
LARCENY-NON VEHICLE,112870339,10142011,62 COCA COLA PL SE,510,Downtown,M,33.753,-84.37993
LARCENY-NON VEHICLE,112871543,10142011,1225 CAROLINE ST NE,609,Edgewood,O,33.75605,-84.34813
LARCENY-NON VEHICLE,112878052,10142011,6000 N TERMINAL PKWY,706,,,33.64069,-84.44388
LARCENY-FROM VEHICLE,112860987,10132011,111 HOWARD ST NE,610,Kirkwood,O,33.75516,-84.32285
AUTO THEFT,112861719,10132011,586 LAWTON ST SW,401,West End,T,33.73915,-84.4231
AGG ASSAULT,112862499,10132011,710 PEACHTREE ST NE,505,Midtown,E,33.77411,-84.38484
LARCENY-NON VEHICLE,112851082,10122011,550 FAIRBURN RD SW,407,Fairburn Mays,H,33.73933,-84.50964
BURGLARY-RESIDENCE,112851572,10122011,2559 ELLIOTT ST NW,109,Carey Park,G,33.78157,-84.47186
AUTO THEFT,112852263,10122011,684 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.75953,-84.36495
LARCENY-FROM VEHICLE,112841494,10112011,49 BOULEVARD SE,604,Sweet Auburn,M,33.75275,-84.37186
LARCENY-NON VEHICLE,112842303,10112011,882 FOX ST NW,103,English Avenue,L,33.77209,-84.41619
AUTO THEFT,112840893,10112011,880 MCWILLIAMS RD SE,308,Leila Valley,Z,33.68895,-84.36085
BURGLARY-RESIDENCE,112830523,10102011,934 WOODBOURNE DR SW,306,Sylvan Hills,X,33.70993,-84.41883
LARCENY-NON VEHICLE,112831186,10102011,1380 ATLANTIC DR NW,501,Atlantic Station,E,33.79293,-84.3975
LARCENY-FROM VEHICLE,112831717,10102011,100 LUCKIE ST.,508,Downtown,M,33.7573,-84.38992
AUTO THEFT,112838064,10102011, 2200 RENTAL CAR CENTER PKWY ,707,,,33.63977,-84.46358
AUTO THEFT,112821472,10092011,710 PEACHTREE ST NE,505,Midtown,E,33.77407,-84.38526
AUTO THEFT,112820252,10092011,3350 JONESBORO RD SE,313,South River Gardens,Z,33.66289,-84.37354
LARCENY-FROM VEHICLE,112822228,10092011,378 7TH ST NE,506,Midtown,E,33.77865,-84.37486
LARCENY-NON VEHICLE,112812304,10082011,3380 PEACHTREE RD NE,208,North Buckhead,B,33.8496,-84.36616
AGG ASSAULT,112810321,10082011,1990 FREEMONT ST SE,307,Lakewood Heights,Y,33.69956,-84.37812
LARCENY-FROM VEHICLE,112800117,10072011,415 MEMORIAL DR SE,605,Grant Park,W,33.74652,-84.37423
LARCENY-NON VEHICLE,112801274,10072011,180 JACKSON STREET,604,Sweet Auburn,M,33.7593,-84.37503
BURGLARY-RESIDENCE,112802016,10072011,2839 CARDO DR NW,113,Lincoln Homes,G,33.80018,-84.48082
BURGLARY-RESIDENCE,112802983,10072011,2985 OLDKNOW DR NW,112,Collier Heights,I,33.77215,-84.48453
AUTO THEFT,112792092,10062011,1477 AKRIDGE ST NW,105,Hunter Hills,K,33.75854,-84.43637
LARCENY-FROM VEHICLE,112792905,10062011,130 ARIZONA AVE NE,609,Edgewood,O,33.75775,-84.33144
LARCENY-NON VEHICLE,112791403,10062011,3350 NANCY CREEK RD NW,201,Paces,A,33.84611,-84.44219
AUTO THEFT,112781628,10052011,1260 BYEWOOD LN SW,403,,R,33.70696,-84.44661
LARCENY-NON VEHICLE,112781838,10052011,1040 HUFF RD NW,203,Blandtown,D,33.78949,-84.42125
LARCENY-NON VEHICLE,112788014,10052011,8700 SPINE RD,703,,,33.64047,-84.43915
BURGLARY-NONRES,112771497,10042011,1067 MEMORIAL DR SE,606,Reynoldstown,N,33.74583,-84.35217
LARCENY-FROM VEHICLE,112772524,10042011,3761 ROSWELL RD NE,209,North Buckhead,B,33.85736,-84.3817
LARCENY-FROM VEHICLE,112760598,10032011,135 EDGEWOOD AVE SE,510,Downtown,M,33.75437,-84.38339
LARCENY-FROM VEHICLE,112761418,10032011,224 PONCE DE LEON AVE NE,505,Midtown,E,33.77283,-84.37989
LARCENY-NON VEHICLE,112762112,10032011,1371 MARKET ST ,501,Atlantic Station,E,33.7921,-84.39466
LARCENY-NON VEHICLE,112752161,10022011,2095 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.69753,-84.4084
LARCENY-FROM VEHICLE,112750765,10022011,129 HOWARD ST SE,610,Kirkwood,O,33.74912,-84.32352
AUTO THEFT,112751792,10022011,2720 METROPOLITAN PKWY SW,311,Hammond Park,X,33.68067,-84.4072
LARCENY-NON VEHICLE,112742393,10012011,3 JOSEPH E LOWERY BLVD NW,102,Vine City,L,33.75488,-84.41744
LARCENY-NON VEHICLE,112741327,10012011,240 N HIGHLAND AVE NE,602,Inman Park,N,33.76248,-84.35969
AGG ASSAULT,123051028,10312012,1051 HIGHTOWER RD NW,109,Carey Park,G,33.78379,-84.47348
LARCENY-FROM VEHICLE,123052048,10312012,3064 HOGAN RD SW,411,Greenbriar,R,33.67723,-84.48862
LARCENY-FROM VEHICLE,123042919,10302012,931 MONROE DR NE,506,Midtown,E,33.77909,-84.36717
LARCENY-FROM VEHICLE,123040551,10302012,3425 BROWNS MILL ROAD SE,312,Glenrose Heights,Z,33.66178,-84.38419
LARCENY-NON VEHICLE,123041643,10302012,3223 CAINS HILL PLACE,206,South Tuxedo Park,B,33.84251,-84.38044
BURGLARY-RESIDENCE,123042471,10302012,723 WATERS DR SW,404,Westview,T,33.73502,-84.44406
LARCENY-NON VEHICLE,123030846,10292012,2001 PEACHTREE RD NE,207,,E,33.80928,-84.39307
AGG ASSAULT,123031790,10292012,2785 METROPOLITAN PKWY SW,311,Hammond Park,X,33.67888,-84.40822
AUTO THEFT,123021379,10282012,793 PARK ST SW,101,Atlanta University Center,T,33.74217,-84.41374
BURGLARY-RESIDENCE,123022135,10282012,1002 DEFOORS XING NW,204,,C,33.81135,-84.42417
LARCENY-FROM VEHICLE,123020970,10282012,1732 RIDGEWAY AVE NW,204,Underwood Hills,D,33.80231,-84.41672
ROBBERY-RESIDENCE,123011132,10272012,337 FAIRBURN RD NW,111,Adamsville,H,33.76438,-84.50067
AUTO THEFT,123012015,10272012,715 VICTORIA PL SW,401,West End,T,33.73532,-84.41699
LARCENY-FROM VEHICLE,123002981,10262012,363 ELMIRA PL NE,608,Candler Park,N,33.76432,-84.3466
BURGLARY-RESIDENCE,123001228,10262012,236 ORMOND ST SE,304,Summerhill,V,33.73172,-84.38001
LARCENY-NON VEHICLE,123002100,10262012,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
BURGLARY-NONRES,122990468,10252012,3324 NORTHSIDE PKWY NW,201,West Paces Ferry/Northside,A,33.84704,-84.42959
AUTO THEFT,122991370,10252012,545 MILAM AVE SW,309,Perkerson,X,33.694,-84.40663
LARCENY-FROM VEHICLE,122992087,10252012,1160 MOORES MILL RD NW,201,Brandon,C,33.83134,-84.42412
BURGLARY-RESIDENCE,122980378,10242012,499 NORTHSIDE CIR NW,207,Loring Heights,E,33.79742,-84.40671
LARCENY-FROM VEHICLE,122981409,10242012,15 PEACHTREE ST SE,511,Downtown,M,33.75399,-84.38986
ROBBERY-PEDESTRIAN,122982443,10242012,1111 WESTVIEW DR SW,104,Ashview Heights,T,33.74717,-84.42375
AGG ASSAULT,122972882,10232012,4442 ROLLING HILL RD SW,413,Elmco Estates,P,33.68792,-84.5332
AUTO THEFT,122971390,10232012,820 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.8257,-84.36113
AGG ASSAULT,122972235,10232012,221 MAPLE ST NW,102,Vine City,L,33.76069,-84.40523
LARCENY-NON VEHICLE,122961076,10222012,575 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82323,-84.36876
LARCENY-NON VEHICLE,122961682,10222012,3828 BOULDER PARK DR SW,407,Fairburn Mays,H,33.74659,-84.51242
LARCENY-NON VEHICLE,122891656,10222012,208 REINHARDT ST SE,606,Cabbagetown,N,33.74897,-84.36848
LARCENY-FROM VEHICLE,122951075,10212012,3755 CARMIA DR SW,414,Princeton Lakes,P,33.6569,-84.51004
BURGLARY-RESIDENCE,122952012,10212012,3400 STRATFORD RD NE,208,North Buckhead,B,33.84923,-84.36689
LARCENY-FROM VEHICLE,122940934,10202012,941 GRANT ST SE,605,Grant Park,W,33.72855,-84.37691
AUTO THEFT,122942373,10202012,222 PETERS ST SW,507,Castleberry Hill,M,33.74824,-84.40041
BURGLARY-RESIDENCE,122931242,10192012,3040 IMPERIAL CIR SW,409,Southwest,R,33.69964,-84.49547
AGG ASSAULT,122932267,10192012,320 FAIRBURN RD SW,407,Fairburn Mays,H,33.74437,-84.50724
LARCENY-NON VEHICLE,122921460,10182012,3169 BROWNS MILL RD SE,312,Glenrose Heights,Z,33.66828,-84.38025
ROBBERY-COMMERCIAL,122922339,10182012,1217 METROPOLITAN PKWY SW,301,Adair Park,V,33.72174,-84.40839
BURGLARY-RESIDENCE,122921185,10182012,499 NORTHSIDE CIR NW,207,Loring Heights,E,33.79826,-84.40526
LARCENY-NON VEHICLE,122910491,10172012,532 CLEVELAND AVE SW,311,Hammond Park,X,33.68116,-84.4059
LARCENY-FROM VEHICLE,122911478,10172012,95 MARTIN L KING JR,511,Downtown,M,33.75161,-84.39112
LARCENY-NON VEHICLE,122912546,10172012,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68677,-84.49773
AUTO THEFT,122900518,10162012,2221 LARCHWOOD RD SW,405,Florida Heights,I,33.74776,-84.45943
LARCENY-NON VEHICLE,122901155,10162012,319 FIELDING LN SW,406,Peyton Forest,I,33.74748,-84.48445
LARCENY-FROM VEHICLE,122902076,10152012,28 WALKER ST,507,Vine City,L,33.756,-84.41629
LARCENY-FROM VEHICLE,122890608,10152012,2160 HILLS AVE NW,204,Underwood Hills,D,33.81542,-84.43225
BURGLARY-RESIDENCE,122891921,10152012,235 OAK DR SE,312,Glenrose Heights,Z,33.66827,-84.38595
ROBBERY-PEDESTRIAN,122892709,10152012,830 WESTVIEW DRIVE SW,102,Atlanta University Center,T,33.75472,-84.41755
BURGLARY-RESIDENCE,122881083,10142012,1102 JOSEPH E BOONE BLVD NW,105,Washington Park,K,33.76328,-84.42362
LARCENY-NON VEHICLE,122881810,10142012,3342 PEACHTREE RD NE,208,North Buckhead,B,33.84646,-84.36836
LARCENY-NON VEHICLE,122871831,10132012,232 FORSYTH ST SW,512,Downtown,M,33.74852,-84.39636
LARCENY-FROM VEHICLE,122872551,10132012,30 BAKER ST NE,508,Downtown,M,33.76226,-84.38755
BURGLARY-RESIDENCE,122870582,10132012,3200 LENOX RD NE,210,Pine Hills,B,33.84293,-84.35825
