crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
LARCENY-NON VEHICLE,102831250,10102010,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68845,-84.49328
ROBBERY-PEDESTRIAN,102830169,10102010,96 PRYOR ST SW,511,Downtown,M,33.75199,-84.39024
LARCENY-NON VEHICLE,102820430,10092010,248 TRINITY AVE SW,512,Downtown,M,33.75048,-84.39599
LARCENY-NON VEHICLE,102821124,10092010,3480 GREENBRIAR PKWY SW,413,,P,33.68274,-84.50456
AUTO THEFT,102822130,10092010,156 FAIRFIELD PL NW,108,Dixie Hills,J,33.75828,-84.46325
LARCENY-NON VEHICLE,102811691,10082010,257 BANBERRY DR SE,310,Browns Mill Park,Z,33.68791,-84.38118
BURGLARY-RESIDENCE,102811096,10082010,1264 GRAPE ST SE,305,South Atlanta,Y,33.71965,-84.38465
AUTO THEFT,102800483,10072010,396 PIEDMONT AVE NE,509,Downtown,M,33.76526,-84.38216
AGG ASSAULT,102801135,10072010,264 BANBERRY DR SE,310,Browns Mill Park,Z,33.68826,-84.38084
BURGLARY-RESIDENCE,102801926,10072010,1989 THOMASVILLE ESTATES DR SE,308,Norwood Manor,Z,33.69351,-84.35569
LARCENY-FROM VEHICLE,102790520,10062010,1155 LAVISTA RD NE,212,Lindridge/Martin Manor,F,33.81743,-84.351
BURGLARY-RESIDENCE,102791210,10062010,1500 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.7712,-84.43724
LARCENY-NON VEHICLE,102792129,10062010,725 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77343,-84.36351
AUTO THEFT,102780501,10052010,816 WESTMONT RD SW,402,Oakland City,S,33.73298,-84.43712
AUTO THEFT,102781137,10052010,3495 CREIGHTON RD SW,412,Mt. Gilead Woods,P,33.70023,-84.50355
LARCENY-NON VEHICLE,102781971,10052010,2349 PEACHTREE RD NE,211,Peachtree Hills,B,33.81883,-84.3886
LARCENY-FROM VEHICLE,102772145,10042010,1069 WASHITA AVE,602,Inman Park,N,33.76311,-84.35218
BURGLARY-RESIDENCE,102771470,10042010,1726 MARY GEORGE AVE NW,110,Scotts Crossing,G,33.80262,-84.46599
BURGLARY-NONRES,102770332,10042010,2265 METROPOLITAN PKWY SW,309,Perkerson,X,33.69275,-84.40826
LARCENY-FROM VEHICLE,102760332,10032010,13TH ST NE / CRESCENT AVE NE,503,Midtown,E,33.78562,-84.38422
AUTO THEFT,102761178,10032010,258 HUNNICUTT ST NW,504,Downtown,M,33.76655,-84.39564
ROBBERY-PEDESTRIAN,102761967,10032010,269 MATHEWS AVE NE,608,Lake Claire,N,33.76149,-84.32679
ROBBERY-PEDESTRIAN,102752399,10022010,390 STOVALL ST SE,606,Ormewood Park,W,33.74366,-84.3541
BURGLARY-RESIDENCE,102750706,10022010,1789 OAKMONT DR NW,108,Dixie Hills,J,33.75903,-84.44556
LARCENY-NON VEHICLE,102741882,10012010,1120 OGLETHORPE AVE SW,402,West End,T,33.7356,-84.42455
ROBBERY-PEDESTRIAN,102740057,10012010,701 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76124,-84.36391
LARCENY-NON VEHICLE,102741457,10012010,82 PEACHTREE PL NW ;45,503,Midtown,E,33.78041,-84.3901
LARCENY-NON VEHICLE,113040560,10312011,730 OLD FLAT SHOALS RD SE,606,Grant Park,W,33.74408,-84.36326
LARCENY-FROM VEHICLE,113041178,10312011,2020 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.81022,-84.41347
BURGLARY-RESIDENCE,113041672,10312011,921 WESTMORELAND CIR NW,110,West Highlands,G,33.78956,-84.44919
LARCENY-FROM VEHICLE,113042219,10312011,500 AMSTERDAM AVE NE,213,Morningside/Lenox Park,F,33.78856,-84.36992
BURGLARY-RESIDENCE,113030901,10302011,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156
LARCENY-NON VEHICLE,113031113,10302011,45 IVAN ALLEN JR BLVD NE,508,Downtown,M,33.76457,-84.38619
LARCENY-NON VEHICLE,113021475,10292011,2472 OLD HAPEVILLE RD SW,310,Browns Mill Park,Z,33.68725,-84.39084
LARCENY-NON VEHICLE,113020353,10292011,1217 METROPOLITAN PKWY SW,301,Adair Park,V,33.72174,-84.40839
AUTO THEFT,113021180,10292011,15 WALL ST SE,511,Downtown,M,33.75359,-84.38986
AUTO THEFT,113010695,10282011,1910 BIXBY ST SE,610,Kirkwood,O,33.7495,-84.3251
BURGLARY-RESIDENCE,113011552,10282011,1096 PEEPLES ST SW,402,Oakland City,S,33.72509,-84.4249
LARCENY-FROM VEHICLE,113012178,10282011,619 EDGEWOOD AVE SE,604,Old Fourth Ward,M,33.75412,-84.36717
ROBBERY-PEDESTRIAN,113000625,10272011,1048 STATE STREET NW,501,Home Park,E,33.78337,-84.39898
BURGLARY-RESIDENCE,113001333,10272011,2125 JOSEPH E BOONE BLVD NW,108,Center Hill,J,33.76634,-84.4581
AUTO THEFT,113002238,10272011,141 WALTON ST NW,508,Downtown,M,33.75823,-84.39236
AUTO THEFT,112991840,10262011,1631 STANTON RD SW,408,,R,33.71059,-84.44498
LARCENY-FROM VEHICLE,112990527,10262011,576 GOLDSBORO RD NE,608,Candler Park,N,33.77006,-84.34406
LARCENY-NON VEHICLE,112991243,10262011,846 ASHLAND AVE NE,602,Inman Park,N,33.75809,-84.36
BURGLARY-NONRES,112980842,10252011,1494 ELLSWORTH INDUSTRIAL BLVD NW,203,Blandtown,D,33.79579,-84.42788
BURGLARY-RESIDENCE,112981370,10252011,164 RICHARDSON ST SE,304,Summerhill,V,33.74099,-84.38227
ROBBERY-PEDESTRIAN,112982299,10252011,205 7TH ST NE,505,Midtown,E,33.77818,-84.38043
LARCENY-NON VEHICLE,112971184,10242011,2280 BROWNS MILL RD SE;,310,Lakewood,Z,33.69069,-84.37363
LARCENY-FROM VEHICLE,112970036,10242011,925 GARRETT ST SE,606,Ormewood Park,W,33.7404,-84.35787
LARCENY-NON VEHICLE,112931609,10242011,349 DECATUR STREET,604,Sweet Auburn,M,33.74993,-84.37706
LARCENY-FROM VEHICLE,112960170,10232011,2001 SYLVAN RD SW,306,Sylvan Hills,X,33.69983,-84.42008
LARCENY-FROM VEHICLE,112960913,10232011,542 RANKIN ST,603,Old Fourth Ward,M,33.7675,-84.36944
LARCENY-FROM VEHICLE,112961382,10232011,3777 CAMPBELLTON RD SW,412,Kings Forest,P,33.69078,-84.51208
AGG ASSAULT,112952107,10222011,1568 PINEVIEW TER SW,403,Cascade Avenue/Road,S,33.72903,-84.43926
LARCENY-NON VEHICLE,112951382,10222011,54 PEACHTREE PARK DR NE,207,,E,33.81243,-84.3904
ROBBERY-PEDESTRIAN,112950378,10222011,428 8TH ST NE,503,Midtown,E,33.77957,-84.37323
AUTO THEFT,112940148,10212011,222 TUSKEGEE ST SE,304,Peoplestown,V,33.72959,-84.38067
LARCENY-NON VEHICLE,112941288,10212011,30 E ANDREWS DR NW,206,South Tuxedo Park,B,33.84327,-84.38028
LARCENY-FROM VEHICLE,112942311,10212011,3183 PEACHTREE RD NE,206,Buckhead Village,B,33.84063,-84.37497
BURGLARY-RESIDENCE,112931264,10202011,1150  ASTOR AVE SW,306,Sylvan Hills,X,33.70137,-84.42678
LARCENY-FROM VEHICLE,112932751,10202011,1073 PIEDMONT AVE NE @PIEDMONT PARK,502,Midtown,E,33.78384,-84.37897
LARCENY-FROM VEHICLE,112921042,10192011,1160 MOORES MILL RD NW,201,Brandon,C,33.83134,-84.42412
LARCENY-FROM VEHICLE,112921756,10192011,610 AUBURN AVE NE,604,Old Fourth Ward,M,33.75625,-84.36751
AUTO THEFT,112922524,10192011,1818 OAKMONT DR NW,108,Dixie Hills,J,33.75859,-84.44656
LARCENY-NON VEHICLE,112920966,10192011,1241 MORELAND AVE SE,607,Woodland Hills,W,33.72055,-84.35045
LARCENY-NON VEHICLE,112911110,10182011,1081 MEMORIAL DR SE,606,Reynoldstown,N,33.7462,-84.35173
BURGLARY-RESIDENCE,112911678,10182011,2637 OLD HAPEVILLE RD SW,310,Browns Mill Park,Z,33.68294,-84.39417
BURGLARY-RESIDENCE,112912552,10182011,1665 DODSON DR SW,409,Laurens Valley,R,33.71052,-84.47499
LARCENY-NON VEHICLE,112900086,10172011,1604 WESTWOOD AVE SW,404,Westview,T,33.73842,-84.44016
BURGLARY-RESIDENCE,112901084,10172011,233 SOUTH AVENUE SE,304,Summerhill,V,33.73216,-84.38016
LARCENY-NON VEHICLE,112901816,10172011,1145 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73907,-84.42552
AGG ASSAULT,112890525,10162011,960 CONSTITUTION RD SE,308,Norwood Manor,Z,33.69307,-84.35805
BURGLARY-RESIDENCE,112891460,10162011,16 BROWN AVE SE,305,South Atlanta,Y,33.71378,-84.38775
BURGLARY-RESIDENCE,112881843,10152011,377 WESTCHESTER BLVD NW,107,Grove Park,J,33.76645,-84.45303
AUTO THEFT,112888010,10152011,1 HARTSFIELD CENTER PKWY,701,,X,33.65369,-84.42723
BURGLARY-RESIDENCE,112881165,10152011,2400 PARKLAND DR NE,211,Lindbergh/Morosgo,B,33.82006,-84.36502
LARCENY-NON VEHICLE,112870166,10142011,1059 OGLETHORPE AVE SW,401,West End,T,33.73588,-84.42236
LARCENY-NON VEHICLE,112871486,10142011,3393 PEACHTREE RD NE ,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,112872920,10142011,1326 W MARIETTA ST NW,106,Knight Park/Howell Station,K,33.78616,-84.43159
LARCENY-NON VEHICLE,112860971,10132011,210 AARON ST NW,108,Penelope Neighbors,J,33.75303,-84.45181
LARCENY-NON VEHICLE,112861673,10132011,50 ALABAMA ST SW,511,Downtown,M,33.75194,-84.38964
LARCENY-FROM VEHICLE,112862463,10132011,1587 HOWELL MILL RD NW,207,Berkeley Park,D,33.79835,-84.41575
LARCENY-FROM VEHICLE,112851046,10122011,271 MILTON AVE SE;,305,Chosewood Park,Y,33.71846,-84.38005
LARCENY-FROM VEHICLE,112851540,10122011,2232 DUNSEATH AVE NW,203,Bolton,D,33.81667,-84.4492
LARCENY-FROM VEHICLE,112852199,10122011,432 BISHOP ST NW,207,Loring Heights,E,33.7932,-84.40187
BURGLARY-RESIDENCE,112841458,10112011,521 GLENWOOD AVE SE,605,Grant Park,W,33.74273,-84.37047
AGG ASSAULT,112842236,10112011,3340 WARD DR SW,312,Glenrose Heights,Z,33.66699,-84.39057
LARCENY-FROM VEHICLE,112840881,10112011,1995 DEFOOR AVE NW,204,Underwood Hills,D,33.81042,-84.42682
BURGLARY-RESIDENCE,112830488,10102011,669 COLLIER COMMONS CIR NW,205,Channing Valley,C,33.80916,-84.41031
LARCENY-NON VEHICLE,112831137,10102011,955 COLEMAN ST SW,302,Pittsburgh,V,33.72882,-84.40423
LARCENY-NON VEHICLE,112831654,10102011,1001 PONCE DE LEON,602,Poncey-Highland,N,33.7734,-84.35467
BURGLARY-RESIDENCE,112832331,10102011,17 GROVE PARK PL NW,110,Grove Park,J,33.77696,-84.43816
LARCENY-NON VEHICLE,112821408,10092011,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902
LARCENY-FROM VEHICLE,112820226,10092011,732 9TH ST NW,501,Home Park,E,33.78053,-84.41097
LARCENY-FROM VEHICLE,112822192,10092011,500 BECKWITH CT SW,101,Atlanta University Center,T,33.75199,-84.40453
BURGLARY-RESIDENCE,112812288,10082011,500 NORTHSIDE CIR NW,207,Loring Heights,E,33.79724,-84.40668
BURGLARY-RESIDENCE,112810294,10082011,1033 HOLLYWOOD RD NW,110,Almond Park,G,33.78308,-84.45882
ROBBERY-RESIDENCE,112793114,10072011,42 RAWSON ST SE,605,Capitol Gateway,V,33.74447,-84.38604
BURGLARY-RESIDENCE,112801195,10072011,1269 WICHITA DR SW,408,Venetian Hills,S,33.72028,-84.44083
AUTO THEFT,112801965,10072011,2173 TELHURST ST SW,405,Florida Heights,I,33.75018,-84.45923
LARCENY-FROM VEHICLE,112802887,10072011,390 STOVALL ST SE,606,Ormewood Park,W,33.7436,-84.35429
LARCENY-NON VEHICLE,112792017,10062011,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
ROBBERY-PEDESTRIAN,112792898,10062011,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85252,-84.36116
LARCENY-NON VEHICLE,112791356,10062011,1865 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70295,-84.38048
BURGLARY-RESIDENCE,112781607,10052011,1105 PHILADELPHIA AVE SW,406,Cascade Avenue/Road,S,33.72513,-84.46132
BURGLARY-RESIDENCE,112781803,10052011,1237 GREENHAVEN DR SE,611,The Villages at East Lake,O,33.74144,-84.31078
AGG ASSAULT,112782861,10052011,703 EMILY PL NW,107,Grove Park,J,33.77425,-84.452
LARCENY-NON VEHICLE,112771464,10042011,110 ALABAMA  STREET,511,Downtown,M,33.75317,-84.39128
LARCENY-NON VEHICLE,112772503,10042011,931 MONROE DR NE ,506,Midtown,E,33.77973,-84.3676
BURGLARY-NONRES,112760415,10032011,3495 BUCKHEAD LOOP NE,208,North Buckhead,B,33.85209,-84.3645
ROBBERY-PEDESTRIAN,112761400,10032011,672 PEARCE ST SW,301,Adair Park,V,33.72938,-84.40965
AUTO THEFT,112762070,10032011,1138 CASCADE AVE SW,403,Cascade Avenue/Road,S,33.72412,-84.44849
BURGLARY-RESIDENCE,112752110,10022011,1700 STANTON RD SW,408,,R,33.70907,-84.44364
ROBBERY-PEDESTRIAN,112750690,10022011,380 BOULEVARD NE ,603,Old Fourth Ward,M,33.76498,-84.37236
LARCENY-FROM VEHICLE,112751746,10022011,440 BOULEVARD NE,603,Old Fourth Ward,M,33.76639,-84.37192
LARCENY-NON VEHICLE,112742293,10012011,23 LARKIN PL SW,507,Castleberry Hill,M,33.74749,-84.40414
AUTO THEFT,112741169,10012011,1109 KIPLING ST SE,308,Thomasville Heights,Z,33.70079,-84.35106
AUTO THEFT,123050889,10312012,1004 WYLIE ST SE,606,Reynoldstown,N,33.75263,-84.35423
BURGLARY-RESIDENCE,123051958,10312012,2762 VINEYARDS DR SE,312,Rosedale Heights,Z,33.67957,-84.36996
LARCENY-FROM VEHICLE,123042743,10312012,299 PETERS ST,507,Mechanicsville,V,33.74355,-84.40401
AUTO THEFT,123040509,10302012,3000 STONE HOGAN CONN SW,411,Greenbriar,R,33.67308,-84.49443
LARCENY-NON VEHICLE,123041590,10302012,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742
LARCENY-NON VEHICLE,123042392,10302012,860 PEACHTREE ST NE,505,Midtown,E,33.77831,-84.38533
BURGLARY-RESIDENCE,123030811,10292012,1030 HILL ST SE,605,Grant Park,W,33.72636,-84.37826
LARCENY-NON VEHICLE,123031780,10292012,1219 METROPOLITAN PKWY SW,301,Adair Park,V,33.72142,-84.40796
LARCENY-NON VEHICLE,123021367,10282012,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212
AUTO THEFT,123022105,10282012,49 BOULEVARD NE,604,Old Fourth Ward,M,33.75565,-84.37202
AUTO THEFT,123020876,10282012,1149 LEE ST SW,402,Oakland City,S,33.72364,-84.42174
LARCENY-FROM VEHICLE,123011029,10272012,475 OAKDALE RD NE,608,Candler Park,N,33.76732,-84.3416
AUTO THEFT,123011987,10272012,1310 KENILWORTH DR SW,403,Venetian Hills,S,33.7193,-84.4339
LARCENY-FROM VEHICLE,123002875,10272012,500 10TH STREET,502,,E,33.78186,-84.373
BURGLARY-RESIDENCE,123001152,10262012,1935 ALISON CT SW,410,Fort Valley,R,33.70055,-84.45149
AGG ASSAULT,123002079,10262012,1965 PLAZA LN SW,410,Campbellton Road,R,33.70535,-84.45275
AGG ASSAULT,122990325,10252012,1635 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.70941,-84.34994
LARCENY-FROM VEHICLE,122991324,10252012,1040 HUFF RD NW ,203,Blandtown,D,33.78868,-84.42207
LARCENY-FROM VEHICLE,122992071,10252012,475 OAKDALE RD NE,608,Candler Park,N,33.76722,-84.34128
BURGLARY-RESIDENCE,122980067,10242012,2001 SYLVAN RD SW,306,Sylvan Hills,X,33.69973,-84.42093
ROBBERY-PEDESTRIAN,122981327,10242012,285 BOULEVARD NE,603,Old Fourth Ward,M,33.76234,-84.3717
AUTO THEFT,122982392,10242012,1164 ALTA AVE NE,602,Inman Park,N,33.76084,-84.34997
LARCENY-FROM VEHICLE,122972846,10232012,2069 CHESHIRE BRIDGE RD NE,213,Lindridge/Martin Manor,F,33.81148,-84.35523
AGG ASSAULT,122971292,10232012,294 BROWNLEE RD SW,406,,I,33.74821,-84.49642
AUTO THEFT,122972146,10232012,113 DOGWOOD DR SW,405,Harland Terrace,I,33.75061,-84.46955
LARCENY-NON VEHICLE,122962742,10222012,582 TRABERT AVE NW,207,Loring Heights,E,33.79373,-84.40695
LARCENY-FROM VEHICLE,122961603,10222012,744 SPRING ST NW,505,Midtown,E,33.77478,-84.38893
AUTO THEFT,122962581,10222012,3501 ROSWELL RD NE,208,Buckhead Forest,B,33.85048,-84.3829
LARCENY-FROM VEHICLE,122951026,10212012,2720 TELL PLACE DR SW,413,Fairburn Tell,P,33.68196,-84.52622
LARCENY-FROM VEHICLE,122951934,10212012,352 10TH STREET,503,,E,33.78187,-84.37711
BURGLARY-RESIDENCE,122940887,10202012,1599 OLYMPIAN WAY SW,404,Westview,T,33.73644,-84.44011
LARCENY-FROM VEHICLE,122942326,10202012,75 14TH ST NE,503,Midtown,E,33.78656,-84.38548
LARCENY-NON VEHICLE,122931212,10192012,1225 CAROLINE ST,609,Edgewood,O,33.75605,-84.34813
LARCENY-NON VEHICLE,122932126,10192012,2310 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75121,-84.46544
LARCENY-NON VEHICLE,122921437,10182012,1915 DODSON DR SW,409,Southwest,R,33.70346,-84.47675
BURGLARY-RESIDENCE,122922278,10182012,243 UPSHAW ST SW,307,Joyland,Y,33.71127,-84.39691
BURGLARY-RESIDENCE,122921124,10182012,391 17TH ST NW,501,Atlantic Station,E,33.79109,-84.40088
BURGLARY-RESIDENCE,122910409,10172012,1090 JOSEPH E BOONE BLVD NW,105,Washington Park,K,33.76328,-84.4233
LARCENY-NON VEHICLE,122911437,10172012,375 18TH ST NW,501,Atlantic Station,E,33.79163,-84.40099
AUTO THEFT,122912529,10172012,114 MOURY AVE SE,305,South Atlanta,Y,33.71261,-84.38808
AUTO THEFT,122900446,10162012,2390 ARNO CT NW,110,Carver Hills,G,33.79892,-84.46637
BURGLARY-RESIDENCE,122901140,10162012,661 GRADY PL SW,402,West End,T,33.73702,-84.42682
HOMICIDE,122901865065,10162012,447 PAINES AVE NW,105,English Avenue,L,33.76697,-84.41452
AUTO THEFT,122890554,10152012,1955 DODSON DR SW,410,Campbellton Road,R,33.70146,-84.47616
AUTO THEFT,122891816,10152012,1193 OAKLAND LN SW,403,Oakland City,S,33.71965,-84.42719
AUTO THEFT,122892646,10152012,616 COMMERCIAL AVE NW,109,Center Hill,J,33.77209,-84.47151
LARCENY-FROM VEHICLE,122880983,10142012,800 PEACHTREE ST,503,Midtown,E,33.77346,-84.3849
AGG ASSAULT,122881803,10142012,2265 PERRY BLVD NW,110,Scotts Crossing,G,33.80595,-84.46416
LARCENY-NON VEHICLE,122871802,10132012,1801 HOWELL MILL RD NW;,204,Berkeley Park,D,33.80388,-84.41278
