crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
LARCENY-NON VEHICLE,103040646,10312010,610 SPRING ST NW,509,Downtown,M,33.77101,-84.38895
LARCENY-FROM VEHICLE,103041424,10312010,COURTLAND ST NE / HARRIS ST NE,509,Downtown,M,33.76094,-84.38418
LARCENY-FROM VEHICLE,103042095,10312010,829 BECKWITH ST SW,101,Atlanta University Center,T,33.75233,-84.41473
LARCENY-FROM VEHICLE,103031540,10302010,ARMSTRONG ST SE / PRATT ST SE,510,Downtown,M,33.75187,-84.38083
ROBBERY-RESIDENCE,103030387,10302010,1829 CAMPBELLTON RD SW,408,Venetian Hills,S,33.71,-84.44863
LARCENY-NON VEHICLE,103028048,10292010,7700 SPINE ROAD,50,,,33.64068,-84.44204
LARCENY-NON VEHICLE,103021066,10292010,1306 PARK,305,Chosewood Park,Y,33.71902,-84.37026
LARCENY-FROM VEHICLE,103021573,10292010,MARTIN L KING JR DR SW / FORSYTH ST SW,511,Downtown,M,33.75286,-84.3935
LARCENY-NON VEHICLE,103022422,10292010,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
ROBBERY-PEDESTRIAN,103011302,10282010,LATTA ST NE / PINE ST NE,603,Old Fourth Ward,M,33.76791,-84.37258
LARCENY-FROM VEHICLE,103012132,10282010,625 PIEDMONT AVE NE,505,Midtown,E,33.77178,-84.38174
BURGLARY-NONRES,103010133,10282010,210 FLAT SHOALS AVE SE,606,Reynoldstown,N,33.7482,-84.35118
BURGLARY-RESIDENCE,103001397,10272010,85 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.67291,-84.39153
ROBBERY-PEDESTRIAN,103002266,10272010,101 DOGWOOD DR NW,112,Collier Heights,I,33.78257,-84.49293
AUTO THEFT,103000516,10272010,370 NORTHSIDE DR NW,103,English Avenue,L,33.76507,-84.4042
BURGLARY-RESIDENCE,103001056,10272010,1105 LAKESIDE VILLAGE DRIVE SE,611,The Villages at East Lake,O,33.74698,-84.31813
LARCENY-FROM VEHICLE,102990732,10262010,556 PAINES AVE NW,103,English Avenue,L,33.76997,-84.41476
BURGLARY-RESIDENCE,102991406,10262010,1271 CAHABA DR SW,408,Venetian Hills,S,33.72011,-84.44867
AGG ASSAULT,102992041,10262010,445 CLEVELAND AVE SE,312,Rosedale Heights,Z,33.68149,-84.37152
AGG ASSAULT,102982117,10252010,62 HARWELL RD NW,111,,I,33.7538,-84.493
AUTO THEFT,102980003,10252010,1264 BARNES ST NW,501,Home Park,E,33.78932,-84.39477
BURGLARY-RESIDENCE,102980978,10252010,1360 WESTMONT RD SW,403,Venetian Hills,S,33.71818,-84.43741
ROBBERY-PEDESTRIAN,102981568,10252010,3804 MARTIN L KING JR DR NW ,114,Old Gordon,H,33.76759,-84.51254
AUTO THEFT,102971346,10242010,931 MONROE DR NE,506,Midtown,E,33.77973,-84.3676
LARCENY-FROM VEHICLE,102971946,10242010,1895 PIEDMONT AVE NE,213,Morningside/Lenox Park,F,33.80732,-84.36612
LARCENY-FROM VEHICLE,102970882,10242010,180 JACKSON ST NE,604,Sweet Auburn,M,33.75932,-84.37442
LARCENY-FROM VEHICLE,102961289,10232010,165 COURTLAND ST NE,510,Downtown,M,33.75895,-84.3834
AGG ASSAULT,102961899,10232010,798 ELOISE CT SE,605,Grant Park,W,33.7345,-84.36109
LARCENY-NON VEHICLE,102960802,10232010,2125 JOSEPH E BOONE BLVD NW,108,Center Hill,J,33.76434,-84.45703
LARCENY-FROM VEHICLE,102952715,10222010,50 OLD IVY RD NE,209,North Buckhead,B,33.85469,-84.38105
LARCENY-NON VEHICLE,102950954,10222010,12-J BROAD ST SW,511,Downtown,M,33.7532,-84.39201
LARCENY-NON VEHICLE,102951455,10222010,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82742,-84.36532
LARCENY-FROM VEHICLE,102952229,10222010,3183 PEACHTREE RD NE,206,Buckhead Village,B,33.84063,-84.37497
LARCENY-NON VEHICLE,102940782,10212010,105 COLLIER RD. NW,207,,E,33.80821,-84.39686
LARCENY-FROM VEHICLE,102941367,10212010,1811 PIEDMONT AVE NE,213,Morningside/Lenox Park,F,33.80461,-84.36712
LARCENY-FROM VEHICLE,102942212,10212010,207 PEACHTREE CENTER AVE NE,509,Downtown,M,33.7602,-84.38554
LARCENY-FROM VEHICLE,102931599,10202010,2115 PIEDMONT RD NE,212,Morningside/Lenox Park,F,33.81274,-84.36659
ROBBERY-PEDESTRIAN,102932423,10202010,1413 LA FRANCE ST NE,609,Edgewood,O,33.76021,-84.34118
LARCENY-NON VEHICLE,102931019,10202010,121 CLEVELAND AVE SE,312,Glenrose Heights,Z,33.68071,-84.3847
LARCENY-FROM VEHICLE,102932618,10202010,218 PEACHTREE ST NW,508,Downtown,M,33.76028,-84.38768
LARCENY-NON VEHICLE,102921031,10192010,1936 HOSEA L WILLIAMS DR NE ; CLEANERS,610,Kirkwood,O,33.75292,-84.32397
AUTO THEFT,102921770,10192010,395 PRYOR ST SW,303,Mechanicsville,V,33.74382,-84.39459
LARCENY-NON VEHICLE,102918030,10182010,8700 SPINE ROAD,50,,,33.64085,-84.43915
AUTO THEFT,102911739,10182010,655 KENNESAW AVE NE,603,Old Fourth Ward,M,33.7724,-84.36972
BURGLARY-RESIDENCE,102911357,10182010,333 TRIUMPH CIR SE,313,Blair Villa/Poole Creek,Z,33.66099,-84.37941
LARCENY-NON VEHICLE,102910725,10182010,1195 WOODLAND AVE NE,213,Lindridge/Martin Manor,F,33.81477,-84.34908
AUTO THEFT,102901697,10172010,500 MCDANIEL ST SW,303,Mechanicsville,V,33.74121,-84.40268
BURGLARY-RESIDENCE,102900685,10172010,944 BEECHER CT SW,404,Cascade Avenue/Road,S,33.73256,-84.44966
LARCENY-FROM VEHICLE,102901796,10172010,3365 PIEDMONT RD NE,208,North Buckhead,B,33.84709,-84.37295
AUTO THEFT,102891787,10162010,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68677,-84.49773
BURGLARY-RESIDENCE,102890485,10162010,353 TAZOR ST NW,106,Bankhead,K,33.76431,-84.42075
LARCENY-NON VEHICLE,102892290,10162010,253 BURBANK DR NW,105,Hunter Hills,K,33.76209,-84.42892
LARCENY-FROM VEHICLE,102882405,10152010,1966 LAKEWOOD TER SE,307,Lakewood Heights,Y,33.70164,-84.38497
ROBBERY-COMMERCIAL,102880770,10152010,80 JESSIE HILL ,510,Downtown,M,33.75168,-84.38198
AGG ASSAULT,102862404,10142010,1576 MIMS ST SW,104,Mozley Park,K,33.74951,-84.43907
ROBBERY-PEDESTRIAN,102870764,10142010,600 W PEACHTREE ST NW,509,Downtown,M,33.77081,-84.3879
AUTO THEFT,102871456,10142010,3761 CAMPBELLTON RD SW,412,Kings Forest,P,33.69087,-84.51166
LARCENY-FROM VEHICLE,102872077,10142010,2545 FORREST HILLS DR SW,311,Hammond Park,X,33.68028,-84.3999
LARCENY-NON VEHICLE,102861505,10132010,121 CLEVELAND AVE SW,310,Browns Mill Park,Z,33.68119,-84.39236
LARCENY-FROM VEHICLE,102862156,10132010,194 ROACH ST SW,101,The Villages at Castleberry H,T,33.74914,-84.40966
LARCENY-FROM VEHICLE,102860677,10132010,779 STOKESWOOD AVE S.E.,612,East Atlanta,W,33.73322,-84.34497
BURGLARY-RESIDENCE,102851113,10122010,2366 SAINT JAMES DR NW,109,Almond Park,G,33.78505,-84.46586
LARCENY-NON VEHICLE,102851813,10122010,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
AUTO THEFT,102850117,10122010,2328 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70439,-84.4634
LARCENY-NON VEHICLE,102850780,10122010,2608 BUTNER RD SW,413,Butner/Tell,P,33.68381,-84.53245
AUTO THEFT,102840067,10112010,1025 HOWELL MILL RD NW,501,Home Park,E,33.78285,-84.41126
AUTO THEFT,102840719,10112010,377 WESTCHESTER BLVD NW,107,Grove Park,J,33.76555,-84.45301
AGG ASSAULT,102841281,10112010,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177
LARCENY-FROM VEHICLE,102841985,10112010,171 AUBURN AVE NE;,510,Downtown,M,33.75546,-84.38185
LARCENY-NON VEHICLE,102838043,10102010,GATE D11 @11700 SPINE RD ; ROSETTA STONE,50,,,33.63973,-84.42893
LARCENY-FROM VEHICLE,102830867,10102010,1352 N MORNINGSIDE DR NE,213,Morningside/Lenox Park,F,33.79119,-84.35622
ROBBERY-RESIDENCE,102830619,10102010,1996 BREWER BLVD SW,306,Sylvan Hills,X,33.69996,-84.41163
LARCENY-FROM VEHICLE,102820805,10092010,959 RUPLEY DR NE,601,Virginia Highland,F,33.78081,-84.35453
AGG ASSAULT,102821574,10092010,1419 WESTVIEW DR SW,104,Mozley Park,K,33.74763,-84.43404
BURGLARY-RESIDENCE,102811323,10082010,1412 ALLENE AVE SW,301,Capitol View,X,33.71635,-84.41261
LARCENY-NON VEHICLE,102812327,10082010,1380 ATLANTIC DR NW ;STE#14150,501,Atlantic Station,E,33.79282,-84.39779
LARCENY-FROM VEHICLE,102810726,10082010,303 PARKWAY DR NE,604,Old Fourth Ward,M,33.76286,-84.37405
LARCENY-NON VEHICLE,102800715,10072010,1450 BLASHFIELD ST SE,305,South Atlanta,Y,33.71511,-84.37936
ROBBERY-PEDESTRIAN,102801448,10072010,MARIETTA STREET AND IVAN ALLEN DRIVE,508,Downtown,M,33.76431,-84.39728
ROBBERY-PEDESTRIAN,102802463,10072010,728 COOPER ST SW,303,Mechanicsville,V,33.73502,-84.3968
LARCENY-NON VEHICLE,102790958,10062010,PIEDMONT RD NE / LENOX RD NE,208,North Buckhead,B,33.84847,-84.3741
LARCENY-FROM VEHICLE,102791759,10062010,1079 COLQUITT AVE NE,602,Inman Park,N,33.7657,-84.35187
BURGLARY-NONRES,102780146,10052010,2375 METROPOLITAIN PKWY ,309,Perkerson,X,33.68996,-84.40861
BURGLARY-RESIDENCE,102780804,10052010,2399 PARKLAND DRIVE,211,Lindbergh/Morosgo,B,33.8201,-84.36481
ROBBERY-COMMERCIAL,102781628,10052010,495 MORELAND AVE SE,606,Ormewood Park,W,33.74075,-84.34936
ROBBERY-PEDESTRIAN,102782294,10052010,PONCE DE LEON AVE NE / MONROE DR NE,506,Midtown,M,33.77367,-84.37088
AUTO THEFT,102771123,10042010,1325 DONALD LEE HOLLOWELL PKWY NW,106,,J,33.7726,-84.43123
AUTO THEFT,102771929,10042010,1890 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77462,-84.44885
LARCENY-FROM VEHICLE,102770827,10032010,HABERSHAM AND ARGONNE DR,205,Arden/Habersham,C,33.83458,-84.39612
LARCENY-FROM VEHICLE,102760861,10032010,3300 PEACHTREE RD NE,208,North Buckhead,B,33.84514,-84.37031
AUTO THEFT,102761600,10032010,FORT ST NE / EDGEWOOD AVE NE,604,Sweet Auburn,M,33.75437,-84.37804
LARCENY-FROM VEHICLE,102751929,10022010,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212
BURGLARY-NONRES,102750323,10022010,585 WELLS ST SW,303,Pittsburgh,V,33.74023,-84.40742
AUTO THEFT,102751013,10022010,1812 PEACHTREE ST NW @ R THOMAS GRILL,207,Ardmore,E,33.80426,-84.39375
LARCENY-NON VEHICLE,102742531,10012010,725 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77343,-84.36351
BURGLARY-RESIDENCE,102740983,10012010,1110 SIMS ST SW,302,Pittsburgh,V,33.72459,-84.40302
AGG ASSAULT,102741723,10012010,56 THAYER AVE SE,305,South Atlanta,Y,33.7157,-84.3863
LARCENY-NON VEHICLE,113040899,10312011,785 ASHLAND AVE NE,602,Inman Park,N,33.75773,-84.36196
BURGLARY-RESIDENCE,113041446,10312011,231 SCIPLE TER NW,102,Vine City,L,33.76101,-84.41489
LARCENY-NON VEHICLE,113041989,10312011,1827 HONEYSUCKLE LN SW,410,Campbellton Road,R,33.70625,-84.45359
AUTO THEFT,113030642,10302011,3901 CAMPBELLTON RD SW,412,Kings Forest,P,33.69231,-84.51621
AUTO THEFT,113030324,10302011,116 DOGWOOD DR SW,405,Harland Terrace,I,33.75068,-84.46907
LARCENY-FROM VEHICLE,113031599,10302011,4058 BLANTON AVE SW,413,Fairburn,P,33.69061,-84.5213
AUTO THEFT,113022072,10292011,2325 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.81866,-84.34906
LARCENY-FROM VEHICLE,113020895,10292011,1874 PEACHTTREE RD NW,207,Ardmore,E,33.80624,-84.3944
LARCENY-FROM VEHICLE,113010127,10282011,3652 ROSWELL RD NW;,202,Tuxedo Park,A,33.85409,-84.38301
BURGLARY-RESIDENCE,113011045,10282011,3479 ROCKHAVEN CIR NE,210,Pine Hills,B,33.84655,-84.35235
LARCENY-FROM VEHICLE,113011815,10282011,2416 PIEDMONT RD,211,Lindbergh/Morosgo,B,33.82098,-84.3685
LARCENY-NON VEHICLE,113000226,10272011,1620 HOLLYWOOD RD NW,113,Scotts Crossing,G,33.79975,-84.47267
BURGLARY-RESIDENCE,113001120,10272011,359 HOWELL DR SW,407,Adamsville,H,33.75511,-84.50723
LARCENY-NON VEHICLE,113001677,10272011,515 LEE ST SW,401,West End,T,33.74089,-84.41445
AUTO THEFT,112991558,10262011,549 HIGHLAND AVE NE,603,Old Fourth Ward,M,33.76124,-84.36933
BURGLARY-RESIDENCE,112992310,10262011,8 OWEN ST SE,307,Lakewood Heights,Y,33.7041,-84.38012
LARCENY-FROM VEHICLE,112990904,10262011,3445 LENOX RD NE,210,Lenox,B,33.84909,-84.36082
ROBBERY-COMMERCIAL,112980291,10252011,2535 CHANTILLY DR NE,212,Lindridge/Martin Manor,F,33.82363,-84.34977
ROBBERY-PEDESTRIAN,112981116,10252011,1599 MEMORIAL DR SE,610,Kirkwood,O,33.74614,-84.33607
AUTO THEFT,112981714,10252011,396 MATHEWSON PL SW,404,Westview,T,33.74438,-84.43599
BURGLARY-RESIDENCE,112970990,10242011,2330 FAIRWAY CIR SW,413,Fairway Acres,P,33.68871,-84.53643
BURGLARY-RESIDENCE,112971489,10242011,2194 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75177,-84.4636
LARCENY-FROM VEHICLE,112970577,10242011,1361 MIDDLESEX AVE NE,213,Morningside/Lenox Park,F,33.79175,-84.36293
BURGLARY-NONRES,112972264,10242011,2025 JONESBORO RD SE @APS DOBBS ES,310,Lakewood,Z,33.69828,-84.37248
LARCENY-FROM VEHICLE,112960625,10232011,202 ELM ST SW,101,Atlanta University Center,T,33.74933,-84.40935
BURGLARY-RESIDENCE,112961190,10232011,445 CLEVELAND AVENUE SE,312,Rosedale Heights,Z,33.68149,-84.37152
LARCENY-FROM VEHICLE,112961812,10232011,100 LUCKIE ST NW,508,Downtown,M,33.7573,-84.38992
AUTO THEFT,112951075,10222011,61 ROCKMART DR NW,105,Hunter Hills,K,33.75661,-84.4296
LARCENY-FROM VEHICLE,112950014,10222011,725 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77113,-84.36229
LARCENY-FROM VEHICLE,112942539,10212011,361 PARKWAY DR NE,603,Old Fourth Ward,M,33.7643,-84.37323
AUTO THEFT,112940837,10212011,1806 PLYMOUTH RD NW,203,Hills Park,D,33.80489,-84.43814
LARCENY-NON VEHICLE,112941866,10212011,48 MILDRED PL NW,109,Almond Park,G,33.78074,-84.45664
LARCENY-FROM VEHICLE,112930939,10202011,828 W PEACHTREE ST NW,505,Midtown,E,33.77707,-84.38765
LARCENY-NON VEHICLE,112931592,10202011,180 JACKSON ST NE,604,Sweet Auburn,M,33.75932,-84.37442
LARCENY-FROM VEHICLE,112931925,10202011,154 KROG ST NE,602,Inman Park,N,33.75885,-84.364
AGG ASSAULT,112921505,10192011,2 NORTH AVE NE,505,Midtown,E,33.77137,-84.38707
LARCENY-NON VEHICLE,112922167,10192011,3201 MARTIN L.KING JR DR SW,111,,I,33.75428,-84.49165
AGG ASSAULT,112920527,10192011,1093 WEST AVE SW,302,Pittsburgh,V,33.72494,-84.39593
LARCENY-FROM VEHICLE,112910808,10182011,1544 PIEDMONT AVE NE,213,Piedmont Heights,F,33.79789,-84.37101
BURGLARY-RESIDENCE,112911451,10182011,1700 STANTON RD SW,408,,R,33.70907,-84.44364
LARCENY-NON VEHICLE,112912262,10182011,1225 CAROLINE ST NE,609,Edgewood,O,33.75605,-84.34813
LARCENY-FROM VEHICLE,112902456,10172011,97 ESTORIA ST SE,606,Cabbagetown,N,33.75179,-84.36339
LARCENY-NON VEHICLE,112900713,10172011,675 METROPOLITAN PKWY SW,301,Adair Park,V,33.73653,-84.41018
LARCENY-NON VEHICLE,112901494,10172011,352 GLENN ST SW,303,Mechanicsville,V,33.73833,-84.3982
LARCENY-FROM VEHICLE,112890150,10162011,44 8TH ST NE,503,Midtown,E,33.77962,-84.38602
BURGLARY-NONRES,112891148,10162011,1950 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80796,-84.41309
LARCENY-NON VEHICLE,112891838,10162011,1801 HOWELL MILL RD,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-FROM VEHICLE,112882188,10152011,290 OAKLAND AVE SE,605,Grant Park,W,33.74657,-84.37476
AGG ASSAULT,112880475,10152011,1976 HOSEA L WILLIAMS DR NE,610,Kirkwood,O,33.75175,-84.32304
ROBBERY-PEDESTRIAN,112881549,10152011,569 ELBRIDGE DR NW,106,Bankhead,K,33.7708,-84.43231
LARCENY-FROM VEHICLE,112871004,10142011,26 JESSE HILL JR DR NE ,510,Downtown,M,33.75501,-84.38044
ROBBERY-RESIDENCE,112872383,10142011,1326 ROBERTS DR SE,305,Chosewood Park,Y,33.71874,-84.36947
LARCENY-FROM VEHICLE,112860524,10132011,744 BONAVENTURE AVE NE,601,Virginia Highland,F,33.77487,-84.3612
AGG ASSAULT,112861420,10132011,2405 COUNTY LINE RD SW,413,Fairway Acres,P,33.68929,-84.53464
AGG ASSAULT,112862022,10132011,924 GARRETT ST SE,606,Ormewood Park,W,33.74074,-84.35787
LARCENY-FROM VEHICLE,112850447,10122011,50 WALTON ST NW,508,Downtown,M,33.75596,-84.39031
AUTO THEFT,112851347,10122011,163 PETERS ST SW,507,Castleberry Hill,M,33.75021,-84.39844
LARCENY-FROM VEHICLE,112851982,10122011,2020 PEACHTREE RD NW,207,,E,33.80991,-84.39361
AGG ASSAULT,112852550,10122011,534 ROCKWELL ST SW,302,Pittsburgh,V,33.73173,-84.40348
LARCENY-NON VEHICLE,112841885,10112011,3459 BUCKHEAD LOOP NE,208,North Buckhead,B,33.85119,-84.36313
BURGLARY-NONRES,112840504,10112011,72 CLEVELAND AVE SW,312,Glenrose Heights,Z,33.68077,-84.39102
BURGLARY-RESIDENCE,112841251,10112011,571 SAINT CHARLES AVE NE,506,Midtown,E,33.77521,-84.36805
BURGLARY-RESIDENCE,112830822,10102011,639 IRA ST SW,303,Mechanicsville,V,33.73745,-84.40024
LARCENY-NON VEHICLE,112831392,10102011,2365 PEACHTREE RD NE,211,Peachtree Hills,B,33.82002,-84.38776
ROBBERY-PEDESTRIAN,112831986,10102011,1444 ROME DR NW,105,Hunter Hills,K,33.76282,-84.43515
AUTO THEFT,112821206,10092011,2162 SPINK ST NW;,203,Riverside,D,33.81541,-84.47274
BURGLARY-RESIDENCE,112821997,10092011,1975 ALISON CT SW,410,Campbellton Road,R,33.70081,-84.45327
LARCENY-FROM VEHICLE,112820797,10092011,800 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.82674,-84.36131
BURGLARY-RESIDENCE,112811842,10082011,585 MCWILLIAMS RD SE,310,Browns Mill Park,Z,33.68869,-84.36881
AUTO THEFT,112812636,10082011,2143 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75113,-84.45894
LARCENY-FROM VEHICLE,112810912,10082011,301 E LAKE BLVD S.E.,611,The Villages at East Lake,O,33.74549,-84.31494
LARCENY-NON VEHICLE,112800827,10072011,929 CHARLES ALLEN DR NE @APS GRADY HS,506,Midtown,E,33.78119,-84.37151
LARCENY-FROM VEHICLE,112801619,10072011,602 N HIGHLAND AVE NE ,602,Poncey-Highland,N,33.77065,-84.35252
BURGLARY-RESIDENCE,112802377,10072011,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177
LARCENY-NON VEHICLE,112791645,10062011,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68677,-84.49773
AGG ASSAULT,112792537,10062011,2800 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75431,-84.4793
LARCENY-NON VEHICLE,112791021,10062011,1371 BELMONT AVE SW,301,Capitol View,X,33.71744,-84.4101
LARCENY-NON VEHICLE,112781325,10052011,1670 BENJIMEN BICKERS DR,305,South Atlanta,Y,33.70924,-84.38745
AUTO THEFT,112781028,10052011,3033 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.68065,-84.49392
LARCENY-FROM VEHICLE,112782416,10052011,448 MORELAND AVE NE,602,Inman Park,N,33.76654,-84.34916
LARCENY-NON VEHICLE,112771235,10042011,1800 MEMORIAL DRIVE S.E.,610,Kirkwood,O,33.74752,-84.3291
BURGLARY-RESIDENCE,112771953,10042011,17 MORELAND AVE NE,609,Edgewood,O,33.75392,-84.34896
AUTO THEFT,112770593,10042011,657 ANTONE ST NW,207,Berkeley Park,D,33.79868,-84.40993
LARCENY-FROM VEHICLE,112760935,10032011,4117 RICKENBACKER DR,209,North Buckhead,B,33.86693,-84.37893
BURGLARY-RESIDENCE,112761733,10032011,435 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76128,-84.37318
AUTO THEFT,112762551,10032011,628 KENNESAW AVE NE,603,Old Fourth Ward,M,33.77171,-84.37056
ROBBERY-PEDESTRIAN,112750214,10022011,1130 EUCLID AVE NE,602,Inman Park,N,33.76457,-84.35028
ROBBERY-PEDESTRIAN,112751308,10022011,925 CONLEY RD SE,313,South River Gardens,Z,33.64904,-84.35946
LARCENY-NON VEHICLE,112741940,10012011,2539 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82403,-84.36328
LARCENY-NON VEHICLE,112740462,10012011,2111 CAMPBELLTON RD SW,409,Adams Park,R,33.70653,-84.45795
AUTO THEFT,123050278,10312012,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403
ROBBERY-PEDESTRIAN,123051505,10312012,3300 DELMAR LANE ,111,Adamsville,H,33.75637,-84.49644
LARCENY-NON VEHICLE,123052485,10312012,1568 JONESBORO RD SE,307,South Atlanta,Y,33.71033,-84.3813
LARCENY-FROM VEHICLE,123042722,10302012,125 EDGEWOOD AVE SE,510,Downtown,M,33.75428,-84.38411
AUTO THEFT,123041233,10302012,695 QUEEN ST SW,402,West End,T,33.73597,-84.42574
LARCENY-NON VEHICLE,123042060,10302012,650 PONCE DE LEON AVE NE,506,Midtown,E,33.77469,-84.36561
ROBBERY-PEDESTRIAN,123030260,10292012,2430 ARNO DR NW,110,Carver Hills,G,33.79907,-84.4679
LARCENY-NON VEHICLE,123031323,10292012,1275 CAROLINE ST NE,609,Edgewood,O,33.75674,-84.34619
AUTO THEFT,123032498,10292012,49 1ST AVE SE,611,Kirkwood,O,33.7503,-84.31149
AUTO THEFT,123021667,10282012,2120 JONES RD NW,112,Collier Heights,I,33.7738,-84.49312
LARCENY-FROM VEHICLE,123020403,10282012,1995 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70083,-84.40818
AUTO THEFT,123010034,10272012,40 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67285,-84.38729
BURGLARY-RESIDENCE,123011522,10272012,4601 WILSON JAMES RD SW,412,,P,33.69784,-84.53849
LARCENY-FROM VEHICLE,123012589,10272012,1026 WESTVIEW DR SW,104,Midtown,E,33.77863,-84.37676
ROBBERY-PEDESTRIAN,123000602,10262012,1493 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76389,-84.43649
BURGLARY-RESIDENCE,123001677,10262012,1673 WESTHAVEN DR SW,404,Cascade Avenue/Road,S,33.73282,-84.44257
BURGLARY-RESIDENCE,123002528,10262012,2380 METROPOLITAN PKWY SW,309,Perkerson,X,33.68998,-84.40808
LARCENY-NON VEHICLE,122991050,10252012,950 W PEACHTREE ST ,503,Midtown,E,33.7805,-84.38752
BURGLARY-RESIDENCE,122991706,10252012,540 MCAFEE STREET NW,504,Downtown,M,33.76629,-84.39467
LARCENY-FROM VEHICLE,122992400,10252012,2405 FAIRBURN RD SW,413,,P,33.6889,-84.51291
AUTO THEFT,122980954,10242012,1770 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70695,-84.37414
LARCENY-NON VEHICLE,122981958,10242012,671 RHODES ST NW,102,Vine City,L,33.75705,-84.40952
LARCENY-FROM VEHICLE,122962711,10232012,978 WESTVIEW DR SW,104,Ashview Heights,T,33.74693,-84.41975
LARCENY-FROM VEHICLE,122970971,10232012,2049 BOLTON RD NW,203,Riverside,D,33.81136,-84.4744
AUTO THEFT,122971755,10232012,867 ROSEDALE RD NE,601,Virginia Highland,F,33.77816,-84.34792
AUTO THEFT,122960657,10222012,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403
BURGLARY-RESIDENCE,122961325,10222012,2855 PEACHTREE RD NE,206,Garden Hills,B,33.83277,-84.384
LARCENY-NON VEHICLE,122962253,10222012,900 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70837,-84.36007
AUTO THEFT,122950582,10212012,1704 MELROSE DR SW,306,Sylvan Hills,X,33.7085,-84.42086
LARCENY-FROM VEHICLE,122951522,10212012,2809 PEACHTREE RD NE,206,Garden Hills,B,33.83157,-84.38498
BURGLARY-RESIDENCE,122940119,10202012,370 PEACHTREE HILLS AVE NE,211,Peachtree Hills,B,33.81841,-84.37477
LARCENY-NON VEHICLE,122941398,10202012,1878 PIEDMONT AVE NE,212,Piedmont Heights,F,33.80731,-84.36637
RAPE,122930382,10192012,370 HARLAN RD,406,Peyton Forest,I,33.74619,-84.48313
LARCENY-NON VEHICLE,122931717,10192012,1682 ALTADENA PL SW,404,Cascade Avenue/Road,S,33.73002,-84.44292
AUTO THEFT,122932877,10192012,1558 VENETIAN DR SW,408,Venetian Hills,S,33.71437,-84.43965
LARCENY-NON VEHICLE,122921746,10182012,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68199,-84.40785
LARCENY-NON VEHICLE,122920219,10182012,229 PEACHTREE ST SW,512,Downtown,M,33.74839,-84.39544
LARCENY-NON VEHICLE,122912870,10172012,3376 W PACES FERRY CT NW,202,West Paces Ferry/Northside,A,33.84805,-84.42407
LARCENY-FROM VEHICLE,122911027,10172012,3755 CARMIA DR SW,414,Princeton Lakes,P,33.65629,-84.51134
LARCENY-NON VEHICLE,122911970,10172012,397 ARMOUR DR NE,212,,F,33.81275,-84.37484
LARCENY-FROM VEHICLE,122902320,10162012,1148 WOODLAND AVE NE,213,Lindridge/Martin Manor,F,33.81491,-84.3502
LARCENY-NON VEHICLE,122900861,10162012,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
LARCENY-FROM VEHICLE,122901613,10162012,250 10TH ST NE,502,Midtown,E,33.78218,-84.37867
LARCENY-FROM VEHICLE,122891336,10152012,95 M L KING,512,Downtown,M,33.75161,-84.39112
BURGLARY-RESIDENCE,122891027,10152012,3150 REEVES CIR NW,111,,I,33.75454,-84.49008
LARCENY-NON VEHICLE,122892150,10152012,3393 PEACHTREE RD NE ; @ABERCROMBIE,210,Lenox,B,33.84676,-84.36212
AGG ASSAULT,122880413,10142012,3285 PEACHTREE RD NE,208,Peachtree Park,B,33.84481,-84.36924
