crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
AUTO THEFT,103041136,10312010,1306 HILL ST SE,305,Chosewood Park,Y,33.71875,-84.37852
ROBBERY-PEDESTRIAN,103041159,10312010,1168 BENTEEN AVE SE,607,Boulevard Heights,W,33.72273,-84.36697
LARCENY-FROM VEHICLE,103041669,10312010,15 PEACHTREE ST SE,511,Downtown,M,33.75399,-84.38986
AUTO THEFT,103041670,10312010,303 PARKWAY DR NE,604,Old Fourth Ward,M,33.76286,-84.37405
LARCENY-NON VEHICLE,103032507,10302010,80 JESSE HILL JR DR SE,510,Downtown,M,33.75168,-84.38198
AGG ASSAULT,103032617,10302010,3380 COLLIER DR NW,114,Fairburn Heights,H,33.76826,-84.49851
LARCENY-NON VEHICLE,103031871,10302010,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,103031922,10302010,3616 BOLFAIR DR NW,114,Carroll Heights,H,33.77721,-84.50587
AUTO THEFT,103030783,10302010,3334 PEACHTREE RD NE,208,North Buckhead,B,33.84624,-84.36844
LARCENY-NON VEHICLE,103030821,10302010,1621 CAMPBELLTON RD SW,408,Venetian Hills,S,33.71233,-84.44122
LARCENY-FROM VEHICLE,103020638,10292010,370 NORTHSIDE DR NW,103,English Avenue,L,33.76507,-84.4042
LARCENY-FROM VEHICLE,103020723,10292010,222 14TH ST NE,502,Midtown,E,33.78657,-84.38041
BURGLARY-RESIDENCE,103021299,10292010,3041 LANDRUM ,409,Southwest,R,33.70649,-84.48782
BURGLARY-RESIDENCE,103021307,10292010,443 OAK DR SE,312,Orchard Knob,Z,33.66712,-84.37905
ROBBERY-PEDESTRIAN,103021886,10292010,391 17TH ST NW,501,Atlantic Station,E,33.79109,-84.40088
ROBBERY-COMMERCIAL,103021891,10292010,464 MORELAND AVE NE,602,Inman Park,N,33.76686,-84.34915
BURGLARY-RESIDENCE,103010920,10282010,2798 PEEK RD NW,112,Collier Heights,I,33.77743,-84.47815
LARCENY-FROM VEHICLE,103010943,10282010,2450 CAMELLIA LN NE,211,Lindbergh/Morosgo,B,33.82269,-84.37114
LARCENY-FROM VEHICLE,103011605,10282010,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.84413,-84.37409
LARCENY-NON VEHICLE,103011608,10282010,1225 CAROLINE ST NE,609,Edgewood,O,33.75605,-84.34813
AUTO THEFT,103012371,10282010,2051 DELANO DR NE,610,Kirkwood,O,33.75522,-84.3206
LARCENY-NON VEHICLE,103012395,10282010,990 SAINT CHARLES AVE NE,601,Virginia Highland,F,33.77562,-84.35507
LARCENY-NON VEHICLE,103010656,10282010,1961 MEADOR AVE SE,307,Lakewood Heights,Y,33.70063,-84.38056
LARCENY-FROM VEHICLE,103010678,10282010,1614 PONTIAC PL SE,607,Custer/McDonough/Guice,W,33.71055,-84.35677
LARCENY-NON VEHICLE,103001666,10272010,3393 PEACHTREE RD,210,Lenox,B,33.84676,-84.36212
AUTO THEFT,103001684,10272010,1380 ATLANTIC DR NW,501,Atlantic Station,E,33.79282,-84.39779
LARCENY-NON VEHICLE,103008011,10272010,S TERM @6000 S TERMINAL PKWY,50,,,33.63915,-84.44264
AUTO THEFT,103008050,10272010,NATIONAL S DECK @2250 RENTAL CAR CENTER PKWY,707,,,33.63978,-84.46221
LARCENY-FROM VEHICLE,103000671,10272010,656 PARK VILLAGE DR NE,602,Poncey-Highland,N,33.77248,-84.35866
LARCENY-NON VEHICLE,103000683,10272010,3540 N CAMP CREEK PKWY SW,414,,P,33.67051,-84.50299
LARCENY-NON VEHICLE,102990174,10262010,PIEDMONT AVE NE / 10TH ST NE,503,Midtown,E,33.78178,-84.38047
LARCENY-NON VEHICLE,102990297,10262010,2325 MARIETTA BLVD NW,201,,C,33.82065,-84.45274
AGG ASSAULT,102991042,10262010,2784 DONALD LEE HOLLOWELL PKWY NW,112,Collier Heights,I,33.77927,-84.47996
LARCENY-NON VEHICLE,102991066,10262010,219 SUNSET AVE NW,102,Vine City,L,33.76063,-84.4097
AGG ASSAULT,102991731,10262010,1659 NEKOMA ST NW,107,Grove Park,J,33.76703,-84.44214
LARCENY-FROM VEHICLE,102991741,10262010,1820 MARY DELL DR SE,612,East Atlanta,W,33.72385,-84.32906
LARCENY-NON VEHICLE,102992374,10262010,AUBURN AVE NE / PIEDMONT AVE NE,510,Downtown,M,33.75555,-84.38225
LARCENY-FROM VEHICLE,102992376,10262010,JESSE HILL JR DR/IRWIN ST,511,Downtown,M,33.74876,-84.38606
LARCENY-NON VEHICLE,102981900,10252010,1371 MARKET ST NW,501,Atlantic Station,E,33.7921,-84.39466
LARCENY-FROM VEHICLE,102981904,10252010,3368 PEACHTREE RD NE,208,North Buckhead,B,33.84713,-84.36802
LARCENY-FROM VEHICLE,102980590,10252010,307 LYDIA DR,310,Browns Mill Park,Z,33.68626,-84.37937
AUTO THEFT,102980599,10252010,2891 SPRINGDALE RD SW,311,Hammond Park,X,33.67628,-84.41592
LARCENY-NON VEHICLE,102981170,10252010,2124 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.81307,-84.35424
BURGLARY-RESIDENCE,102981178,10252010,1107 4TH ST NW,109,Carey Park,G,33.78523,-84.47029
LARCENY-FROM VEHICLE,102970044,10242010,765 NORTH AVE NE,602,Poncey-Highland,N,33.77113,-84.36229
BURGLARY-RESIDENCE,102970068,10242010,2254 ABNER PL NW,110,Carver Hills,G,33.80201,-84.46134
AUTO THEFT,102971556,10242010,523 UNIVERSITY AVE SW,302,Pittsburgh,V,33.72224,-84.40469
AGG ASSAULT,102971558,10242010,337 GREENHAVEN DRIVE SE,611,The Villages at East Lake,O,33.74133,-84.31309
AGG ASSAULT,102970569,10242010,585 MCWILLIAMS RD,310,Browns Mill Park,Z,33.68869,-84.36881
LARCENY-FROM VEHICLE,102970582,10242010,2176 COUNTY LINE RD SW,413,Elmco Estates,P,33.69526,-84.53435
LARCENY-FROM VEHICLE,102960981,10232010,370 SAWTELL AVE SE,307,Lakewood Heights,Y,33.70676,-84.37678
LARCENY-NON VEHICLE,102960988,10232010,80 JESSE HILL JR DR SE,510,Downtown,M,33.75231,-84.38231
BURGLARY-RESIDENCE,102961440,10232010,878 TIFT AVE SW,301,Adair Park,V,33.73106,-84.41023
LARCENY-FROM VEHICLE,102961449,10232010,79 GAMMON AVE SE,305,South Atlanta,Y,33.71828,-84.38545
AGG ASSAULT,102960264,10232010,1935 ALISON CT SW,410,Fort Valley,R,33.70055,-84.45149
AUTO THEFT,102960268,10232010,1306 CAHABA DR SW,408,Venetian Hills,S,33.71867,-84.44809
ROBBERY-PEDESTRIAN,102962235,10232010,960 EUCLID AVE NE,602,Inman Park,N,33.75999,-84.35544
ROBBERY-PEDESTRIAN,102962247,10232010,MARTIN L KING JR DR NW / HAMILTON E HOLMES DR NW,108,Florida Heights,I,33.75188,-84.46747
ROBBERY-PEDESTRIAN,102950375,10222010,BOND DR SW / AMAL DR SW,307,Amal Heights,Y,33.70807,-84.40197
ROBBERY-PEDESTRIAN,102950434,10222010,WINDSOR ST SW / I-20 EB EXPY SW,303,Mechanicsville,V,33.74498,-84.39792
LARCENY-FROM VEHICLE,102951152,10222010,391 17TH ST NW,501,Atlantic Station,E,33.79146,-84.40053
BURGLARY-RESIDENCE,102951181,10222010,1753 HADLOCK ST SW,408,,R,33.7075,-84.44661
LARCENY-FROM VEHICLE,102951760,10222010,801 GLENWOOD AVE SE,605,Grant Park,W,33.73958,-84.36161
BURGLARY-RESIDENCE,102951773,10222010,443 WOODWARD AVE SE,605,Grant Park,W,33.74532,-84.37306
BURGLARY-NONRES,102940231,10212010,1874 PIEDMONT AVE NE,212,Piedmont Heights,F,33.80721,-84.36643
ROBBERY-PEDESTRIAN,102940260,10212010,320 FAIRBURN RD SW,407,Fairburn Mays,H,33.7451,-84.50858
LARCENY-FROM VEHICLE,102941064,10212010,717 WYLIE ST SE,606,Cabbagetown,N,33.75198,-84.36378
AUTO THEFT,102941066,10212010,1757 MELROSE DR SW,306,Sylvan Hills,X,33.70672,-84.42054
BURGLARY-RESIDENCE,102941720,10212010,144 BELMONTE DR SW,403,Cascade Avenue/Road,S,33.72502,-84.44398
LARCENY-NON VEHICLE,102941721,10212010,231 18TH ST NW,501,Atlantic Station,E,33.79249,-84.3954
LARCENY-FROM VEHICLE,102942470,10212010,3279 ROSWELL RD NE,208,Buckhead Forest,B,33.84482,-84.37999
LARCENY-FROM VEHICLE,102942504,10212010,101 MARIETTA ST NW,508,Downtown,M,33.75708,-84.39185
LARCENY-FROM VEHICLE,102932021,10202010,1000 NORTHSIDE DR NW,501,Home Park,E,33.78194,-84.40758
LARCENY-FROM VEHICLE,102932024,10202010,121 MARTIN L KING JR DR SW,511,Downtown,M,33.7519,-84.39166
LARCENY-FROM VEHICLE,102930501,10202010,1272 CALHOUN TER SW,104,Mozley Park,K,33.74849,-84.4293
LARCENY-FROM VEHICLE,102930537,10202010,2430 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.82149,-84.35161
LARCENY-NON VEHICLE,102931326,10202010,100 BROAD ST SW,512,Downtown,M,33.75179,-84.39303
BURGLARY-RESIDENCE,102931329,10202010,1340 BERNARD ST NW,105,Hunter Hills,K,33.75523,-84.43134
LARCENY-FROM VEHICLE,102920390,10192010,EDGEWOOD AVE NE / BOULEVARD NE,604,Old Fourth Ward,M,33.7543,-84.37215
LARCENY-FROM VEHICLE,102920399,10192010,2930 GRAND AVE SW,311,Hammond Park,X,33.67497,-84.4031
LARCENY-NON VEHICLE,102921405,10192010,1200 GUN CLUB RD NW,110,Almond Park,G,33.78753,-84.45804
LARCENY-NON VEHICLE,102921412,10192010,725 W PEACHTREE ST NE,505,Midtown,E,33.77437,-84.38722
LARCENY-FROM VEHICLE,102922318,10192010,3850 ROSWELL RD NE,209,East Chastain Park,B,33.85988,-84.38156
ROBBERY-PEDESTRIAN,102922330,10192010,1990 RAMBLING DR SW,306,Sylvan Hills,X,33.7007,-84.40716
LARCENY-FROM VEHICLE,102912180,10182010,2115 FAULKNER RD NE,212,Lindridge/Martin Manor,F,33.81215,-84.35766
AUTO THEFT,102912183,10182010,3393 PEACHTREE RD ,210,Lenox,B,33.84892,-84.36426
AGG ASSAULT,102912044,10182010,377 WESTCHESTER BLVD NW,107,Grove Park,J,33.76634,-84.45264
BURGLARY-RESIDENCE,102911098,10182010,2008 JOSEPH E BOONE BLVD NW,108,Dixie Hills,J,33.76392,-84.45236
BURGLARY-RESIDENCE,102910206,10182010,2591 ETHERIDGE DR NW,113,Carey Park,G,33.7881,-84.47292
ROBBERY-COMMERCIAL,102910328,10182010,361 PARKWAY DR NE,603,Old Fourth Ward,M,33.7643,-84.37323
BURGLARY-RESIDENCE,102910903,10182010,224 GLENROSE CIR SW,312,Glenrose Heights,Z,33.67056,-84.39564
BURGLARY-RESIDENCE,102910927,10182010,187 HEMPHILL SCHOOL RD NW,111,Oakcliff,H,33.76042,-84.50057
LARCENY-FROM VEHICLE,102900261,10172010,11 5TH AVE NE,611,East Lake,O,33.75138,-84.30511
LARCENY-FROM VEHICLE,102900290,10172010,PEACHTREE ST NE / 12TH ST NE,503,Midtown,E,33.78431,-84.38307
AUTO THEFT,102900997,10172010,800 PEACHTREE ST NE,505,Midtown,E,33.77655,-84.38478
BURGLARY-RESIDENCE,102901013,10172010,999 SMITH ST SW,302,Pittsburgh,V,33.72756,-84.40098
LARCENY-NON VEHICLE,102891319,10162010,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276
AUTO THEFT,102891345,10162010,120 ANDERSON AVE NW,108,Dixie Hills,J,33.75734,-84.45478
BURGLARY-RESIDENCE,102892109,10162010,1940 FISHER RD SE,607,Custer/McDonough/Guice,W,33.70979,-84.35849
ROBBERY-PEDESTRIAN,102892150,10162010,2600 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75317,-84.47247
LARCENY-NON VEHICLE,102890813,10162010,1358 IVERSON ST NE,608,Candler Park,N,33.76347,-84.34309
LARCENY-FROM VEHICLE,102890818,10162010,185 WALKER ST SW,507,Castleberry Hill,M,33.74981,-84.40185
AGG ASSAULT,102881802,10152010,2020 CAMPBELLTON,408,Adams Park,R,33.70713,-84.45568
LARCENY-FROM VEHICLE,102881880,10152010,552 MELLVIEW AVE SW,301,Capitol View Manor,X,33.71773,-84.40572
LARCENY-FROM VEHICLE,102880316,10152010,433 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76101,-84.37345
ROBBERY-PEDESTRIAN,102880327,10152010,2581 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82561,-84.36535
BURGLARY-RESIDENCE,102881135,10152010,2124 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.81307,-84.35424
ROBBERY-COMMERCIAL,102881176,10152010,90 BROAD ST SW,512,Downtown,M,33.75204,-84.39282
LARCENY-FROM VEHICLE,102870394,10142010,660 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76607,-84.36777
LARCENY-NON VEHICLE,102870405,10142010,248 TRINITY AVE SW,512,Downtown,M,33.75048,-84.39599
AUTO THEFT,102871068,10142010,FRAISER ST,105,Washington Park,K,33.76347,-84.41747
LARCENY-FROM VEHICLE,102871080,10142010,1375 NORTHSIDE DR,207,Loring Heights,E,33.79209,-84.40677
LARCENY-NON VEHICLE,102871562,10142010,2030 PINE OAK DR SW,404,Westwood Terrace,I,33.73571,-84.45464
LARCENY-NON VEHICLE,102871587,10142010,1061 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77374,-84.35284
LARCENY-NON VEHICLE,102872406,10142010,299 MORELAND AVE NE,602,Candler Park,N,33.76551,-84.34912
BURGLARY-RESIDENCE,102872442,10142010,3097 EASTBROOKE TER,414,Princeton Lakes,P,33.67297,-84.51083
LARCENY-NON VEHICLE,102861898,10132010,2446 OZARK TRL SW,413,Arlington Estates,P,33.68851,-84.54417
LARCENY-FROM VEHICLE,102861942,10132010,405 10TH ST NE,503,Midtown,E,33.78153,-84.37391
LARCENY-FROM VEHICLE,102860026,10132010,751 WYLIE ST SE,606,Cabbagetown,N,33.75219,-84.36259
BURGLARY-RESIDENCE,102860042,10132010,1247 JOSEPH E BOONE BLVD NW,106,Bankhead,K,33.76361,-84.42842
LARCENY-FROM VEHICLE,102861058,10132010,305 BROMACK DR SE,310,Browns Mill Park,Z,33.68819,-84.37942
BURGLARY-RESIDENCE,102861069,10132010,1807 OAKMONT DR NW,108,Dixie Hills,J,33.75902,-84.44618
LARCENY-FROM VEHICLE,102851303,10122010,15 PEACHTREE ST SW,511,Downtown,M,33.75369,-84.39043
AUTO THEFT,102851325,10122010,BOLTON RD NW / JAMES JACKSON PKWY NW,203,Riverside,D,33.81084,-84.47645
RAPE,102852047,10122010,2788 DEFOORS FERRY RD NW,201,,C,33.82114,-84.44713
LARCENY-FROM VEHICLE,102852049,10122010,929 PEACHTREE ST NE,503,Midtown,E,33.78006,-84.38397
LARCENY-FROM VEHICLE,102850428,10122010,795 POLLARD BLVD SW,304,Summerhill,V,33.73328,-84.391
AGG ASSAULT,102850436,10122010,3725 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65777,-84.50877
AUTO THEFT,102850976,10122010,445 CLEVELAND AVE SE,310,Browns Mill Park,Z,33.68167,-84.37151
LARCENY-NON VEHICLE,102850982,10122010,87 W PACES FERRY RD NW,206,South Tuxedo Park,B,33.84103,-84.38291
AUTO THEFT,102840360,10112010,433 HOOPER ST SE,611,East Lake,O,33.74063,-84.29173
AUTO THEFT,102840371,10112010,2015 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.764,-84.45291
AUTO THEFT,102841042,10112010,2220 CAMPBELLTON RD SW,410,Campbellton Road,R,33.7044,-84.46144
BURGLARY-RESIDENCE,102841051,10112010,1113 SMITH ST SW,302,Pittsburgh,V,33.7247,-84.40092
LARCENY-NON VEHICLE,102841488,10112010,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-FROM VEHICLE,102841491,10112010,154 CRUMLEY ST SE,304,Summerhill,V,33.73959,-84.3827
AUTO THEFT,102842188,10112010,875 HANK AARON DR SW,304,Peoplestown,V,33.73065,-84.38805
AUTO THEFT,102842193,10112010,895 METROPOLITAN BLVD,301,Adair Park,V,33.73116,-84.40807
ROBBERY-PEDESTRIAN,102831226,10102010,545 LEE ST SW,401,West End,T,33.74003,-84.41438
ROBBERY-RESIDENCE,102831233,10102010,2640 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75381,-84.47425
LARCENY-FROM VEHICLE,102830100,10102010,800 MARIETTA ST NW,504,Marietta Street Artery,E,33.77381,-84.40575
AGG ASSAULT,102830128,10102010,565 MAIN ST,211,Lindbergh/Morosgo,B,33.82239,-84.36825
LARCENY-FROM VEHICLE,102820363,10092010,1599 MEMORIAL DR SE / CLUB ESSO PARKING LOT,610,Kirkwood,O,33.74614,-84.33607
LARCENY-FROM VEHICLE,102820378,10092010,2144 FAULKNER RD NE,212,Lindridge/Martin Manor,F,33.81217,-84.35811
LARCENY-NON VEHICLE,102821094,10092010,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902
AUTO THEFT,102821117,10092010,2150 DELANO DR NE,610,Kirkwood,O,33.75547,-84.32045
ROBBERY-PEDESTRIAN,102822033,10092010,PIEDMONT AVE NE / 10TH ST NE,503,Midtown,E,33.78178,-84.38047
ROBBERY-COMMERCIAL,102822052,10092010,2756 METROPOLITAN PKWY SW,311,Hammond Park,X,33.67967,-84.40736
AUTO THEFT,102811656,10082010,435 JOSEPH E LOWERY BLVD SW,104,Harris Chiles,T,33.74275,-84.41815
LARCENY-NON VEHICLE,102811678,10082010,3730 CARMIA DRIVE,414,Princeton Lakes,P,33.65722,-84.51029
AUTO THEFT,102811007,10082010,2396 ABNER PL NW,110,Carver Hills,G,33.80102,-84.46562
LARCENY-NON VEHICLE,102811082,10082010,3198 LANDINGS NORTH DR SW,414,Ben Hill,P,33.66502,-84.52086
ROBBERY-RESIDENCE,102800444,10072010,178 MOURY AVE SW,305,The Villages at Carver,Y,33.71347,-84.39079
LARCENY-FROM VEHICLE,102800463,10072010,149 ROSSER ST SW,104,Ashview Heights,T,33.75067,-84.42456
BURGLARY-RESIDENCE,102801133,10072010,1638 HASTY PL NW,107,Grove Park,J,33.7691,-84.44097
LARCENY-NON VEHICLE,102801134,10072010,433 BISHOP ST NW,207,Loring Heights,E,33.79375,-84.40238
BURGLARY-RESIDENCE,102801861,10072010,2732 TELL PLACE DR SW,413,Fairburn Tell,P,33.68094,-84.5262
LARCENY-FROM VEHICLE,102801910,10072010,800 SIDNEY MARCUS BLVD NE;,211,Lindbergh/Morosgo,B,33.82674,-84.36131
AUTO THEFT,102790476,10062010,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177
AUTO THEFT,102790516,10062010,2771 PEACHTREE RD NE,206,Garden Hills,B,33.83036,-84.38646
LARCENY-FROM VEHICLE,102791166,10062010,15 WALL ST S.W.,511,Downtown,M,33.75359,-84.38986
LARCENY-FROM VEHICLE,102791194,10062010,1651 BIRD ST SE,305,South Atlanta,Y,33.70943,-84.38304
LARCENY-NON VEHICLE,102792043,10062010,1319 AKRIDGE ST NW,105,Hunter Hills,K,33.75831,-84.43107
ROBBERY-PEDESTRIAN,102792102,10062010,222 SYDNEY ST SE,605,Grant Park,W,33.74132,-84.3805
LARCENY-NON VEHICLE,102780463,10052010,2025 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77714,-84.45116
LARCENY-FROM VEHICLE,102780483,10052010,2641 ELLWOOD DR NE,206,Garden Hills,B,33.82652,-84.37571
LARCENY-NON VEHICLE,102781117,10052010,3117 TOWERVIEW DR NE,210,Pine Hills,B,33.83995,-84.3514
LARCENY-FROM VEHICLE,102781120,10052010,1830 VALLEY RIDGE DR SW,412,Heritage Valley,P,33.70572,-84.50276
BURGLARY-RESIDENCE,102781925,10052010,2027 LOIS PL NW,110,Grove Park,J,33.78495,-84.45414
LARCENY-FROM VEHICLE,102781950,10052010,123 MARIETTA ST NW,508,Downtown,M,33.75727,-84.39253
BURGLARY-NONRES,102772072,10042010,500 CLEVELAND AVE.,310,Browns Mill Park,Z,33.68149,-84.36933
LARCENY-FROM VEHICLE,102772123,10042010,701 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76115,-84.36533
LARCENY-FROM VEHICLE,102771437,10042010,1075 SPRING ST NW,503,Midtown,E,33.78402,-84.3888
LARCENY-NON VEHICLE,102771443,10042010,842 PEACHTREE ST NE,505,Midtown,E,33.77756,-84.38482
LARCENY-FROM VEHICLE,102770307,10042010,1357 LENOX CIR,213,Morningside/Lenox Park,F,33.80914,-84.34965
BURGLARY-NONRES,102770328,10042010,52 FAIRBURN RD SW,407,Adamsville,H,33.75685,-84.5051
LARCENY-FROM VEHICLE,102760175,10032010,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702
BURGLARY-RESIDENCE,102760249,10032010,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177
LARCENY-NON VEHICLE,102761131,10032010,231 18TH ST,501,Atlantic Station,E,33.79275,-84.39544
LARCENY-NON VEHICLE,102761173,10032010,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276
AUTO THEFT,102761947,10032010,490 GLENN ST SW,303,Mechanicsville,V,33.73805,-84.40262
ROBBERY-PEDESTRIAN,102761951,10032010,METROPOLITAN PKWY SW / HOPE ST SW,302,Adair Park,V,33.73055,-84.40805
LARCENY-FROM VEHICLE,102752351,10022010,433 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76101,-84.37345
AUTO THEFT,102752353,10022010,931 MONROE DR NE,506,Midtown,E,33.77973,-84.3676
AUTO THEFT,102750671,10022010,208 N COLONIAL HOMES CIR NW,205,Colonial Homes,C,33.81456,-84.39613
AGG ASSAULT,102750688,10022010,UNIVERSITY/ PRYOR,410,Campbellton Road,R,33.70081,-84.45327
BURGLARY-RESIDENCE,102741851,10012010,2428 BRANTLEY ST NW,203,Riverside,D,33.8103,-84.46757
LARCENY-NON VEHICLE,102741857,10012010,240 N HIGHLAND AVE NE,602,Inman Park,N,33.76248,-84.35969
AUTO THEFT,102740009,10012010,446 LOOMIS AVE SE,605,Grant Park,W,33.74241,-84.37108
AUTO THEFT,102740047,10012010,632 SMITH ST SW,303,Mechanicsville,V,33.73768,-84.40062
BURGLARY-RESIDENCE,102741421,10012010,3000 CONTINENTAL COLONY PKWY SW;,411,Greenbriar,R,33.68077,-84.4937
LARCENY-FROM VEHICLE,102741442,10012010,3029 HUMPHRIES DR SE,312,Orchard Knob,Z,33.67207,-84.37643
AUTO THEFT,113040393,10312011,178 3RD ST NE,505,Midtown,E,33.77356,-84.3819
AUTO THEFT,113040435,10312011,445 CLEVELAND AVE SE,312,Rosedale Heights,Z,33.68149,-84.37152
ROBBERY-PEDESTRIAN,113041127,10312011,1489 RALPH D ABERNATHY BLVD SW @FIRE STATION 17,404,Westview,T,33.74222,-84.43631
LARCENY-NON VEHICLE,113041157,10312011,2045 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.7774,-84.45214
LARCENY-FROM VEHICLE,113041656,10312011,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68845,-84.49328
BURGLARY-RESIDENCE,113041657,10312011,1059 GRANT WAY SE,304,Peoplestown,V,33.72528,-84.38075
AUTO THEFT,113042183,10312011,3259 TELFORD TER SW,414,Princeton Lakes,P,33.66366,-84.51518
LARCENY-FROM VEHICLE,113042192,10312011,2020 HOWELL MILL RD NW ,205,Channing Valley,C,33.80944,-84.41286
AUTO THEFT,113030865,10302011,3201 NOBLE CREEK DR NW,204,Cross Creek,C,33.81579,-84.42585
LARCENY-NON VEHICLE,113030897,10302011,1944 PIEDMONT CIR NE,212,Piedmont Heights,F,33.81069,-84.36785
LARCENY-NON VEHICLE,113031097,10302011,187 ATLANTA AVE SE,304,Peoplestown,V,33.73011,-84.38175
AUTO THEFT,113031108,10302011,3050 MARTIN LUTHER KING JR,405,,I,33.75352,-84.49536
LARCENY-FROM VEHICLE,113012373,10292011,1065 WASHITA AVE,602,Candler Park,N,33.76999,-84.34902
LARCENY-FROM VEHICLE,113021446,10292011,2841 GREENBRIAR PKWY,411,Greenbriar,R,33.68677,-84.49773
ROBBERY-PEDESTRIAN,113020300,10292011,2328 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70439,-84.4634
LARCENY-FROM VEHICLE,113020327,10292011,282 W PEACHTREE ST NE,503,Midtown,E,33.78572,-84.38782
LARCENY-NON VEHICLE,113021162,10292011,1065 PEACHTREE ST NE,503,Midtown,E,33.78363,-84.38344
AUTO THEFT,113021165,10292011,3901 CAMPBELLTON RD SW,412,Kings Forest,P,33.69231,-84.51621
LARCENY-FROM VEHICLE,113010640,10282011,990 BRADY AVE NW,501,Home Park,E,33.78225,-84.41391
BURGLARY-RESIDENCE,113010646,10282011,2590 MACON DR SE,310,Browns Mill Park,Z,33.68431,-84.38847
LARCENY-FROM VEHICLE,113011519,10282011,2841 GREENBRIAR PKWY SW    ,411,Greenbriar,R,33.68677,-84.49773
LARCENY-FROM VEHICLE,113011547,10282011,69 JOHN WESLEY DOBBS AVE NE,510,Downtown,M,33.75714,-84.3861
BURGLARY-RESIDENCE,113012123,10282011,645 SEMINOLE AVE NE,602,Poncey-Highland,N,33.77192,-84.35064
LARCENY-NON VEHICLE,113012136,10282011,483 EDGEWOOD,604,Old Fourth Ward,M,33.75411,-84.37179
LARCENY-FROM VEHICLE,113000610,10272011,250 10TH ST NE,502,Midtown,E,33.78187,-84.37905
LARCENY-FROM VEHICLE,113000611,10272011,1740 LESLIE AVE SW,408,,R,33.70713,-84.44499
LARCENY-FROM VEHICLE,113001302,10272011,2350 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.8195,-84.35199
LARCENY-NON VEHICLE,113001310,10272011,4059 KENNER DR SW,407,Adamsville,H,33.75977,-84.50826
LARCENY-FROM VEHICLE,113002202,10272011,1544 PIEDMONT AVE NE ,213,Piedmont Heights,F,33.79789,-84.37101
LARCENY-NON VEHICLE,113002226,10272011,215 FORSYTH ST SW,512,Downtown,M,33.74892,-84.3968
BURGLARY-NONRES,112991822,10262011,240 AMAL DR SW,307,Betmar LaVilla,Y,33.70655,-84.39492
LARCENY-NON VEHICLE,112991834,10262011,2690 METROPOLITAN PKWY SW,309,Perkerson,X,33.68169,-84.40737
LARCENY-FROM VEHICLE,112990513,10262011,3281 ANNELAINE DR SW,406,West Manor,I,33.73578,-84.49713
LARCENY-NON VEHICLE,112990521,10262011,2250 SUTTON STREET S.E.,611,Kirkwood,O,33.74847,-84.31394
BURGLARY-RESIDENCE,112991188,10262011,324 BANBERRY DR SE,310,Browns Mill Park,Z,33.68742,-84.37873
LARCENY-NON VEHICLE,112991208,10262011,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276
BURGLARY-RESIDENCE,112980812,10252011,2118 KIPLING CIR SE,308,Thomasville Heights,Z,33.69618,-84.35428
AUTO THEFT,112980813,10252011,3480 GREENBRIAR PKWY SW,413,,P,33.68283,-84.50267
LARCENY-NON VEHICLE,112981339,10252011,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-FROM VEHICLE,112981355,10252011,1000 NORTHSIDE DR NW,501,Home Park,E,33.78196,-84.40835
ROBBERY-PEDESTRIAN,112982166,10252011,712 SHELTON AVE SW,301,Adair Park,V,33.73406,-84.41113
AGG ASSAULT,112982250,10252011,79 JACKSON ST NE,604,Sweet Auburn,M,33.75637,-84.37423
