crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
BURGLARY-RESIDENCE,102951386,10222010,3539 PARC CIR SW,409,Southwest,R,33.69912,-84.49786
AGG ASSAULT,102952074,10222010,3020 DELMAR LN NW,111,,I,33.75527,-84.48577
AUTO THEFT,102940538,10212010,803 SUMMIT NORTH DR NE,211,Lindbergh/Morosgo,B,33.82898,-84.36225
BURGLARY-RESIDENCE,102941284,10212010,4661 BAKERS FERRY RD SW,407,Boulder Park,H,33.74792,-84.53979
LARCENY-NON VEHICLE,102942008,10212010,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68677,-84.49773
BURGLARY-RESIDENCE,102931480,10202010,3670 ADKINS RD NW,114,Carroll Heights,H,33.77248,-84.50922
LARCENY-NON VEHICLE,102932332,10202010,941 GRANT ST SE,605,Grant Park,W,33.72855,-84.37691
LARCENY-FROM VEHICLE,102930907,10202010,668 MAGNOLIA ST NW,102,Vine City,L,33.75791,-84.40978
LARCENY-FROM VEHICLE,102932461,10202010,77 W PACES FERRY RD NW,206,South Tuxedo Park,B,33.84064,-84.38193
LARCENY-NON VEHICLE,102920818,10192010,901 BOLTON RD NW,114,Bankhead/Bolton,H,33.77921,-84.49779
LARCENY-FROM VEHICLE,102921652,10192010,95 MARTIN L KING JR DR SW,511,Downtown,M,33.75161,-84.39112
LARCENY-FROM VEHICLE,102912257,10192010,1231 GLENWOOD AVE SE,612,East Atlanta,W,33.73984,-84.34733
LARCENY-NON VEHICLE,102911694,10182010,3500 PEACHTREE ROAD,208,North Buckhead,B,33.85302,-84.36278
BURGLARY-RESIDENCE,102911249,10182010,772 BROWNWOOD AVE SE,612,East Atlanta,W,33.73329,-84.34784
AUTO THEFT,102910643,10182010,486 BOULEVARD NE,603,Old Fourth Ward,M,33.76762,-84.372
BURGLARY-RESIDENCE,102892204,10172010,2560 LAUREL CIR NW,111,Westhaven,I,33.7561,-84.4725
AUTO THEFT,102900560,10172010,1220 GRAYMONT DR SW,403,Venetian Hills,S,33.72188,-84.43626
LARCENY-FROM VEHICLE,102901320,10172010,SIMPSON ST/ WILLIAMS ST,508,Downtown,M,33.76329,-84.39054
LARCENY-NON VEHICLE,102891622,10162010,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,102890404,10162010,811 HANK AARON DR SW,304,Summerhill,V,33.73275,-84.38837
AUTO THEFT,102891068,10162010,1240 GRACEWOOD AVE SE,612,East Atlanta,W,33.73316,-84.34706
LARCENY-FROM VEHICLE,102882143,10152010,709 HORTENSE PL NW,110,Grove Park,J,33.77314,-84.43945
AUTO THEFT,102880654,10152010,1770 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70695,-84.37414
BURGLARY-NONRES,102881478,10152010,1425 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76364,-84.43461
LARCENY-FROM VEHICLE,102870660,10142010,2751 PEYTON RD NW @CHATTAHOOCHEE ELEM,203,Riverside,D,33.80851,-84.47771
BURGLARY-RESIDENCE,102871336,10142010,583 WHITAKER ST NW,106,Bankhead,K,33.77074,-84.41851
LARCENY-NON VEHICLE,102871918,10142010,231 18TH ST NW,501,Atlantic Station,E,33.79275,-84.39544
LARCENY-NON VEHICLE,102861423,10132010,1297 LORENZO DR SW,403,Venetian Hills,S,33.71966,-84.43285
BURGLARY-RESIDENCE,102862130,10132010,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623
LARCENY-FROM VEHICLE,102860446,10132010,1035 N VIRGINIA AVE NE,601,Virginia Highland,F,33.78288,-84.3492
BURGLARY-RESIDENCE,102862368,10132010,2430 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.82149,-84.35161
AGG ASSAULT,102851684,10122010,1401 DONALD LEE HOLLOWELL PKWY NW,106,,J,33.77141,-84.43377
LARCENY-NON VEHICLE,102852297,10122010,1122 WILLOWOOD LN SW,412,Midwest Cascade,Q,33.72472,-84.53923
AUTO THEFT,102850712,10122010,3050 MARTIN L KING JR DR SW,111,,I,33.75443,-84.48963
LARCENY-NON VEHICLE,102830787,10122010,400 PARK DR,502,,E,33.78643,-84.37145
LARCENY-FROM VEHICLE,102840613,10112010,1040 HUFF RD NW,203,Blandtown,D,33.78949,-84.42125
LARCENY-FROM VEHICLE,102841174,10112010,372 LEGACY DR SW,104,Harris Chiles,T,33.74385,-84.41909
BURGLARY-RESIDENCE,102841851,10112010,2461 BAYWOOD DR SE,310,Browns Mill Park,Z,33.68728,-84.38847
AUTO THEFT,102831823,10102010,AZALIA ST SW / MATHEWS ST SW,401,West End,T,33.73463,-84.41909
BURGLARY-RESIDENCE,102831531,10102010,465 HEMLOCK CIR SE,606,Ormewood Park,W,33.74125,-84.35154
BURGLARY-NONRES,102830483,10102010,1465 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.71326,-84.35008
LARCENY-FROM VEHICLE,102820660,10092010,967 LINDRIDGE DR NE,212,Lindridge/Martin Manor,F,33.82094,-84.35636
LARCENY-FROM VEHICLE,102821361,10092010,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,102811272,10082010,1575 JOSEPH E BOONE,107,Grove Park,J,33.76391,-84.43929
AUTO THEFT,102812116,10082010,3641 INGLEDALE DR SW;,412,Heritage Valley,P,33.70539,-84.50557
LARCENY-NON VEHICLE,102810556,10082010,CAMPBELLTON RD SW / DELOWE DR SW,410,Adams Park,R,33.70646,-84.45738
AGG ASSAULT,102800634,10072010,1241 MEMORIAL DR SE,609,Edgewood,O,33.74706,-84.34701
BURGLARY-NONRES,102801340,10072010,2145 BOLTON RD NW,203,Riverside,D,33.81422,-84.46707
BURGLARY-RESIDENCE,102802328,10072010,786 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70304,-84.36481
BURGLARY-RESIDENCE,102790841,10062010,1150 SMITH ST SW,302,Pittsburgh,V,33.72352,-84.40062
LARCENY-FROM VEHICLE,102791580,10062010,416 HOPKINS ST SW,401,West End,T,33.74378,-84.43038
LARCENY-FROM VEHICLE,102792481,10062010,620 PEACHTREE ST NE,505,Midtown,E,33.77159,-84.38619
AUTO THEFT,102780732,10052010,1031 STATE ST NW,501,Home Park,E,33.78272,-84.39892
LARCENY-NON VEHICLE,102781415,10052010,1450 BLASHFIELD ST SE,305,South Atlanta,Y,33.71511,-84.37936
ROBBERY-PEDESTRIAN,102782187,10052010,701 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76108,-84.36522
BURGLARY-RESIDENCE,102771008,10042010,2059 CASCADE RD SW,409,Cascade Avenue/Road,S,33.72164,-84.45483
AGG ASSAULT,102771814,10042010,3758 COLLIER DR NW,114,Old Gordon,H,33.76953,-84.51069
AUTO THEFT,102770675,10042010,3195 DONALD LEE HOLLOWELL PKWY,113,Brookview Heights,G,33.78659,-84.49148
AUTO THEFT,102760746,10032010,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315
BURGLARY-RESIDENCE,102761468,10032010,415 ARMOUR DR NE,212,,F,33.81267,-84.37412
LARCENY-NON VEHICLE,102751675,10022010,1117 LEE ST SW,402,Oakland City,S,33.72459,-84.42107
LARCENY-FROM VEHICLE,102750286,10022010,1599 MEMORIAL DR SE,610,Kirkwood,O,33.74614,-84.33607
AGG ASSAULT,102750886,10022010,1127 METROPOLITAN PKWY SW,301,Adair Park,V,33.72415,-84.40798
BURGLARY-RESIDENCE,102742267,10012010,2591 BAKER RIDGE DR NW,112,Collier Heights,I,33.77049,-84.47397
ROBBERY-PEDESTRIAN,102740831,10012010,4051 CAMPBELLTON RD SW,412,Ben Hill Terrace,P,33.69426,-84.52074
LARCENY-FROM VEHICLE,102741585,10012010,15TH ST NE / W PEACHTREE ST NE,502,Midtown,E,33.78881,-84.38779
BURGLARY-RESIDENCE,113040826,10312011,952 VIOLET ST SE,304,Peoplestown,V,33.72845,-84.38392
LARCENY-NON VEHICLE,113041329,10312011,821 COLEMAN ST SW,302,Pittsburgh,V,33.73251,-84.404
LARCENY-FROM VEHICLE,113041858,10312011,3800 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65635,-84.51327
LARCENY-NON VEHICLE,112882155,10312011,590 West Peachtree Street NW,509,Downtown,M,33.7702,-84.38754
LARCENY-FROM VEHICLE,113030202,10302011,659 AUBURN AVE NE,604,Old Fourth Ward,M,33.75599,-84.36628
BURGLARY-RESIDENCE,113031393,10302011,1047 GRANT WAY SE,304,Peoplestown,V,33.72561,-84.38075
BURGLARY-RESIDENCE,113021884,10292011,241 CHAPPELL RD NW,105,Hunter Hills,K,33.76169,-84.4332
BURGLARY-RESIDENCE,113020729,10292011,2041 ALBANY DR SW,409,Adams Park,R,33.71663,-84.45531
ROBBERY-PEDESTRIAN,113021427,10292011,740 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.82598,-84.36335
LARCENY-NON VEHICLE,113010907,10282011,1380 ATLANTIC DR,501,Atlantic Station,E,33.79242,-84.3974
BURGLARY-RESIDENCE,113011705,10282011,4303 NOBLE CREEK DR NW,204,Cross Creek,C,33.81695,-84.42812
LARCENY-NON VEHICLE,113000069,10272011,806 MAGNOLIA WAY NW,102,Vine City,L,33.75805,-84.41408
AUTO THEFT,113000959,10272011,594 WESTERN AVE NW,103,English Avenue,L,33.76464,-84.40688
LARCENY-NON VEHICLE,113001527,10272011,2875 NORTHSIDE DR NW @APS NORTH ATLANTA HS,205,Wyngate,C,33.83247,-84.40639
AUTO THEFT,112992521,10262011,1800 MEMORIAL DR SE,610,Kirkwood,O,33.74752,-84.3291
LARCENY-FROM VEHICLE,112992170,10262011,1691 STOKES AVE SW,404,Westview,T,33.74122,-84.44313
BURGLARY-NONRES,112990824,10262011,2566 JONESBORO RD SE,308,Leila Valley,Z,33.6837,-84.36493
AUTO THEFT,112980067,10252011,307 JORDAN ST SE,307,Lakewood Heights,Y,33.70321,-84.37887
LARCENY-NON VEHICLE,112981041,10252011,149 CANDLER ROAD S.E.,611,East Lake,O,33.74848,-84.2926
ROBBERY-PEDESTRIAN,112981619,10252011,1333 WHITE ST SW,402,West End,T,33.73805,-84.43028
BURGLARY-RESIDENCE,112970938,10242011,837 BERNE ST SE,605,Grant Park,W,33.73636,-84.3601
AUTO THEFT,112971457,10242011,117 PEACHTREE ST SW,512,Downtown,M,33.75161,-84.39297
LARCENY-FROM VEHICLE,112970445,10242011,2898 RENFRO DR NW,112,Collier Heights,I,33.76762,-84.47272
LARCENY-NON VEHICLE,112972070,10242011,500 10TH ST NE,502,,E,33.78186,-84.373
AGG ASSAULT,112960453,10232011,2226 SPRINGDALE RD SW,309,Perkerson,X,33.69377,-84.41376
LARCENY-FROM VEHICLE,112961103,10232011,731 PEACHTREE ST NE,505,Midtown,E,33.77454,-84.3839
LARCENY-NON VEHICLE,112961679,10232011,165 PEACHTREE ST SW,512,Downtown,M,33.75022,-84.39372
LARCENY-NON VEHICLE,112951000,10222011,1205 CAROLINE ST NE,609,Edgewood,O,33.75598,-84.34888
BURGLARY-RESIDENCE,112951629,10222011,343 HOWELL DR SW,407,Adamsville,H,33.75488,-84.50675
AGG ASSAULT,112950818,10222011,2686 BAKER RIDGE DR NW,112,Collier Heights,I,33.7681,-84.47538
AUTO THEFT,112940652,10212011,1351 DONALD LEE HOLLOWELL PKWY NW,106,,J,33.77214,-84.43188
LARCENY-FROM VEHICLE,112941680,10212011,680 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.7082,-84.36129
BURGLARY-RESIDENCE,112930660,10202011,2167 PANSY ST NW,108,Dixie Hills,J,33.75843,-84.45892
LARCENY-NON VEHICLE,112931497,10202011,286 WILSON MILL RD SW @APS ADAMSVILLE ES,407,Wisteria Gardens,H,33.7547,-84.51365
LARCENY-NON VEHICLE,112931755,10202011,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
LARCENY-NON VEHICLE,112921391,10192011,1954 BADER AVE,306,Sylvan Hills,X,33.70125,-84.41396
AUTO THEFT,112922056,10192011,98 ANDERSON AVE NW,108,Dixie Hills,J,33.75661,-84.44953
AGG ASSAULT,112920444,10192011,3885 PRINCETON LAKES WAY SW,414,Princeton Lakes,P,33.6599,-84.51616
BURGLARY-RESIDENCE,112910485,10182011,2850 SHORELAND DR SW,413,Lake Estates,P,33.67775,-84.53545
AUTO THEFT,112911340,10182011,4531 CAMPBELLTON RD SW,412,,P,33.69583,-84.53663
BURGLARY-RESIDENCE,112912076,10182011,3125 WOOD VALLEY RD NW,202,West Paces Ferry/Northside,A,33.84029,-84.41726
AUTO THEFT,112902360,10172011,3550 CAMPBELLTON RD SW,413,,P,33.68984,-84.50491
AUTO THEFT,112900608,10172011,680 CASPLAN ST SW,306,Sylvan Hills,X,33.70619,-84.40994
LARCENY-FROM VEHICLE,112901400,10172011,500 10TH ST NE,502,,E,33.78186,-84.373
LARCENY-FROM VEHICLE,112902161,10172011,490 WHITEHALL ST SW,507,Castleberry Hill,M,33.74348,-84.40341
LARCENY-FROM VEHICLE,112890942,10162011,75 MLK,511,Downtown,M,33.75079,-84.38987
LARCENY-NON VEHICLE,112891573,10162011,386 ASHBURTON AVE SE,611,East Lake,O,33.74194,-84.29311
LARCENY-NON VEHICLE,112882110,10152011,738 PRINCE PL NW,109,Center Hill,J,33.77545,-84.46678
LARCENY-FROM VEHICLE,112880276,10152011,790 MARIETTA ST NW ,504,Marietta Street Artery,E,33.77358,-84.40496
BURGLARY-RESIDENCE,112881494,10152011,1054 HAMPTON ST NW,501,Home Park,E,33.78356,-84.40705
AUTO THEFT,112870904,10142011,146 E ANDREWS DR NW,206,South Tuxedo Park,B,33.84265,-84.38365
BURGLARY-RESIDENCE,112872074,10142011,1185 COLLIER RD NW,204,,C,33.81136,-84.42537
LARCENY-FROM VEHICLE,112860313,10132011,2075 PIEDMONT RD NE,212,Morningside/Lenox Park,F,33.81186,-84.36639
LARCENY-NON VEHICLE,112861218,10132011,1105 GUN CLUB RD NW,110,Grove Park,J,33.78469,-84.45661
LARCENY-FROM VEHICLE,112861879,10132011,1395 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80495,-84.43331
LARCENY-FROM VEHICLE,112852666,10122011,1105 HERNDON ST NW,106,Knight Park/Howell Station,K,33.7846,-84.42235
LARCENY-FROM VEHICLE,112851281,10122011,TRINITY AVE SW / PEACHTREE ST SW,512,Downtown,M,33.74985,-84.39389
LARCENY-FROM VEHICLE,112851851,10122011,3957 KENNER DR SW,407,Adamsville,H,33.75647,-84.50841
LARCENY-NON VEHICLE,112852480,10122011,400 LUCKIE ST NW,504,Downtown,M,33.76564,-84.39669
BURGLARY-RESIDENCE,112841738,10112011,1650 PEMBROKE PL NE,502,Sherwood Forest,E,33.79961,-84.38294
LARCENY-NON VEHICLE,112842456,10112011,240 NORTH AVE NE,505,Midtown,E,33.77134,-84.37932
AUTO THEFT,112841111,10112011,25 BOWEN AVE SE,305,South Atlanta,Y,33.70995,-84.38286
AGG ASSAULT,112830743,10102011,2400 PARKLAND DR NE,211,Lindbergh/Morosgo,B,33.82006,-84.36502
BURGLARY-RESIDENCE,112831321,10102011,1227 OAKLAND DR SW,403,Oakland City,S,33.72145,-84.42768
LARCENY-NON VEHICLE,112831916,10102011,225 PEACHTREE ST NE,509,Downtown,M,33.76016,-84.38703
LARCENY-NON VEHICLE,112821095,10092011,2535 CHANTILLY DR NE,212,Lindridge/Martin Manor,F,33.82363,-84.34977
LARCENY-FROM VEHICLE,112821820,10092011,36 HARRIS ST.,509,Downtown,M,33.76074,-84.38561
LARCENY-NON VEHICLE,112820455,10092011,2453 CORONET WAY ,201,,C,33.82117,-84.44793
BURGLARY-RESIDENCE,112811712,10082011,900 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70848,-84.35942
AGG ASSAULT,112812475,10082011,1660 JONESBORO RD SE,307,Lakewood Heights,Y,33.70665,-84.37927
AGG ASSAULT,112810666,10082011,175 PEACHTREE ST SW,512,Downtown,M,33.74984,-84.39421
AGG ASSAULT,112800684,10072011,854 HARGIS ST SE,308,Leila Valley,Z,33.68767,-84.36167
AUTO THEFT,112801421,10072011,571 LOVEJOY ST NW,504,Downtown,M,33.76747,-84.39293
BURGLARY-RESIDENCE,112802263,10072011,2118 KIPLING CIR SE,308,Thomasville Heights,Z,33.69618,-84.35428
BURGLARY-RESIDENCE,112791585,10062011,111 MORELAND AVE SE,606,Reynoldstown,N,33.75039,-84.34953
LARCENY-FROM VEHICLE,112792454,10062011,1300 FOREST LAKES AVE SE,611,The Villages at East Lake,O,33.7434,-84.31427
LARCENY-FROM VEHICLE,112790839,10062011,411 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77237,-84.3738
LARCENY-FROM VEHICLE,112798043,10062011,6023 N TERMINAL BYWY,705,,,33.64217,-84.447
LARCENY-FROM VEHICLE,112780661,10052011,95 MARTIN L KING JR DR SW,511,Downtown,M,33.75161,-84.39112
LARCENY-NON VEHICLE,112782301,10052011,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742
BURGLARY-RESIDENCE,112771085,10042011,1301 CASCADE FALLS DR SW,409,Cascade Heights,I,33.72038,-84.49327
LARCENY-FROM VEHICLE,112771846,10042011,901 RICE ST NW,106,Knight Park/Howell Station,K,33.77823,-84.42579
LARCENY-FROM VEHICLE,112770339,10042011,3537 MARTIN L KING JR DR NW,111,Adamsville,H,33.75819,-84.50327
BURGLARY-RESIDENCE,112760787,10032011,480 CONNALLY ST SE,605,Grant Park,W,33.74144,-84.38136
AUTO THEFT,112761527,10032011,1275 CAROLINE ST NE,609,Edgewood,O,33.75674,-84.34619
LARCENY-NON VEHICLE,112762374,10032011,1708 PEACHTREE ST NW,207,Brookwood,E,33.80064,-84.39277
BURGLARY-RESIDENCE,112750034,10022011,1420 DESOTO AVE SW,301,Capitol View,X,33.7161,-84.41163
AUTO THEFT,112751120,10022011,47 ANDERSON AVE NW,108,Penelope Neighbors,J,33.75359,-84.44634
LARCENY-NON VEHICLE,112741733,10012011,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68845,-84.49328
AUTO THEFT,112742763,10012011,121 BAKER ST NE,509,Downtown,M,33.76212,-84.38333
LARCENY-FROM VEHICLE,123021187,10312012,1150 WESTVIEW DRIVE,109,West End,T,33.7468,-84.4254
AUTO THEFT,123051412,10312012,929 CHARLES ALLEN DR NE ,506,Midtown,E,33.78119,-84.37151
LARCENY-FROM VEHICLE,123052433,10312012,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.8426,-84.37329
BURGLARY-RESIDENCE,123042889,10302012,1935 ALISON CT SW,410,Fort Valley,R,33.70055,-84.45149
AUTO THEFT,123040932,10302012,42 RAWSON ST,605,Capitol Gateway,V,33.74447,-84.38604
LARCENY-FROM VEHICLE,123041956,10302012,637 HIGHLAND AVE NE,604,Old Fourth Ward,M,33.76124,-84.36644
BURGLARY-RESIDENCE,123032675,10292012,623 AMAL DR SW,307,Amal Heights,Y,33.70819,-84.39745
LARCENY-FROM VEHICLE,123031078,10292012,3490 DELMAR LN,111,Adamsville,H,33.75736,-84.50208
AGG ASSAULT,123032306,10292012,1098 SELLS AVE NW,104,Harris Chiles,T,33.74529,-84.4233
LARCENY-FROM VEHICLE,123021553,10282012,664 IRWIN PL,604,Old Fourth Ward,M,33.75796,-84.36581
BURGLARY-RESIDENCE,123020155,10282012,1657 ALVARADO TER SW,404,Westview,T,33.73505,-84.44184
LARCENY-NON VEHICLE,123021090,10282012,855 OAK ST SW,401,West End,T,33.74104,-84.41574
LARCENY-NON VEHICLE,123011317,10272012,235 PEACHTREE ST NW,509,Downtown,M,33.76044,-84.38702
AUTO THEFT,123012360,10272012,1683 SYLVAN RD SW,306,Sylvan Hills,X,33.7085,-84.41845
BURGLARY-NONRES,123000319,10262012,798 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77414,-84.36115
LARCENY-NON VEHICLE,123001585,10262012,3214 BENJAMIN E MAYS DR SW,406,West Manor,I,33.7349,-84.49341
BURGLARY-RESIDENCE,123002427,10262012,3294 HAZELWOOD DR SW,406,Magnum Manor,I,33.72733,-84.49612
LARCENY-FROM VEHICLE,122990964,10252012,350 LANIER ST NW,107,Grove Park,J,33.76473,-84.44016
LARCENY-NON VEHICLE,122991591,10252012,235 PEACHTREE ST NE,509,Downtown,M,33.76044,-84.38702
LARCENY-FROM VEHICLE,122992247,10252012,135 W WIEUCA RD NW,202,Chastain Park,A,33.87583,-84.392
LARCENY-NON VEHICLE,122980739,10242012,1080 EUCLID AVE NE,602,Inman Park,N,33.76359,-84.3517
BURGLARY-RESIDENCE,122981740,10242012,882 BONNEVILLE TERRACE NW ,114,Carroll Heights,H,33.77955,-84.50384
LARCENY-FROM VEHICLE,122982620,10242012,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77206,-84.37869
BURGLARY-RESIDENCE,122970670,10232012,391 17TH ST NW,501,Atlantic Station,E,33.79109,-84.40088
BURGLARY-RESIDENCE,122971652,10232012,740 SIDNEY MARCUS BLVD NE,211,Lindbergh/Morosgo,B,33.82598,-84.36335
LARCENY-NON VEHICLE,122972431,10232012,1116 MARTIN LUTHER KING JR NW,104,Just Us,T,33.75399,-84.42408
LARCENY-NON VEHICLE,122961298,10222012,305 JOSEPH E LOWERY BLVD NW,102,Vine City,L,33.763,-84.41736
LARCENY-NON VEHICLE,122962149,10222012,2020 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.81022,-84.41347
BURGLARY-RESIDENCE,122950439,10212012,771 LINDBERGH DR NE,211,Lindbergh/Morosgo,B,33.82055,-84.36241
LARCENY-FROM VEHICLE,122951321,10212012,211 BOYKIN ST SW,302,Pittsburgh,V,33.72311,-84.39495
BURGLARY-RESIDENCE,122942705,10212012,1603 BELMONT AVE SW,301,Capitol View,X,33.7112,-84.41021
LARCENY-NON VEHICLE,122941247,10202012,556 NORTHSIDE DR SW,303,Pittsburgh,V,33.74007,-84.40778
AGG ASSAULT,122942553,10202012,400 LUCKIE ST NW,504,Downtown,M,33.76564,-84.39669
LARCENY-FROM VEHICLE,122931604,10192012,341 NELSON ST SW,507,Castleberry Hill,M,33.75146,-84.39919
AUTO THEFT,122932772,10192012,973 KATHERWOOD DR SW,306,Sylvan Hills,X,33.71114,-84.42013
LARCENY-NON VEHICLE,122921556,10182012,702 FIELDING LN SW,406,Peyton Forest,I,33.74133,-84.47957
AGG ASSAULT,122922626,10182012,2800 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75431,-84.4793
LARCENY-NON VEHICLE,122912789,10182012,479 JOSEPH E BOONE BLVD NW,103,English Avenue,L,33.7638,-84.40349
BURGLARY-RESIDENCE,122910780,10172012,2356 BAYWOOD DR SE,310,Swallow Circle/Baywood,Z,33.69058,-84.3869
ROBBERY-PEDESTRIAN,122911677,10172012,1145 GLENWOOD AVE SE,607,Ormewood Park,W,33.74028,-84.34969
AUTO THEFT,122902254,10162012,2118 DEFOORS FERRY RD NW,204,Underwood Hills,D,33.81348,-84.42632
LARCENY-FROM VEHICLE,122900751,10162012,938 WALKER AVE SE,607,Ormewood Park,W,33.72889,-84.35923
LARCENY-FROM VEHICLE,122901379,10162012,2002 DEFOORS LNDG NW,204,Underwood Hills,D,33.80306,-84.42002
LARCENY-FROM VEHICLE,122891619,10152012,1611 ELLSWORTH INDUSTRIAL BLVD NW,203,Blandtown,D,33.79857,-84.42605
AUTO THEFT,122890890,10152012,181 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.7369,-84.39333
AGG ASSAULT,122892041,10152012,1540 ATHENS AVE SW,301,Capitol View,X,33.71315,-84.40869
LARCENY-FROM VEHICLE,122880199,10142012,282 CONNECTICUT AVE NE,608,Lake Claire,N,33.76205,-84.32903
LARCENY-NON VEHICLE,122881302,10142012,727 BROOKRIDGE DR NE,601,Virginia Highland,F,33.78719,-84.36374
ROBBERY-PEDESTRIAN,122881997,10142012,947 OGLETHORPE AVE SW,401,West End,T,33.73603,-84.41887
