crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
BURGLARY-RESIDENCE,102920800,10192010,2844 RIVERCHESS CT SW,414,Ben Hill,P,33.67604,-84.52064
BURGLARY-RESIDENCE,102921613,10192010,12 EDWIN PL NW,110,Grove Park,J,33.77781,-84.4492
LARCENY-FROM VEHICLE,102922560,10192010,303 PARKWAY DR NE @ATLANTA MEDICAL CEN,604,Old Fourth Ward,M,33.76272,-84.37406
LARCENY-FROM VEHICLE,102911692,10182010,187 12TH ST NE,503,Midtown,E,33.78411,-84.38132
BURGLARY-RESIDENCE,102911242,10182010,1805 PENELOPE RD,108,Penelope Neighbors,J,33.75408,-84.4462
AUTO THEFT,102910630,10182010,1104 MEMORIAL DR SE,606,Reynoldstown,N,33.74743,-84.35141
ROBBERY-PEDESTRIAN,102901588,10172010,529 IRWIN ST NE,604,Old Fourth Ward,M,33.75754,-84.37018
LARCENY-FROM VEHICLE,102900549,10172010,174 WOODWARD AVE SE;,605,Capitol Gateway,V,33.74572,-84.38223
ROBBERY-PEDESTRIAN,102901308,10172010,2571 PIEDMONT RD.,211,Lindbergh/Morosgo,B,33.82561,-84.36535
ROBBERY-PEDESTRIAN,102891566,10162010,498 SEMINOLE AVE NE,602,Inman Park,N,33.76713,-84.35039
ROBBERY-PEDESTRIAN,102890403,10162010,395 PRYOR ST SW,303,Mechanicsville,V,33.74382,-84.39459
BURGLARY-RESIDENCE,102891065,10162010,999 SMITH ST SW,302,Pittsburgh,V,33.72756,-84.40098
BURGLARY-RESIDENCE,102882133,10152010,2323 ADAMS DR NW,203,Bolton,D,33.81884,-84.45453
LARCENY-FROM VEHICLE,102880646,10152010,2399 PARKLAND DR NE,211,Lindbergh/Morosgo,B,33.8201,-84.36481
BURGLARY-RESIDENCE,102881467,10152010,3107 TYLERTON DR SW,409,Southwest,R,33.7012,-84.49576
LARCENY-FROM VEHICLE,102870657,10142010,478 LINDBERGH DR,211,Lindbergh/Morosgo,B,33.82015,-84.37106
LARCENY-NON VEHICLE,102871334,10142010,40 COURTLAND ST NE,510,Downtown,M,33.7558,-84.38437
BURGLARY-RESIDENCE,102871894,10142010,215 NORTH AVE NE,603,Old Fourth Ward,M,33.77117,-84.38025
LARCENY-FROM VEHICLE,102861366,10132010,674 BROWNWOOD AVE SE,612,East Atlanta,W,33.73591,-84.34783
LARCENY-NON VEHICLE,102862128,10132010,1210 CAROLINE ST NE,609,Edgewood,O,33.75938,-84.34863
BURGLARY-NONRES,102860426,10132010,1038 WHITE ST SW,401,West End,T,33.73195,-84.42191
LARCENY-NON VEHICLE,102862341,10132010,2423 MARTIN L KING JR DR,108,Florida Heights,I,33.75183,-84.46623
BURGLARY-RESIDENCE,102851674,10122010,1747 BOLTON RD NW,113,Bolton Hills,G,33.80233,-84.48496
LARCENY-FROM VEHICLE,102852282,10122010,1000 MARIETTA ST NW,504,Marietta Street Artery,E,33.77907,-84.4105
BURGLARY-NONRES,102850707,10122010,525 GLEN IRIS DR NE,603,Old Fourth Ward,M,33.76819,-84.36763
LARCENY-FROM VEHICLE,102820098,10122010,608 MCDANIEL STREET,303,Mechanicsville,V,33.73828,-84.40149
BURGLARY-RESIDENCE,102840612,10112010,3475 FAIRBURN PL NW,114,Fairburn Heights,H,33.77212,-84.50122
BURGLARY-RESIDENCE,102841170,10112010,789 BRIARCLIFF RD NE,608,Druid Hills,N,33.77587,-84.3482
AUTO THEFT,102841780,10112010,300 DEERING RD NW,207,Loring Heights,E,33.79609,-84.39743
BURGLARY-RESIDENCE,102831797,10102010,330 WELLINGTON ST SW,404,Westview,T,33.74622,-84.43852
LARCENY-FROM VEHICLE,102831523,10102010,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212
LARCENY-FROM VEHICLE,102830481,10102010,1187 IRA ST,302,Pittsburgh,V,33.72234,-84.40029
LARCENY-FROM VEHICLE,102820652,10092010,1073 PIEDMONT AVE NE,502,Midtown,E,33.78384,-84.37897
BURGLARY-RESIDENCE,102821349,10092010,970 CAMILLA ST SW,104,Ashview Heights,T,33.75033,-84.41947
AGG ASSAULT,102811244,10082010,1550 HOSEA L WILLIAMS DR NE,609,Edgewood,O,33.75416,-84.33731
BURGLARY-RESIDENCE,102812086,10082010,816 MAGNOLIA WAY NW,102,Vine City,L,33.75805,-84.41421
AGG ASSAULT,102810532,10082010,540 HUMPHRIES ST S.W,303,Mechanicsville,V,33.7399,-84.40488
AUTO THEFT,102800598,10072010,2221 BICKNELL DR SW,310,Polar Rock,Z,33.69389,-84.39797
LARCENY-FROM VEHICLE,102801324,10072010,2609 BONNYBROOK DR SW,411,Greenbriar,R,33.69688,-84.47845
BURGLARY-RESIDENCE,102802306,10072010,369 MCDANIEL ST SW,101,The Villages at Castleberry H,T,33.74505,-84.40523
LARCENY-NON VEHICLE,102790818,10062010,860 PEACHTREE ST NE,505,Midtown,E,33.77813,-84.38445
LARCENY-NON VEHICLE,102791562,10062010,423 BOULEVARD NE,603,Old Fourth Ward,M,33.76585,-84.37182
ROBBERY-PEDESTRIAN,102792475,10062010,1140 GARIBALDI ST SW,302,Pittsburgh,V,33.72635,-84.39934
LARCENY-FROM VEHICLE,102780723,10052010,789 BROOKRIDGE DR NE,601,Virginia Highland,F,33.78502,-84.36149
LARCENY-FROM VEHICLE,102781379,10052010,925 CANTERBURY RD NE,210,Pine Hills,B,33.8278,-84.3563
LARCENY-NON VEHICLE,102782183,10052010,3500 PEACHTREE RD NE,208,North Buckhead,B,33.85302,-84.36278
AUTO THEFT,102770992,10042010,400 W PEACHTREE ST NW;,504,Downtown,M,33.76614,-84.3876
ROBBERY-PEDESTRIAN,102771812,10042010,1816 EVANS DR SW,306,Sylvan Hills,X,33.70532,-84.42025
LARCENY-FROM VEHICLE,102770672,10042010,897 ADAMSON ST SW,303,Mechanicsville,V,33.72881,-84.39558
LARCENY-FROM VEHICLE,102760683,10032010,1101 BLUE RIDGE AVE NE,602,Poncey-Highland,N,33.77233,-84.35141
LARCENY-NON VEHICLE,102761446,10032010,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,102751657,10022010,285 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76198,-84.38558
AUTO THEFT,102750283,10022010,132 LUCKIE ST NW,508,Downtown,M,33.75825,-84.39067
AUTO THEFT,102750880,10022010,499 NORTHSIDE CIR NW,207,Loring Heights,E,33.79814,-84.40647
AGG ASSAULT,102742252,10012010,2901 MACON DR SW,312,Glenrose Heights,Z,33.67561,-84.38909
BURGLARY-NONRES,102740826,10012010,299 PETERS ST SW,507,Castleberry Hill,M,33.74666,-84.40269
AUTO THEFT,102741583,10012010,714 MAGNOLIA ST NW,102,Vine City,L,33.75782,-84.41093
AUTO THEFT,113040824,10312011,2025 MONROE DR NE,212,Piedmont Heights,F,33.80964,-84.37407
AGG ASSAULT,113041322,10312011,263 BANBERRY DR SE,310,Browns Mill Park,Z,33.68801,-84.38107
LARCENY-NON VEHICLE,113041855,10312011,2980 PIEDMONT RD NE,206,Garden Hills,B,33.83597,-84.36893
ROBBERY-PEDESTRIAN,113030375,10312011,441 16TH ST NW,501,Atlantic Station,E,33.78874,-84.40468
AUTO THEFT,113030186,10302011,1241 JOSEPH E BOONE BLV NW,106,Bankhead,K,33.76361,-84.42831
AUTO THEFT,113031329,10302011,228 MAYSON AVE NE,609,Edgewood,O,33.76,-84.33864
BURGLARY-RESIDENCE,113021834,10292011,78 SHERIDAN DR NE,206,Garden Hills,B,33.83233,-84.38204
LARCENY-FROM VEHICLE,113020725,10292011,216 WEST PEACHTREE STREET,505,Midtown,E,33.77754,-84.3873
BURGLARY-RESIDENCE,113021422,10292011,2085 PINE CONE DR SW,412,Heritage Valley,P,33.69881,-84.50055
BURGLARY-RESIDENCE,113010904,10282011,15 CLEVELAND AVE SE;,312,Glenrose Heights,Z,33.68086,-84.38832
LARCENY-NON VEHICLE,113011694,10282011,160 SPRING ST NW,508,Downtown,M,33.75934,-84.39009
LARCENY-NON VEHICLE,113000050,10272011,1450 DONNELLY AVE SW,402,West End,T,33.73772,-84.43479
LARCENY-NON VEHICLE,113000898,10272011,455 NORTH AVE. NE.,603,Old Fourth Ward,M,33.77066,-84.37225
AGG ASSAULT,113001517,10272011,1120 ASTOR AVENUE,306,Sylvan Hills,X,33.70129,-84.42521
BURGLARY-RESIDENCE,112992486,10272011,178 MOURY AVE SW,305,The Villages at Carver,Y,33.71347,-84.39079
BURGLARY-RESIDENCE,112992131,10262011,140 LE CONTE HWY SW,407,Bakers Ferry,H,33.75337,-84.53252
LARCENY-NON VEHICLE,112990796,10262011,455 NORTH AVE NE,603,Old Fourth Ward,M,33.77066,-84.37225
ROBBERY-PEDESTRIAN,112980015,10252011,170 PIEDMONT AVE SE,511,Downtown,M,33.74891,-84.38643
BURGLARY-RESIDENCE,112981027,10252011,944 WALKER AVE SE,607,Ormewood Park,W,33.72877,-84.35924
LARCENY-NON VEHICLE,112981616,10252011,3500 PEACHTREE RD,208,North Buckhead,B,33.85302,-84.36278
BURGLARY-RESIDENCE,112970904,10242011,1656 MELROSE DR SW,306,Sylvan Hills,X,33.7098,-84.42133
BURGLARY-RESIDENCE,112971443,10242011,385 NEW JERSEY AVE NW,107,Grove Park,J,33.76567,-84.45569
LARCENY-FROM VEHICLE,112970439,10242011,710 FLAMINGO DR SW,406,Audobon Forest,I,33.73585,-84.47015
AGG ASSAULT,112972025,10242011,1045 ASTOR AVE SW,306,Sylvan Hills,X,33.70169,-84.42276
BURGLARY-RESIDENCE,112960439,10232011,1224 DEFOOR VILLAGE CT NW;,204,Underwood Hills,D,33.81005,-84.4277
ROBBERY-PEDESTRIAN,112961091,10232011,1576 MELROSE DR SW,306,Sylvan Hills,X,33.71196,-84.42186
BURGLARY-RESIDENCE,112961670,10232011,359 TAZOR ST NW,106,Bankhead,K,33.76445,-84.42075
AGG ASSAULT,112950975,10222011,900 CONLEY RD SE,313,South River Gardens,Z,33.64985,-84.36127
LARCENY-NON VEHICLE,112951621,10222011,970 SPRING ST NW,503,Midtown,E,33.78123,-84.38946
AUTO THEFT,112950795,10222011,3743 BAKERS FERRY RD SW,407,Adamsville,H,33.76076,-84.51205
LARCENY-FROM VEHICLE,112940647,10212011,1065 DONNELLY AVE SW,402,Oakland City,S,33.73065,-84.42197
LARCENY-NON VEHICLE,112941676,10212011,3500 PEACHTREE RD NE,208,North Buckhead,B,33.85302,-84.36278
AUTO THEFT,112930626,10202011,1000 RICE ST NW,106,Knight Park/Howell Station,K,33.78227,-84.42738
BURGLARY-RESIDENCE,112931476,10202011,162 RICHMOND ST SE,304,Summerhill,V,33.74021,-84.3823
LARCENY-FROM VEHICLE,112931713,10202011,384 WOODWARD WAY,205,Woodfield,C,33.82019,-84.41178
LARCENY-NON VEHICLE,112921390,10192011,1001 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.7734,-84.35467
LARCENY-FROM VEHICLE,112922049,10192011,460 NORTH AVE NE,603,Old Fourth Ward,M,33.77126,-84.37212
LARCENY-NON VEHICLE,112920413,10192011,2641 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77631,-84.47332
ROBBERY-PEDESTRIAN,112910394,10182011,477 PEACHTREE ST NE,509,Downtown,M,33.76764,-84.38524
BURGLARY-RESIDENCE,112911316,10182011,363 6TH ST NE,506,Midtown,E,33.77597,-84.37539
LARCENY-NON VEHICLE,112912048,10182011,2685 METROPOLITAN PKWY SW;,309,Perkerson,X,33.68274,-84.40902
LARCENY-FROM VEHICLE,112902312,10172011,3500 PEACHTREE RD NE,208,North Buckhead,B,33.85302,-84.36278
AUTO THEFT,112900581,10172011,534 ANGIER AVE NE,603,Old Fourth Ward,M,33.76654,-84.36976
LARCENY-FROM VEHICLE,112901366,10172011,35 JESSE HILL JR DR SE,510,Downtown,M,33.75356,-84.38129
LARCENY-NON VEHICLE,112902148,10172011,1275 CAROLINE ST NE,609,Edgewood,O,33.75674,-84.34619
BURGLARY-RESIDENCE,112890850,10162011,1572 HARDEE ST NE,609,Edgewood,O,33.75546,-84.33644
LARCENY-FROM VEHICLE,112891566,10162011,601 BECKWITH ST SW,101,Atlanta University Center,T,33.75253,-84.40725
LARCENY-NON VEHICLE,112882043,10152011,2385 PEACHTREE RD. NE,211,,C,33.81966,-84.3885
LARCENY-FROM VEHICLE,112880274,10152011,2110 PEACHTREE RD NW,207,,C,33.81217,-84.39235
LARCENY-NON VEHICLE,112881468,10152011,269 SCIPLE TER NW,102,Vine City,L,33.76204,-84.41484
LARCENY-FROM VEHICLE,112870862,10142011,415 ARMOUR DR NE,212,,F,33.81267,-84.37412
LARCENY-NON VEHICLE,112872037,10142011,77 MARIETTA ST,508,Downtown,M,33.75612,-84.39164
AGG ASSAULT,112860306,10132011,1991 DELOWE DR SW,410,Campbellton Road,R,33.70103,-84.45746
LARCENY-NON VEHICLE,112861212,10132011,213 FAIRBURN RD NW,111,Adamsville,H,33.76094,-84.50279
LARCENY-NON VEHICLE,112861872,10132011,2964 PEACHTREE RD NW,206,Peachtree Heights West,B,33.83523,-84.38237
LARCENY-FROM VEHICLE,112852649,10122011,168 12TH ST NE ,503,Midtown,E,33.78437,-84.38222
ROBBERY-PEDESTRIAN,112851269,10122011,1113 METROPOLITAN PKWY SW,301,Adair Park,V,33.72456,-84.40814
BURGLARY-RESIDENCE,112851823,10122011,257 POLAR ROCK RD SW,310,Polar Rock,Z,33.69623,-84.39766
LARCENY-NON VEHICLE,112852468,10122011,3261 PEACHTREE RD NE,208,Peachtree Park,B,33.84347,-84.36951
LARCENY-NON VEHICLE,112841716,10112011,2685 METOPOLITAN PRKWY SW,309,Perkerson,X,33.68274,-84.40902
LARCENY-FROM VEHICLE,112842433,10112011,97 ESTORIA ST SE,606,Cabbagetown,N,33.75179,-84.36339
LARCENY-NON VEHICLE,112841042,10112011,455 NORTH AVE NE,603,Old Fourth Ward,M,33.77066,-84.37225
LARCENY-FROM VEHICLE,112830731,10102011,3127 LENOX RD NE,210,Pine Hills,B,33.84005,-84.35799
BURGLARY-RESIDENCE,112831306,10102011,810 METROPOLITAN PKWY SW,302,Pittsburgh,V,33.73287,-84.40777
LARCENY-FROM VEHICLE,112831886,10102011,42 AUBURN AVE NE,510,Downtown,M,33.75593,-84.38639
LARCENY-FROM VEHICLE,112822145,10092011,742 CLEMONT DR NE,601,Virginia Highland,F,33.7834,-84.36327
LARCENY-NON VEHICLE,112821819,10092011,2310 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75121,-84.46544
ROBBERY-PEDESTRIAN,112820438,10092011,673 EDGEWOOD AVE NE,602,Inman Park,N,33.75426,-84.365
AUTO THEFT,112811648,10082011,127 ANDERSON AVE NW,108,Dixie Hills,J,33.75804,-84.4499
LARCENY-NON VEHICLE,112812471,10082011,356 BOULEVARD NE,603,Old Fourth Ward,M,33.76421,-84.37206
LARCENY-NON VEHICLE,112810562,10082011,1438 METROPOLITAN AVE SE,612,East Atlanta,W,33.74254,-84.34047
LARCENY-FROM VEHICLE,112800682,10072011,2960 PIEDMONT RD NE,206,Garden Hills,B,33.83475,-84.36954
BURGLARY-RESIDENCE,112801417,10072011,1441 ANDREWS ST NW,105,Hunter Hills,K,33.76051,-84.43511
BURGLARY-RESIDENCE,112802231,10072011,2851 EMERALD CT SW,405,Harland Terrace,I,33.75199,-84.4818
HOMICIDE,112792159064,10062011,2315 GLENWOOD AVE SE,611,East Lake,O,33.73984,-84.31149
LARCENY-FROM VEHICLE,112792430,10062011,1783 JOHNSON RD NW,110,Rockdale,G,33.78541,-84.44539
LARCENY-NON VEHICLE,112790838,10062011,1968 PEACHTREE RD NW,207,,E,33.80901,-84.39342
LARCENY-NON VEHICLE,112772291,10062011,265 PEACHTREE CENTER AVENUE,509,Downtown,M,33.76158,-84.38496
LARCENY-NON VEHICLE,112780652,10052011,2021 MANCHESTER ST NE,212,Morningside/Lenox Park,F,33.80998,-84.36308
AUTO THEFT,112782246,10052011,85 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.67291,-84.39153
ROBBERY-PEDESTRIAN,112771065,10042011,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623
LARCENY-NON VEHICLE,112771810,10042011,190 MARIETTA ST NW,507,Downtown,M,33.75757,-84.39487
BURGLARY-NONRES,112770241,10042011,515 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.7737,-84.37046
LARCENY-FROM VEHICLE,112760763,10032011,1661 LA FRANCE ST NE,609,Edgewood,O,33.76103,-84.33185
BURGLARY-RESIDENCE,112761490,10032011,33 MILDRED PL NW,109,Grove Park,J,33.77942,-84.45628
BURGLARY-RESIDENCE,112762331,10032011,1185 COLLIER RD NW,204,,C,33.81136,-84.42537
ROBBERY-PEDESTRIAN,112742779,10022011,1083 EUCLID AVE NE,602,Inman Park,N,33.76254,-84.35324
BURGLARY-NONRES,112751111,10022011,685 LINWOOD AVE NE,602,Poncey-Highland,N,33.77316,-84.35708
LARCENY-NON VEHICLE,112741718,10012011,370 NORTHSIDE DR NW,103,English Avenue,L,33.76527,-84.40498
AGG ASSAULT,112742754,10012011,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315
LARCENY-FROM VEHICLE,112741504,10012011,15 WALL ST SE,511,Downtown,M,33.75359,-84.38986
LARCENY-NON VEHICLE,123051385,10312012,2350 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.8195,-84.35199
AGG ASSAULT,123052345,10312012,1187 IRA ST SW;,302,Pittsburgh,V,33.72234,-84.40029
LARCENY-FROM VEHICLE,123042830,10302012,898 OAK ST SW,401,West End,T,33.74057,-84.41738
AUTO THEFT,123040930,10302012,2584 HIGHTOWER CT NW,112,Collier Heights,I,33.76167,-84.47182
LARCENY-NON VEHICLE,123041916,10302012,2021 MANCHESTER ST NE,212,Morningside/Lenox Park,F,33.80998,-84.36308
AUTO THEFT,123032653,10292012,135 OAK DR SW,312,Glenrose Heights,Z,33.66833,-84.39088
AGG ASSAULT,123031061,10292012,1668 EASTLAND RD SE         ,612,East Atlanta,W,33.71898,-84.33038
LARCENY-NON VEHICLE,123032292,10292012,1162 PRYOR ST SW,304,Peoplestown,V,33.72327,-84.39322
ROBBERY-PEDESTRIAN,123021541,10282012,1763 MAPLE WALK CIR SW,307,Betmar LaVilla,Y,33.70638,-84.39817
BURGLARY-RESIDENCE,123020053,10282012,477 JEFFERSON CHASE CIR SE,312,Glenrose Heights,Z,33.66644,-84.38187
BURGLARY-RESIDENCE,123021083,10282012,1121 MONTREAT AVE SW,402,Oakland City,S,33.73001,-84.42446
BURGLARY-RESIDENCE,123011311,10272012,3414 RUBY H HARPER BLVD SE,313,Blair Villa/Poole Creek,Z,33.66137,-84.38014
AUTO THEFT,123012270,10272012,1237 OAKLAND DR SW,403,Oakland City,S,33.72117,-84.42772
LARCENY-FROM VEHICLE,123000259,10262012,2002 LAKEWOOD WAY SW ,307,Lakewood Heights,Y,33.70226,-84.39452
LARCENY-NON VEHICLE,123001554,10262012,320 LUCKIE ST,508,Downtown,M,33.7632,-84.39637
AUTO THEFT,123002412,10262012,658 PLAINVILLE DR SW,407,Wildwood (NPU-H),H,33.74279,-84.52059
LARCENY-FROM VEHICLE,122990934,10252012,850 OAK ST SW @WEST END MALL,401,West End,T,33.74053,-84.41671
AUTO THEFT,122991588,10252012,1683 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.7083,-84.38035
LARCENY-NON VEHICLE,122992231,10252012,785 LEE ST SW,401,West End,T,33.73343,-84.41413
LARCENY-FROM VEHICLE,122980724,10242012,2420 ALSTON DRIVE S.E.,611,East Lake,O,33.7456,-84.30779
AGG ASSAULT,122981705,10242012,725 INDIGO LN NW,112,Collier Heights,I,33.77412,-84.48042
AGG ASSAULT,122982600,10242012,1060 OLLIE CIR NW,105,Washington Park,K,33.76013,-84.42242
AUTO THEFT,122970642,10232012,1319 ALLENE AVE SW,301,Capitol View,X,33.71884,-84.41313
LARCENY-NON VEHICLE,122971642,10232012,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
ROBBERY-COMMERCIAL,122972388,10232012,2045 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.7774,-84.45214
LARCENY-FROM VEHICLE,122961270,10222012,125 ESTORIA ST SE,606,Cabbagetown,N,33.75114,-84.3635
AUTO THEFT,122962142,10222012,3075 HAZELWOOD DR SW,406,East Ardley Road,I,33.7278,-84.48887
LARCENY-FROM VEHICLE,122950413,10212012,300 MARTIN L KING JR DR SE,605,Oakland,W,33.74803,-84.37875
LARCENY-FROM VEHICLE,122951279,10212012,2875NORTHSIDE DR NW,207,Wyngate,C,33.83247,-84.40639
LARCENY-NON VEHICLE,122958036,10212012,6000 SOUTH TERMINAL PKWY,706,,,33.64072,-84.44435
AGG ASSAULT,122941212,10202012,ALLEN TEMPLE CT,111,,I,33.75518,-84.49022
ROBBERY-PEDESTRIAN,122942547,10202012,425 CHAPEL ST SW,507,Castleberry Hill,M,33.75195,-84.40195
LARCENY-NON VEHICLE,122931597,10192012,2604 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70199,-84.47452
ROBBERY-COMMERCIAL,122932670,10192012,2965 PEACHTREE RD NE,206,Garden Hills,B,33.83588,-84.38133
LARCENY-NON VEHICLE,122921538,10182012,100 EDGEWOOD,510,Downtown,M,33.75456,-84.38521
LARCENY-FROM VEHICLE,122922602,10182012,602 N HIGHLAND AVE NE,602,Poncey-Highland,N,33.77082,-84.35274
LARCENY-NON VEHICLE,122912716,10182012,918 DONALD LEE HOLLOWELL PKWY NW,107,Bankhead,K,33.77267,-84.41777
AGG ASSAULT,122910769,10172012,3 JOSEPH E LOWERY BLVD NW ,102,Vine City,L,33.75488,-84.41744
ROBBERY-PEDESTRIAN,122911659,10172012,400 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76408,-84.37448
BURGLARY-RESIDENCE,122902191,10162012,616 CENTER HILL AVE NW,109,Center Hill,J,33.77194,-84.46459
AUTO THEFT,122900735,10162012,384 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76409,-84.37484
RAPE,122901363,10162012,923 PEACHTREE ST NE,503,Midtown,E,33.77965,-84.3833
BURGLARY-RESIDENCE,122891586,10152012,1929 JONESBORO RD SE,307,Lakewood Heights,Y,33.70247,-84.37575
LARCENY-FROM VEHICLE,122890837,10152012,1115 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77374,-84.35111
LARCENY-NON VEHICLE,122892037,10152012,1210 CAROLINE ST NE,609,Edgewood,O,33.75938,-84.34863
AUTO THEFT,122880148,10142012,1792 LANGSTON AVE SW,306,Sylvan Hills,X,33.70605,-84.42062
