crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
LARCENY-FROM VEHICLE,103040970,10312010,1116 LINDRIDGE DR NE,212,Lindridge/Martin Manor,F,33.8199,-84.35326
LARCENY-NON VEHICLE,103041549,10312010,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212
AGG ASSAULT,103042163,10312010,1048 FERN AVE SE,304,Peoplestown,V,33.72592,-84.38498
LARCENY-NON VEHICLE,103031659,10302010,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212
AUTO THEFT,103030616,10302010,3815 MARTIN L KING JR DR NW,114,Old Gordon,H,33.76918,-84.51471
LARCENY-FROM VEHICLE,103020131,10292010,3599 MARTIN L KING JR DR NW,111,Adamsville,H,33.75933,-84.50433
LARCENY-NON VEHICLE,103021229,10292010,3129 PIEDMONT RD NE,211,Peachtree Park,B,33.84234,-84.37014
BURGLARY-RESIDENCE,103021741,10292010,917 OAKHILL AVE SW,301,Adair Park,V,33.72988,-84.40947
LARCENY-NON VEHICLE,103022614,10292010,2020 BOLTON RD NW,203,Riverside,D,33.81125,-84.47594
LARCENY-NON VEHICLE,103011385,10282010,1787 CAHOON ST SW,306,Sylvan Hills,X,33.70677,-84.41112
LARCENY-FROM VEHICLE,103012217,10282010,W PEACHTREE ST NE / 14TH ST NE,502,Midtown,E,33.78667,-84.38781
BURGLARY-NONRES,103010461,10282010,2650 LOIS LN SE,310,Browns Mill Park,Z,33.68246,-84.38735
LARCENY-FROM VEHICLE,103001480,10272010,250 ARIZONA AVE NE,609,Edgewood,O,33.76095,-84.33124
LARCENY-FROM VEHICLE,103002337,10272010,855 PEACHTREE ST NE,505,Midtown,E,33.77798,-84.38389
AUTO THEFT,103000585,10272010,1298 NORTH AVE NW,106,Bankhead,K,33.76778,-84.43034
LARCENY-FROM VEHICLE,103001139,10272010,815 VIRGINIA CIRLCE ,601,Virginia Highland,F,33.78068,-84.36063
AGG ASSAULT,102990815,10262010,214 THORNTON ST SW,307,Joyland,Y,33.71155,-84.39594
BURGLARY-RESIDENCE,102991559,10262010,501 CONNELL AVE SW,309,Perkerson,X,33.68327,-84.40662
LARCENY-NON VEHICLE,102992129,10262010,411 CLEVELAND AVE SW,309,Perkerson,X,33.68145,-84.40305
LARCENY-FROM VEHICLE,102981718,10252010,CRESCENT AVE NE / 12TH ST NE,503,Midtown,E,33.78455,-84.38434
AGG ASSAULT,102980268,10252010,226 TAFT ST SW,307,Joyland,Y,33.71031,-84.39637
BURGLARY-RESIDENCE,102981085,10252010,3510 THOMPSON DR NW,111,Adamsville,H,33.76183,-84.50273
BURGLARY-RESIDENCE,102972052,10242010,2909 CAMPBELLTON RD SW,409,Southwest,R,33.70177,-84.48448
LARCENY-NON VEHICLE,102971412,10242010,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902
AGG ASSAULT,102970455,10242010,3315 PEACHTREE RD NE,208,Peachtree Park,B,33.84642,-84.36815
LARCENY-FROM VEHICLE,102971031,10242010,894 CONSTITUTION RD SE,308,Norwood Manor,Z,33.69369,-84.36063
BURGLARY-RESIDENCE,102961366,10232010,1472 WELLSWOOD DR SE,607,Custer/McDonough/Guice,W,33.71344,-84.35793
LARCENY-NON VEHICLE,102962112,10232010,3500 PEACHTREE RD,208,North Buckhead,B,33.85302,-84.36278
BURGLARY-RESIDENCE,102960928,10232010,152 RHODESIA AVE SE,307,Lakewood Heights,Y,33.70753,-84.38335
AUTO THEFT,102950093,10222010,492 FULTON STREET SW,303,Mechanicsville,V,33.74158,-84.40294
LARCENY-NON VEHICLE,102951008,10222010,1219 MECASLIN  NW,501,Atlantic Station,E,33.79361,-84.39964
BURGLARY-RESIDENCE,102951560,10222010,904 NOBLE CREEK DR NW,204,Cross Creek,C,33.81455,-84.4239
LARCENY-NON VEHICLE,102952375,10222010,3535 PEACHTREE RD NE,210,Lenox,B,33.85182,-84.3595
LARCENY-FROM VEHICLE,102940918,10212010,600 GARSON DR NE,211,Lindbergh/Morosgo,B,33.81907,-84.37069
AGG ASSAULT,102941472,10212010,1401 DONALD LEE HOLLOWELL ,106,,J,33.77141,-84.43377
AGG ASSAULT,102942404,10212010,1640 JONESBORO RD SE,307,Lakewood Heights,Y,33.70705,-84.37974
LARCENY-NON VEHICLE,102931749,10202010,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
AUTO THEFT,102930299,10202010,2585 BEELER DR SW,306,Sylvan Hills,X,33.71296,-84.41685
BURGLARY-RESIDENCE,102931184,10202010,330 BROWNLEE RD SW,406,,I,33.74716,-84.49741
LARCENY-FROM VEHICLE,102920021,10192010,74 SPRING ST NW,508,Downtown,M,33.75715,-84.39258
BURGLARY-RESIDENCE,102921153,10192010,739 FORMWALT ST SW,303,Mechanicsville,V,33.73473,-84.39606
LARCENY-NON VEHICLE,102922030,10192010,2615 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.7762,-84.47236
LARCENY-NON VEHICLE,102912109,10182010,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-NON VEHICLE,102912000,10182010,210 PEACHTREE ST NW,508,Downtown,M,33.75943,-84.38837
BURGLARY-RESIDENCE,102901517,10182010,2335 LEILA LN SE,308,Leila Valley,Z,33.69028,-84.35528
LARCENY-FROM VEHICLE,102910830,10182010,1575 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76391,-84.43929
AUTO THEFT,102900094,10172010,395 PRYOR ST SW,303,Mechanicsville,V,33.74382,-84.39459
BURGLARY-NONRES,102900798,10172010,384 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76423,-84.37501
LARCENY-FROM VEHICLE,102901858,10172010,760 W PEACHTREE ST NW,505,Midtown,E,33.77543,-84.38776
BURGLARY-RESIDENCE,102891909,10162010,3755 BOULDER PARK DR SW,407,Fairburn Mays,H,33.7494,-84.51068
AGG ASSAULT,102890639,10162010,425 CHAPPELL RD NW,106,Bankhead,K,33.76722,-84.43255
LARCENY-NON VEHICLE,102881653,10152010,3440 PEACHTREE RD NE,208,North Buckhead,B,33.85166,-84.36235
LARCENY-FROM VEHICLE,102882617,10152010,725 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77343,-84.36351
BURGLARY-RESIDENCE,102880935,10152010,3101 DELMAR LN NW,111,,I,33.75595,-84.48887
LARCENY-NON VEHICLE,102870181,10142010,950  WEST  PEACHTREE,503,Midtown,E,33.78123,-84.38946
LARCENY-FROM VEHICLE,102870860,10142010,411 10TH ST NE,503,Midtown,E,33.78142,-84.3737
LARCENY-NON VEHICLE,102871488,10142010,FAIR ST SW / CHICAMAUGA AVE SW,104,Mozley Park,K,33.74958,-84.43216
LARCENY-FROM VEHICLE,102872204,10142010,PIEDMONT AVE NE / 12TH ST NE,503,Midtown,E,33.78426,-84.37891
AUTO THEFT,102861638,10132010,2125 JOSEPH E BOONE BLVD NW,108,Center Hill,J,33.76479,-84.4579
LARCENY-FROM VEHICLE,102862210,10132010,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,102860841,10132010,1650 ALTADENA PL SW,404,Cascade Avenue/Road,S,33.72979,-84.44195
ROBBERY-RESIDENCE,102851195,10122010,675 SKIPPER DR. NW,112,Collier Heights,I,33.77368,-84.49015
BURGLARY-RESIDENCE,102851926,10122010,390 17TH ST NW,501,Atlantic Station,E,33.7903,-84.39976
AUTO THEFT,102850249,10122010,2989 CAMPBELLTON RD SW,409,Southwest,R,33.69655,-84.48597
LARCENY-FROM VEHICLE,102850870,10122010,992 CUMBERLAND RD NE,213,Morningside/Lenox Park,F,33.7959,-84.35464
ROBBERY-PEDESTRIAN,102840184,10112010,1600 PIEDMONT AVE NE,213,Piedmont Heights,F,33.79843,-84.36827
BURGLARY-RESIDENCE,102840855,10112010,1065 FAIRBURN RD NW,114,Carroll Heights,H,33.77935,-84.50699
AUTO THEFT,102841397,10112010,626 DEKALB AVE SE,604,Old Fourth Ward,M,33.75283,-84.36687
ROBBERY-PEDESTRIAN,102842087,10112010,970 WASHINGTON STREET,304,Summerhill,V,33.73624,-84.389
LARCENY-NON VEHICLE,102831105,10102010,1468 WOODLAND CIR SE,607,Custer/McDonough/Guice,W,33.71415,-84.35207
LARCENY-NON VEHICLE,102830958,10102010,357 EDGEWOOD AVE,604,Sweet Auburn,M,33.75417,-84.37595
BURGLARY-RESIDENCE,102830745,10102010,2011 OLDKNOW DR,109,Center Hill,J,33.77191,-84.46969
AUTO THEFT,102820905,10092010,2219 BOLTON DR NW,204,Bolton,D,33.81639,-84.44245
LARCENY-NON VEHICLE,102821747,10092010,479 E PACES FERRY RD NE,206,Buckhead Village,B,33.83823,-84.3723
LARCENY-FROM VEHICLE,102811504,10082010,256 DORA ST SW,101,The Villages at Castleberry H,T,33.74679,-84.40871
LARCENY-FROM VEHICLE,102812495,10082010,VIRGINIA AVE NE / MONROE DR NE,506,Midtown,E,33.78049,-84.36907
LARCENY-FROM VEHICLE,102792336,10072010,2255 PEACHTREE ROAD,211,,E,33.81563,-84.39093
LARCENY-NON VEHICLE,102800902,10072010,1717 CENTRA VILLA DR SW,409,Adams Park,R,33.70797,-84.45603
LARCENY-NON VEHICLE,102801607,10072010,1046 RIDGE AVE SW,304,Peoplestown,V,33.72631,-84.39189
AUTO THEFT,102808061,10072010,S PARK OFFICE @6033 S TERMINAL BYWY,50,,,33.6397,-84.44434
BURGLARY-RESIDENCE,102791010,10062010,134 FAIRFIELD PLACE NW ,108,Dixie Hills,J,33.75762,-84.46325
LARCENY-NON VEHICLE,102791886,10062010,55 MCDONOUGH BLVD SE,305,South Atlanta,Y,33.72024,-84.38654
BURGLARY-NONRES,102780304,10052010,1061 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77374,-84.35284
BURGLARY-RESIDENCE,102780905,10052010,860 TIFT AVE SW,301,Adair Park,V,33.73163,-84.41035
LARCENY-NON VEHICLE,102781750,10052010,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-FROM VEHICLE,102782380,10052010,955 FOUNDERS DR SW,104,Harris Chiles,T,33.74467,-84.41955
LARCENY-NON VEHICLE,102771282,10042010,3500 PEACHTREE RD,208,North Buckhead,B,33.85302,-84.36278
LARCENY-FROM VEHICLE,102772010,10042010,872 PARSONS ST SW,101,Atlanta University Center,T,33.75063,-84.4162
AUTO THEFT,102760036,10032010,534 ANGIER AVE NE,603,Old Fourth Ward,M,33.76654,-84.36976
LARCENY-FROM VEHICLE,102761091,10032010,149 26TH ST NW,207,Brookwood,E,33.80253,-84.39776
LARCENY-NON VEHICLE,102761685,10032010,3637 PEACHTREE RD NE,210,Lenox,B,33.85325,-84.35832
LARCENY-FROM VEHICLE,102752069,10022010,745 FERRIS ST SW,404,Westwood Terrace,I,33.73466,-84.45416
BURGLARY-RESIDENCE,102750422,10022010,415 ARMOUR DR NE,212,,F,33.81267,-84.37412
LARCENY-FROM VEHICLE,102751246,10022010,1860 PEACHTREE RD NW,207,Ardmore,E,33.80586,-84.39439
AUTO THEFT,102742590,10012010,2239 NELMS DR SW,310,Polar Rock,Z,33.69327,-84.40099
AUTO THEFT,102741181,10012010,1212 JAMES JACKSON PKWY NW,113,Monroe Heights,G,33.79333,-84.47416
AUTO THEFT,113040049,10312011,3033 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.6827,-84.49488
LARCENY-FROM VEHICLE,113041043,10312011,842 NORTH HIGHLAND AVE NE,601,Virginia Highland,F,33.7775,-84.3529
BURGLARY-RESIDENCE,113041560,10312011,1748 WARREN CT NW,201,Ridgewood Heights,C,33.82145,-84.44451
LARCENY-NON VEHICLE,113042056,10312011,15 WALL ST SE,511,Downtown,M,33.75371,-84.39027
LARCENY-FROM VEHICLE,113030754,10302011,3475 LENOX RD NE,210,Lenox,B,33.84922,-84.36056
LARCENY-NON VEHICLE,113030999,10302011,2420 ROSE MILL CT SW,405,Florida Heights,I,33.74584,-84.4694
RAPE,113031781,10302011,MARTIN L KING JR DR NW / ADAMSVILLE DR SW,407,Adamsville,H,33.76188,-84.50797
LARCENY-FROM VEHICLE,113012429,10292011,1411 WOODBINE AVE SE,609,Edgewood,O,33.74929,-84.34126
LARCENY-FROM VEHICLE,113021005,10292011,407 MCAFEE ST NW,504,Downtown,M,33.76559,-84.39446
LARCENY-NON VEHICLE,113010458,10282011,3037 PIEDMONT RD ,211,Peachtree Park,B,33.83798,-84.36804
LARCENY-NON VEHICLE,113011264,10282011,1669 WESTVIEW DR SW,404,,I,33.74814,-84.44184
ROBBERY-PEDESTRIAN,113012000,10282011,92 CLEVELAND ST SE,606,Reynoldstown,N,33.75123,-84.35025
LARCENY-FROM VEHICLE,113000454,10272011,151 14TH ST NE,503,Midtown,E,33.7864,-84.38288
AGG ASSAULT,113001200,10272011,901 MAYSON TURNER RD NW,102,Washington Park,K,33.75547,-84.41789
LARCENY-NON VEHICLE,113001872,10272011,638 CHARLOTTE PL NW,107,Grove Park,J,33.77243,-84.45103
BURGLARY-RESIDENCE,112991649,10262011,3174 LATONA DR SW,312,Glenrose Heights,Z,33.66819,-84.395
LARCENY-FROM VEHICLE,112992431,10262011,3652 ROSWELL RD NW;,202,Tuxedo Park,A,33.85409,-84.38301
BURGLARY-RESIDENCE,112991019,10262011,636 IRA ST SW,303,Mechanicsville,V,33.73767,-84.39971
BURGLARY-RESIDENCE,112980678,10252011,1761 LIBERTY PKWY NW,204,Bolton,D,33.81738,-84.44027
AGG ASSAULT,112981242,10252011,48 BROAD ST SW,511,Downtown,M,33.75283,-84.39232
LARCENY-NON VEHICLE,112981797,10252011,526 W WESLEY RD NW,205,Peachtree Battle Alliance,C,33.82831,-84.40495
BURGLARY-RESIDENCE,112971077,10242011,3465 PARC DR.  SW,409,Southwest,R,33.69936,-84.4972
LARCENY-NON VEHICLE,112971589,10242011,140 MITCHELL ST SW,512,Downtown,M,33.7504,-84.39254
AUTO THEFT,112970666,10242011,370 NORTHSIDE DR NW,103,English Avenue,L,33.76507,-84.4042
BURGLARY-RESIDENCE,112971762,10242011,1776 S GORDON ST SW,404,Westview,T,33.73915,-84.44591
AUTO THEFT,112960729,10232011,780 MAGNOLIA WAY NW,102,Vine City,L,33.75804,-84.41373
LARCENY-NON VEHICLE,112961244,10232011,39 W PACES FERRY RD NW,206,South Tuxedo Park,B,33.83989,-84.38103
AGG ASSAULT,112952402,10222011,918 DONALD LEE HOLLOWELL PKWY NW,106,Bankhead,K,33.77267,-84.41777
LARCENY-FROM VEHICLE,112951184,10222011,855 W PEACHTREE ST NE,505,Midtown,E,33.77773,-84.38718
BURGLARY-RESIDENCE,112950124,10222011,1935 ALISON CT SW,410,Fort Valley,R,33.70055,-84.45149
AGG ASSAULT,112942831,10212011,309 FLETCHER ST SW,302,Pittsburgh,V,33.72585,-84.39818
LARCENY-FROM VEHICLE,112941095,10212011,3040 HEADLAND DR SW,411,Greenbriar,R,33.68947,-84.48805
LARCENY-FROM VEHICLE,112942025,10212011,3455 MARTIN L KING JR DR NW,111,Adamsville,H,33.75643,-84.5006
AGG ASSAULT,112931071,10202011,2800 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75431,-84.4793
LARCENY-NON VEHICLE,112938023,10202011,6000 N TERMINAL PKWY,706,,,33.64069,-84.44388
LARCENY-FROM VEHICLE,112932211,10202011,298 15TH STREET NE,502,Ansley Park,E,33.78835,-84.37758
LARCENY-NON VEHICLE,112921596,10192011,2020 PEACHTREE RD NW,207,,E,33.80991,-84.39361
AUTO THEFT,112922281,10192011,1879 CHESHIRE BRIDGE RD NE,213,Morningside/Lenox Park,F,33.80952,-84.36122
LARCENY-FROM VEHICLE,112920628,10192011,17 EVELYN WAY NW,107,Grove Park,J,33.77269,-84.44406
BURGLARY-RESIDENCE,112910974,10182011,1753 LIBERTY PKWY NW,204,Bolton,D,33.81739,-84.44028
BURGLARY-RESIDENCE,112911527,10182011,377 WESTCHESTER BLVD NW,107,Grove Park,J,33.76555,-84.45301
LARCENY-FROM VEHICLE,112912420,10182011,2911 DONALD LEE HOLLOWELL PKWY NW @FIRE STATION 38,113,Brookview Heights,G,33.78191,-84.48344
ROBBERY-PEDESTRIAN,112902557,10172011,380 EDGEWOOD AVE NE,604,Sweet Auburn,M,33.75449,-84.37519
LARCENY-FROM VEHICLE,112900880,10172011,174 CHESTER AVE SE,606,Reynoldstown,N,33.74914,-84.35909
LARCENY-FROM VEHICLE,112901590,10172011,3894 KENNER DR SW,407,Adamsville,H,33.75463,-84.50874
LARCENY-FROM VEHICLE,112890328,10162011,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70278,-84.41017
BURGLARY-RESIDENCE,112891220,10162011,55 MAPLE ST NW,102,Vine City,L,33.75569,-84.40528
LARCENY-FROM VEHICLE,112892150,10162011,438 MORELAND AVE NE,602,Inman Park,N,33.76634,-84.34916
LARCENY-FROM VEHICLE,112882382,10152011,428 BECKWITH CT SW,101,Atlanta University Center,T,33.7533,-84.40435
LARCENY-NON VEHICLE,112880776,10152011,225 COREY CTR SE;,605,Oakland,W,33.74803,-84.38263
LARCENY-NON VEHICLE,112881597,10152011,1079 NORTH AVE NE,602,Poncey-Highland,N,33.7709,-84.35218
LARCENY-NON VEHICLE,112871265,10142011,2833 PEACHTREE RD NE,206,Garden Hills,B,33.83236,-84.38444
BURGLARY-RESIDENCE,112872594,10142011,349 MARY ST SW,302,Pittsburgh,V,33.7295,-84.39943
BURGLARY-RESIDENCE,112860674,10132011,2590 MACON DR SE;,310,Browns Mill Park,Z,33.68431,-84.38847
ROBBERY-PEDESTRIAN,112840959,10132011,3337 MARTIN L KING JR DR NW,111,Adamsville,H,33.75455,-84.49743
LARCENY-NON VEHICLE,112862193,10132011,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,112850649,10122011,3508 MEADOWRIDGE DR SW,414,Brentwood,P,33.67305,-84.50335
LARCENY-NON VEHICLE,112851383,10122011,2176 DONALD LEE HOLLOWELL PKWY NW,109,Grove Park,J,33.77548,-84.4574
LARCENY-FROM VEHICLE,112852052,10122011,881 DONALD LEE HOLLOWELL PKWY NW,103,English Avenue,L,33.77313,-84.41628
RAPE,112821358,10112011,881 MEMORIAL DRIVE ,606,Reynoldstown,N,33.74659,-84.35822
LARCENY-NON VEHICLE,112841992,10112011,123 WOODWARD AVE SE,605,Capitol Gateway,V,33.74555,-84.38355
AGG ASSAULT,112840609,10112011,303 ATWOOD ST SW,104,West End,T,33.74687,-84.42898
LARCENY-FROM VEHICLE,112830092,10102011,132 5TH ST NE,505,Midtown,E,33.77615,-84.38318
LARCENY-FROM VEHICLE,112830957,10102011,3655 SOUTHSIDE INDUSTRIAL PKWY SE,313,Blair Villa/Poole Creek,Z,33.65466,-84.37436
AGG ASSAULT,112831513,10102011,530 OAK ST,401,West End,T,33.74066,-84.41768
LARCENY-FROM VEHICLE,112832043,10102011,491 PAGE AVE NE,608,Candler Park,N,33.7676,-84.3339
BURGLARY-RESIDENCE,112821279,10092011,2980 MACON DR SE,312,Glenrose Heights,Z,33.67375,-84.38847
BURGLARY-RESIDENCE,112822083,10092011,1560 BREWER BLVD SW,306,Sylvan Hills,X,33.71228,-84.41662
LARCENY-FROM VEHICLE,112820889,10092011,255 COURTLAND STREET ,509,Downtown,M,33.76157,-84.38314
AUTO THEFT,112812035,10082011,1014 JUNIPER ST NE,503,Midtown,E,33.78239,-84.38253
BURGLARY-RESIDENCE,112811321,10082011,675 ELBERT ST SW;,301,Adair Park,V,33.72864,-84.4098
LARCENY-NON VEHICLE,112811026,10082011,3300 LENOX RD NE,210,Pine Hills,B,33.84314,-84.35826
LARCENY-NON VEHICLE,112800911,10072011,1660 JOHNSON RD NW,106,Rockdale,G,33.78533,-84.43909
BURGLARY-RESIDENCE,112801705,10072011,656 JETT ST NW,103,English Avenue,L,33.76703,-84.40897
AGG ASSAULT,112802476,10072011,1754 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70698,-84.3745
LARCENY-NON VEHICLE,112791780,10062011,183 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67268,-84.38507
ROBBERY-PEDESTRIAN,112792641,10062011,111 FAIRFIELD PL NW,108,Dixie Hills,J,33.75614,-84.46293
BURGLARY-RESIDENCE,112791122,10062011,831 MARTIN CT S.E.,308,Thomasville Heights,Z,33.70333,-84.36271
LARCENY-NON VEHICLE,112781415,10052011,375 RALPH MCGILL BLVD NE,604,Old Fourth Ward,M,33.76368,-84.37587
LARCENY-NON VEHICLE,112781202,10052011,929 CHARLES ALLEN DRIVE,506,Midtown,E,33.78119,-84.37151
LARCENY-FROM VEHICLE,112782584,10052011,1016 HOWELL MILL RD NW,501,Home Park,E,33.7829,-84.41154
LARCENY-FROM VEHICLE,112771323,10042011,1 BUCKHEAD LOOP,208,North Buckhead,B,33.84373,-84.37137
BURGLARY-RESIDENCE,112772197,10042011,680 BLAKE AVE SE,612,East Atlanta,W,33.73563,-84.33847
LARCENY-NON VEHICLE,112770838,10042011,701 PENN AVENUE NE,505,Midtown,E,33.77363,-84.37882
LARCENY-NON VEHICLE,112761105,10032011,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276
LARCENY-NON VEHICLE,112761824,10032011,1008 BRADY AVE NW,501,Home Park,E,33.78251,-84.41436
ROBBERY-PEDESTRIAN,112762585,10032011,419 MORELAND AVE NE,608,Candler Park,N,33.76588,-84.34894
AGG ASSAULT,112750368,10022011,401 DEFOORS LNDG NW;,204,Underwood Hills,D,33.80306,-84.42002
BURGLARY-RESIDENCE,112751431,10022011,1620 HOLLYWOOD RD NW,113,Scotts Crossing,G,33.79988,-84.47023
LARCENY-FROM VEHICLE,112742034,10012011,2733 TELL PLACE WAY SW,413,Fairburn Tell,P,33.6815,-84.5281
ROBBERY-PEDESTRIAN,112740682,10012011,639 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82329,-84.36696
AUTO THEFT,123050568,10312012,214 JOHN WESLEY DOBBS AVE NE,510,Downtown,M,33.75741,-84.38075
LARCENY-NON VEHICLE,123051660,10312012,50 ALABAMA ST SW,511,Downtown,M,33.75194,-84.38964
ROBBERY-PEDESTRIAN,123052625,10312012,178 MOURY AVE SW,305,The Villages at Carver,Y,33.71347,-84.39079
LARCENY-FROM VEHICLE,123040077,10302012,80 12TH ST NE,503,Midtown,E,33.78485,-84.38498
LARCENY-NON VEHICLE,123041391,10302012,494 BISHOP ST NW,207,Loring Heights,E,33.79152,-84.40492
LARCENY-FROM VEHICLE,123042209,10302012,215 W WIEUCA RD NW,202,Chastain Park,A,33.8752,-84.39373
LARCENY-FROM VEHICLE,123030548,10292012,1935 ALISON CT SW,410,Fort Valley,R,33.70055,-84.45149
LARCENY-FROM VEHICLE,123031433,10292012,1611 ELLSWORTH INDUSTRIAL BLVD NW,203,Blandtown,D,33.79857,-84.42605
BURGLARY-RESIDENCE,123032593,10292012,3410 ALEXANDER RD NE,209,North Buckhead,B,33.85387,-84.36702
LARCENY-NON VEHICLE,123021777,10282012,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742
AGG ASSAULT,123020559,10282012,1575 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76391,-84.43929
LARCENY-FROM VEHICLE,123010346,10272012,182 8TH ST NE ,505,Midtown,E,33.77953,-84.38109
ROBBERY-PEDESTRIAN,123011699,10272012,1182 WOODLAND AVE NE,213,Lindridge/Martin Manor,F,33.81497,-84.34939
LARCENY-FROM VEHICLE,123012669,10272012,1000 SELLS AVE SW,104,Harris Chiles,T,33.74526,-84.42036
ROBBERY-PEDESTRIAN,123000792,10262012,2002 LAKEWOOD AVE SE ,307,Lakewood Heights,Y,33.7007,-84.39835
AGG ASSAULT,123001776,10262012,3961 CORNELL BLVD SW,407,Baker Hills,H,33.75903,-84.51707
LARCENY-NON VEHICLE,123002710,10262012,530 PIEDMONT AVE NE,509,Downtown,M,33.76909,-84.38208
LARCENY-NON VEHICLE,122991188,10252012,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201
LARCENY-FROM VEHICLE,122991867,10252012,1342 NORTH AVE NE,608,Candler Park,N,33.77142,-84.34402
LARCENY-FROM VEHICLE,122992576,10252012,50 OLD IVY RD NE,209,North Buckhead,B,33.85408,-84.38196
AUTO THEFT,122981179,10242012,850 OAK ST SW ,401,West End,T,33.74053,-84.41671
LARCENY-NON VEHICLE,122982118,10242012,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
BURGLARY-RESIDENCE,122972653,10232012,3106 PEACHTREE PARK DR NE,207,,E,33.81363,-84.38964
LARCENY-NON VEHICLE,122971052,10232012,875 CONLEY RD SE,313,South River Gardens,Z,33.64932,-84.36142
LARCENY-FROM VEHICLE,122971846,10232012,1075 PEACHTREE ST NE,503,Midtown,E,33.78363,-84.38295
LARCENY-NON VEHICLE,122960841,10222012,54 PEACHTREE ST,511,Downtown,M,33.75286,-84.3912
BURGLARY-RESIDENCE,122961427,10222012,615 S ELIZABETH PL NW,107,Grove Park,J,33.77167,-84.44814
BURGLARY-RESIDENCE,122962378,10222012,1476 MONTEEL DR NW,113,Monroe Heights,G,33.79545,-84.48324
LARCENY-FROM VEHICLE,122950729,10212012,960 SELLS AVE SW,104,Harris Chiles,T,33.74528,-84.41973
LARCENY-NON VEHICLE,122951695,10212012,3498 BUCKHEAD LOOP NE,208,North Buckhead,B,33.85149,-84.36323
BURGLARY-RESIDENCE,122940247,10202012,826 LYNHURST DR SW,406,,I,33.73321,-84.48836
LARCENY-FROM VEHICLE,122941675,10202012,415 FAIRBURN RD SW,407,Fairburn Mays,H,33.74278,-84.51213
LARCENY-NON VEHICLE,122930885,10192012,1080 W PEACHTREE ST NW,503,Midtown,E,33.7847,-84.38817
LARCENY-FROM VEHICLE,122931869,10192012,1325 BRIDGES AVE SW,402,Bush Mountain,S,33.72671,-84.43118
LARCENY-NON VEHICLE,122938047,10192012,6000 N. TERMINAL PKY.,706,,,33.64184,-84.4477
LARCENY-NON VEHICLE,122921937,10182012,426 SEMINOLE AVE NE,602,Inman Park,N,33.76568,-84.34947
AUTO THEFT,122920734,10182012,178 MOURY AVE SW,305,The Villages at Carver,Y,33.71347,-84.39079
AGG ASSAULT,122912766,10172012,1990 ALISON CT SW,410,Campbellton Road,R,33.70066,-84.45363
LARCENY-NON VEHICLE,122911263,10172012,339 PEACHTREE RD NE ,210,Lenox,B,33.84746,-84.35953
AGG ASSAULT,122912244,10172012,736 PONCE DE LEON AVE NE,603,Virginia Highland,F,33.77386,-84.3631
AGG ASSAULT,122902559,10162012,320 FAIRBURN RD SW,407,Fairburn Mays,H,33.7451,-84.50858
LARCENY-FROM VEHICLE,122900933,10162012,2399 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82039,-84.36744
LARCENY-NON VEHICLE,122901875,10162012,2020 CAMPBELLTON RD SW,409,Adams Park,R,33.70653,-84.45745
BURGLARY-RESIDENCE,122891455,10152012,2640 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75381,-84.47425
LARCENY-FROM VEHICLE,122891110,10152012,1000 NORTHSIDE DR NW,501,Home Park,E,33.78196,-84.40835
BURGLARY-RESIDENCE,122892255,10152012,344 TARRAGON WAY SW,407,Wilson Mill Meadows,H,33.75309,-84.51597
LARCENY-FROM VEHICLE,122880629,10142012,160 SPRING ST NW,508,Downtown,M,33.75934,-84.39009
BURGLARY-RESIDENCE,122881600,10142012,55 KIRKWOOD RD SE,610,Kirkwood,O,33.75313,-84.32147
ROBBERY-RESIDENCE,122882213,10142012,1543 MAYFLOWER AVE SW,403,Cascade Avenue/Road,S,33.72755,-84.43822
