crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
LARCENY-FROM VEHICLE,102850269,10122010,1166 ORME CIR,601,Virginia Highland,F,33.78684,-84.3658
AUTO THEFT,102850886,10122010,1826 METROPOLITAN PKWY,306,Sylvan Hills,X,33.70466,-84.40753
LARCENY-FROM VEHICLE,102840248,10112010,50 ALABAMA ST SW,511,Downtown,M,33.75194,-84.38964
LARCENY-NON VEHICLE,102840856,10112010,56 E ANDREWS DR NW,206,South Tuxedo Park,B,33.84316,-84.38104
AUTO THEFT,102841403,10112010,590 CASCADE AVE SW,402,West End,T,33.73856,-84.43407
AUTO THEFT,102842089,10112010,2699 PEACHTREE RD NE,206,Peachtree Heights East,B,33.82807,-84.38696
BURGLARY-RESIDENCE,102831110,10102010,281 WILLIS MILL RD SW,405,Florida Heights,I,33.74779,-84.46702
LARCENY-NON VEHICLE,102830966,10102010,3535 PEACHTREE RD NE,210,Lenox,B,33.85182,-84.3595
LARCENY-NON VEHICLE,102830774,10102010,305 JOSEPH E LOWERY BLVD NW,102,Vine City,L,33.763,-84.41736
LARCENY-NON VEHICLE,102820929,10092010,165 COURTLAND ST NE,510,Downtown,M,33.75892,-84.3841
LARCENY-NON VEHICLE,102821865,10092010,3440 PEACHTREE RD NE,208,North Buckhead,B,33.85166,-84.36235
BURGLARY-RESIDENCE,102811508,10082010,3378 GREENBRIAR PKWY SW,413,,P,33.68387,-84.50204
ROBBERY-PEDESTRIAN,102812524,10082010,1634 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70965,-84.37962
LARCENY-FROM VEHICLE,102800063,10072010,1880 WINDEMERE DR NE,213,Morningside/Lenox Park,F,33.80649,-84.36459
LARCENY-NON VEHICLE,102800905,10072010,KENNOLIA DR SW / ROGERS AVE SW,404,Westwood Terrace,I,33.73736,-84.44898
LARCENY-FROM VEHICLE,102801617,10072010,LEE ST SW / I-20 EB RAMP SW,401,West End,T,33.74097,-84.41406
BURGLARY-RESIDENCE,102782439,10062010,773 LIBERTY COMMONS DR NW,102,Vine City,L,33.75611,-84.41491
BURGLARY-RESIDENCE,102791021,10062010,2041 MOREHOUSE DR ,108,Dixie Hills,J,33.76133,-84.45407
LARCENY-NON VEHICLE,102791921,10062010,1371 MARKET ST NW,501,Atlantic Station,E,33.7921,-84.39466
AUTO THEFT,102780381,10052010,1940 FISHER RD SE,607,Custer/McDonough/Guice,W,33.70979,-84.35849
LARCENY-FROM VEHICLE,102780924,10052010,871 VICTORIA PL SW,401,West End,T,33.73449,-84.41594
LARCENY-NON VEHICLE,102781771,10052010,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201
AGG ASSAULT,102782388,10052010,1834 HONEYSUCKLE LN ,410,Campbellton Road,R,33.70643,-84.45373
LARCENY-NON VEHICLE,102771343,10042010,BOULEVARD NE / ANGIER AVE NE,603,Old Fourth Ward,M,33.76639,-84.37192
LARCENY-NON VEHICLE,102770024,10042010,1008 BRADY AVENUE,501,Home Park,E,33.78251,-84.41436
AUTO THEFT,102760044,10032010,773 PEARCE ST SW,301,Adair Park,V,33.72944,-84.41296
BURGLARY-RESIDENCE,102761093,10032010,858 SIMS ST SW,302,Pittsburgh,V,33.73151,-84.40294
BURGLARY-RESIDENCE,102761712,10032010,425 CHAPPELL RD NW,106,Bankhead,K,33.76722,-84.43255
ROBBERY-PEDESTRIAN,102752074,10022010,2125 JOSEPH E BOONE BLVD NW,108,Center Hill,J,33.76479,-84.4579
AGG ASSAULT,102750432,10022010,1032 METROPOLITAN PKWY SW,302,Pittsburgh,V,33.72697,-84.40783
LARCENY-FROM VEHICLE,102751273,10022010,783 CLEMONT DR NE,601,Virginia Highland,F,33.78269,-84.36175
BURGLARY-RESIDENCE,102742631,10012010,235 TRIUMPH DR NW,204,Cross Creek,C,33.81635,-84.42316
BURGLARY-RESIDENCE,102741242,10012010,1485 MARBUT AVE SE,612,East Atlanta,W,33.74313,-84.33892
ROBBERY-RESIDENCE,113040090,10312011,1195 WOODLAND AVE NE,213,Lindridge/Martin Manor,F,33.81477,-84.34908
ROBBERY-PEDESTRIAN,113041088,10312011,1191 METROPOLITAN PKWY SW,301,Adair Park,V,33.72237,-84.40825
BURGLARY-RESIDENCE,113041577,10312011,2041 MOREHOUSE DR NW,108,Dixie Hills,J,33.76133,-84.45407
ROBBERY-PEDESTRIAN,113042086,10312011,   585 CENTENNIAL OLYMPIC P DR NW,504,Downtown,M,33.76916,-84.39204
AUTO THEFT,113030756,10302011,300 SPRING ST NW,508,Downtown,M,33.76273,-84.38912
LARCENY-NON VEHICLE,113031013,10302011,930 WEST PEACHTREE ST,503,Midtown,E,33.7805,-84.38752
AUTO THEFT,113031792,10302011,2712 LOGHAVEN DR NW,112,Collier Heights,I,33.76005,-84.47662
LARCENY-NON VEHICLE,113020031,10292011,3344 PEACHTREE RD NE,208,North Buckhead,B,33.84652,-84.36834
AUTO THEFT,113021017,10292011,2175 PIEDMONT RD NE,211,Lindridge/Martin Manor,F,33.81716,-84.36632
AGG ASSAULT,113010506,10282011,320 FAIRBURN RD SW,407,Fairburn Mays,H,33.7451,-84.50858
AUTO THEFT,113011266,10282011,3263 DONALD LEE HOLLOWELL PKWY NW,114,English Park,G,33.78784,-84.49384
AGG ASSAULT,113012010,10282011,1964 KIMBERLY RD SW,412,Ben Hill Terrace,P,33.70037,-84.52249
LARCENY-FROM VEHICLE,113000456,10272011,530 PIEDMONT AVE NE,509,Downtown,M,33.76909,-84.38208
LARCENY-FROM VEHICLE,113001212,10272011,626 DEKALB AVE SE,604,Old Fourth Ward,M,33.75283,-84.36687
BURGLARY-RESIDENCE,113001885,10272011,2183 RHINEHILL RD SE,310,Lakewood,Z,33.69463,-84.37926
ROBBERY-RESIDENCE,112991665,10262011,2255 PERRY BLVD NW,110,Scotts Crossing,G,33.80596,-84.46262
LARCENY-FROM VEHICLE,112992452,10262011,676 N HIGHLAND AVE NE,602,Poncey-Highland,N,33.77294,-84.35263
BURGLARY-RESIDENCE,112991026,10262011,699 STOVALL BLVD NE;,209,North Buckhead,B,33.86304,-84.36466
LARCENY-FROM VEHICLE,112980690,10252011,3390 PEACHTREE RD NE,208,North Buckhead,B,33.87606,-84.37997
BURGLARY-RESIDENCE,112981246,10252011,3755 PEACHTREE RD NE,210,Ridgedale Park,B,33.85649,-84.34973
LARCENY-NON VEHICLE,112981799,10252011,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
BURGLARY-NONRES,112971090,10242011,1161 RIDGE AVE SW,304,Peoplestown,V,33.72263,-84.3891
LARCENY-NON VEHICLE,112971590,10242011,44 PRYOR ST SE,511,Downtown,M,33.75328,-84.38948
BURGLARY-RESIDENCE,112970686,10242011,2125 JOSEPH E BOONE BLVD NW,108,Center Hill,J,33.76494,-84.45723
LARCENY-FROM VEHICLE,112952353,10232011,490 LEE ST. ,101,Harris Chiles,T,33.7419,-84.41764
LARCENY-FROM VEHICLE,112960732,10232011,380 DARGAN PL SW,104,West End,T,33.74471,-84.42419
LARCENY-NON VEHICLE,112961252,10232011,3393 PEACHTREE RD NE;,210,Lenox,B,33.84676,-84.36212
LARCENY-FROM VEHICLE,112952422,10222011,222 PETERS ST SW,507,Castleberry Hill,M,33.74824,-84.40041
LARCENY-FROM VEHICLE,112951188,10222011,370 NORTHSIDE DR NW,103,English Avenue,L,33.76507,-84.4042
LARCENY-FROM VEHICLE,112950134,10222011,350 MARIETTA ST NW,507,Downtown,M,33.76268,-84.39715
ROBBERY-PEDESTRIAN,112942847,10212011,502 PRYOR ST SW,303,Mechanicsville,V,33.74114,-84.39442
BURGLARY-RESIDENCE,112941100,10212011,825 BROOKLINE ST SW,301,Adair Park,V,33.72765,-84.41458
LARCENY-NON VEHICLE,112942027,10212011,2310 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75121,-84.46544
AUTO THEFT,112931090,10202011,1040 HUFF RD NW,203,Blandtown,D,33.78949,-84.42125
LARCENY-FROM VEHICLE,112930082,10202011,500 MEANS ST NW,504,Marietta Street Artery,E,33.77248,-84.40495
LARCENY-FROM VEHICLE,112932253,10202011,455 NORTH AVE NE,603,Old Fourth Ward,M,33.77066,-84.37225
AUTO THEFT,112921610,10192011,674 SPRING ST NW,505,Midtown,E,33.77308,-84.38924
LARCENY-FROM VEHICLE,112922282,10192011,306 LUCKIE ST NW,508,Downtown,M,33.76274,-84.39619
AUTO THEFT,112920652,10192011,69 MONTRE SQ NW,204,Cross Creek,C,33.81842,-84.42744
BURGLARY-RESIDENCE,112910999,10182011,884 OAKHILL AVE SW,301,Adair Park,V,33.73084,-84.40909
LARCENY-FROM VEHICLE,112911544,10182011,2399 PARKLAND DR NE,211,Lindbergh/Morosgo,B,33.81948,-84.36425
BURGLARY-RESIDENCE,112912454,10182011,1321 ORMEWOOD AVE SE,612,East Atlanta,W,33.73383,-84.3444
LARCENY-FROM VEHICLE,112902563,10172011,1049 JUNIPER ST NE,503,Midtown,E,33.78328,-84.38196
LARCENY-FROM VEHICLE,112900924,10172011,1940 MURPHY AVE SW,306,Sylvan Hills,X,33.70192,-84.42732
BURGLARY-RESIDENCE,112901601,10172011,2022 DETROIT AVE NW,107,Grove Park,J,33.76677,-84.45326
AGG ASSAULT,112890337,10162011,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265
AUTO THEFT,112891227,10162011,3655 SOUTHSIDE INDUSTRIAL PKWY SE,313,Blair Villa/Poole Creek,Z,33.65466,-84.37436
LARCENY-FROM VEHICLE,112892158,10162011,501 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.76794,-84.3819
ROBBERY-PEDESTRIAN,112882505,10152011,1305 OAKLAND DR SW @OAKLAND CITY PARK,403,Oakland City,S,33.71896,-84.42892
AUTO THEFT,112880843,10152011,1192 VILLAGE CT SE ,606,Ormewood Park,W,33.74334,-84.35041
AUTO THEFT,112881610,10152011,1219 ATLANTIC DR.NW.,501,Home Park,E,33.7881,-84.39742
LARCENY-FROM VEHICLE,112871266,10142011,1356 GAULT ST SE,305,Chosewood Park,Y,33.71729,-84.37214
AGG ASSAULT,112872602,10142011,192 FLORA AVE NE,609,Edgewood,O,33.75896,-84.34403
LARCENY-FROM VEHICLE,112860683,10132011,623 GLENWOOD AVE SE;,605,Grant Park,W,33.74237,-84.3671
AUTO THEFT,112861541,10132011,1062 ARGONNE AVE NE,503,Midtown,E,33.7816,-84.37776
BURGLARY-RESIDENCE,112862220,10132011,2300 SANDSPRING DR SW,412,Sandlewood Estates,P,33.70257,-84.54434
ROBBERY-PEDESTRIAN,112850668,10122011,2150 MONROE DR NE,212,Piedmont Heights,F,33.81052,-84.37226
BURGLARY-RESIDENCE,112851386,10122011,3040 PEACHTREE RD NW,206,Peachtree Heights West,B,33.83829,-84.38094
LARCENY-FROM VEHICLE,112852078,10122011,3660 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.65486,-84.50787
LARCENY-NON VEHICLE,112841297,10112011,399 HOLLY ST NW,107,Grove Park,J,33.76566,-84.43756
LARCENY-FROM VEHICLE,112842053,10112011,208 CARROLL ST SE,606,Cabbagetown,N,33.74897,-84.36797
AUTO THEFT,112840641,10112011,799 COOPER ST SW,303,Mechanicsville,V,33.73303,-84.39734
LARCENY-NON VEHICLE,112830104,10102011,2228 ARBOR GATES DR NE,210,Pine Hills,B,33.82716,-84.35879
LARCENY-NON VEHICLE,112830972,10102011,3355 LENOX RD NE,210,Lenox,B,33.84673,-84.35814
BURGLARY-NONRES,112831580,10102011,2489 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.82226,-84.35055
AGG ASSAULT,112832054,10102011,477 PEACHTREE STREET,509,Downtown,M,33.76764,-84.38524
AUTO THEFT,112821282,10092011,270 PEACHTREE ST NW,508,Downtown,M,33.76187,-84.3882
LARCENY-NON VEHICLE,112822099,10092011,1572 GARRAUX ST NW,207,Berkeley Park,D,33.79791,-84.41706
AUTO THEFT,112820913,10092011,1975 RAMBLING DR SW;,306,Sylvan Hills,X,33.70052,-84.40621
LARCENY-FROM VEHICLE,112812062,10082011,928 FRANK ST SW,104,Ashview Heights,T,33.7476,-84.41931
LARCENY-NON VEHICLE,112811330,10082011,1450 BLASHFIELD ST SE,305,South Atlanta,Y,33.71511,-84.37936
LARCENY-NON VEHICLE,112811031,10082011,627 PARKWAY DR,603,Old Fourth Ward,M,33.77174,-84.3725
BURGLARY-RESIDENCE,112800929,10072011,1299 ALMONT DR SW,403,Oakland City,S,33.7261,-84.42803
LARCENY-FROM VEHICLE,112801794,10072011,265 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76158,-84.38496
LARCENY-FROM VEHICLE,112802496,10072011,75 E WESLEY RD NE,206,Peachtree Heights East,B,33.82857,-84.38522
LARCENY-FROM VEHICLE,112791788,10062011,590 CASCADE RD SW,402,West End,T,33.73812,-84.43276
AUTO THEFT,112792661,10062011,2194 MARIETTA BLVD NW,203,Bolton,D,33.81473,-84.4428
LARCENY-NON VEHICLE,112791129,10062011,369 MCDANIEL ST SW,101,The Villages at Castleberry H,T,33.74505,-84.40523
LARCENY-FROM VEHICLE,112781436,10052011,1065 GRANT TER SE,304,Peoplestown,V,33.72514,-84.37997
LARCENY-NON VEHICLE,112781206,10052011,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201
AGG ASSAULT,112782603,10052011,1252 KENILWORTH DR SW,403,Venetian Hills,S,33.72095,-84.43387
AGG ASSAULT,112771368,10042011,2685 METROPOLITAN PKWY SW ,309,Perkerson,X,33.68128,-84.4077
BURGLARY-RESIDENCE,112772199,10042011,962 SIMS ST SW,302,Pittsburgh,V,33.72864,-84.40307
BURGLARY-RESIDENCE,112770858,10042011,3296 WARD DR SW;,312,Glenrose Heights,Z,33.66656,-84.38973
LARCENY-FROM VEHICLE,112761112,10032011,449 MORELAND AVE NE,608,Candler Park,N,33.76667,-84.34891
AGG ASSAULT,112761875,10032011,245 PEACHTREE ST SW,512,Downtown,M,33.74798,-84.39548
LARCENY-FROM VEHICLE,112762596,10032011,2479 ABNER TER NW,110,Carver Hills,G,33.80063,-84.46635
AGG ASSAULT,112750435,10022011,1008 BRADY AVE NW,501,Home Park,E,33.78251,-84.41436
AUTO THEFT,112751449,10022011,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68845,-84.49328
BURGLARY-RESIDENCE,112742094,10012011,865 DILL AVE SW,301,Capitol View,X,33.71851,-84.4164
AUTO THEFT,112740742,10012011,289 JOSEPH E LOWERY BLVD NW,102,Vine City,L,33.76273,-84.41736
LARCENY-FROM VEHICLE,123050717,10312012,204 WALNUT ST NW,102,Vine City,L,33.76023,-84.40653
LARCENY-NON VEHICLE,123051739,10312012,490 FAIRBURN RD SW,407,Fairburn Mays,H,33.74107,-84.50997
BURGLARY-RESIDENCE,123052643,10312012,771 LINDBERGH DR NE,211,Lindbergh/Morosgo,B,33.82055,-84.36241
AGG ASSAULT,123040160,10302012,433 W LAKE AVE NW,107,Grove Park,J,33.76729,-84.44069
AUTO THEFT,123041393,10302012,2260 MARIETTA BLVD NW,203,Bolton,D,33.81701,-84.44861
LARCENY-FROM VEHICLE,123042242,10302012,161 PEACHTREE CENTER AVE NE,510,Downtown,M,33.75889,-84.38596
LARCENY-NON VEHICLE,123030558,10292012,610 SPRING ST NW,509,Downtown,M,33.77101,-84.38895
BURGLARY-RESIDENCE,123031438,10292012,1294 WESTMONT RD SW,403,Venetian Hills,S,33.71996,-84.43739
LARCENY-NON VEHICLE,123032600,10292012,3393 PEACHTREE RD NE ,210,Lenox,B,33.84676,-84.36212
LARCENY-FROM VEHICLE,123021810,10282012,2571 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.7755,-84.47077
ROBBERY-PEDESTRIAN,123020599,10282012,186 CENTENIAL OLYMPIC PARK,503,Downtown,M,33.75991,-84.39217
LARCENY-FROM VEHICLE,123010532,10272012,1033 HOLLYWOOD RD NW,110,Almond Park,G,33.78431,-84.45803
LARCENY-FROM VEHICLE,123011770,10272012,312 HAMILTON E HOLMES DR NW,112,Collier Heights,I,33.76406,-84.47013
AUTO THEFT,123012692,10272012,399 AMAL DR SW,307,Amal Heights,Y,33.70758,-84.39924
BURGLARY-RESIDENCE,123000840,10262012,916 REDFORD DR,308,Rebel Valley Forest,Z,33.68903,-84.35953
LARCENY-NON VEHICLE,123001802,10262012,189 17TH ST NE,502,Ansley Park,E,33.79298,-84.37945
ROBBERY-RESIDENCE,123002715,10262012,1004 ARDWICK CT SE,313,South River Gardens,Z,33.65556,-84.35257
LARCENY-NON VEHICLE,122991203,10252012,3500 PEACHTREE RD,208,North Buckhead,B,33.85252,-84.36116
AUTO THEFT,122991888,10252012,3763 BOULDER PARK DR SW,407,Fairburn Mays,H,33.74934,-84.51092
LARCENY-FROM VEHICLE,122992585,10252012,3365 PIEDMONT RD NE,208,North Buckhead,B,33.84709,-84.37295
BURGLARY-RESIDENCE,122981187,10242012,175 OAK DR SE,312,Glenrose Heights,Z,33.66828,-84.3885
BURGLARY-RESIDENCE,122982144,10242012,769 LAWTON ST SW,402,West End,T,33.73395,-84.42363
BURGLARY-RESIDENCE,122972683,10232012,499 NORTHSIDE CIR NW,207,Loring Heights,E,33.79742,-84.40671
ROBBERY-PEDESTRIAN,122971053,10232012,50 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67286,-84.38706
LARCENY-FROM VEHICLE,122971892,10232012,611 STATE ST NW,504,Marietta Street Artery,E,33.77277,-84.39904
LARCENY-FROM VEHICLE,122960843,10222012,1040 HUFF RD NW,203,Blandtown,D,33.78949,-84.42125
AUTO THEFT,122961428,10222012,251 BANBERRY DR SE,310,Browns Mill Park,Z,33.68791,-84.38144
LARCENY-NON VEHICLE,122962388,10222012,650 PONCE DE LEON AVE NE,506,Midtown,E,33.77469,-84.36561
LARCENY-FROM VEHICLE,122950748,10212012,165 COURTLAND ST NE,510,Downtown,M,33.75895,-84.3834
LARCENY-NON VEHICLE,122951712,10212012,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742
ROBBERY-PEDESTRIAN,122940341,10202012,743 JOSEPH E BOONE BLVD NW,103,English Avenue,L,33.76344,-84.41261
AUTO THEFT,122941697,10202012,3390 FAIRBURN RD SW,414,Ben Hill,P,33.6639,-84.52377
AUTO THEFT,122930950,10192012,2141 SPRINGDALE RD SW,309,Perkerson,X,33.69603,-84.41411
LARCENY-FROM VEHICLE,122931876,10192012,800 CHEROKEE AVE SE,605,Grant Park,W,33.73267,-84.37352
LARCENY-FROM VEHICLE,122922768,10182012,662 W PEACHTREE ST NW;,505,Midtown,E,33.77288,-84.38777
ROBBERY-PEDESTRIAN,122922003,10182012,798 FRANCIS PL NW ,110,Grove Park,J,33.77495,-84.43798
AGG ASSAULT,122920735,10182012,392 LINDSEY DR SE,310,Lakewood,Z,33.6949,-84.37622
AGG ASSAULT,122902560,10172012,901 JOSEPH E BOONE BLVD NW,103,English Avenue,L,33.76375,-84.41708
LARCENY-FROM VEHICLE,122911294,10172012,2800 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75431,-84.4793
LARCENY-NON VEHICLE,122912264,10172012,887 WOOD ST NW,109,Grove Park,J,33.77933,-84.45749
AUTO THEFT,122902087,10162012,199 FARRINGTON AVE SE,304,Peoplestown,V,33.72681,-84.38143
BURGLARY-RESIDENCE,122901013,10162012,600 GARSON DR NE,211,Lindbergh/Morosgo,B,33.81907,-84.37069
LARCENY-NON VEHICLE,122901888,10162012,3261 ARDLEY RD SW,406,East Ardley Road,I,33.7293,-84.49499
LARCENY-FROM VEHICLE,122891467,10152012,2741 HOWELL MILL RD NW @APS BRANDON ES,205,Castlewood,C,33.83016,-84.41615
BURGLARY-RESIDENCE,122891129,10152012,1960 RAMBLING DR SW,306,Sylvan Hills,X,33.70056,-84.40509
LARCENY-FROM VEHICLE,122892297,10152012,2040 FAIRHAVEN CIR NE,211,Peachtree Hills,B,33.81605,-84.38805
AUTO THEFT,122880643,10142012,2640 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75381,-84.47425
AUTO THEFT,122881640,10142012,276 9TH ST NE,503,Midtown,E,33.78079,-84.37834
